,F_value,pvalue,value_counts,name
dmlgnc_c,11.78306516281769,0.0019414884468579002,"[(0.31817107379724047, 1), (0.31518006407334503, 1), (0.6854416359140831, 1), (0.27771917641705196, 1), (0.6854416359140758, 1), (0.5499034978472066, 1), (0.6969698403883804, 1), (0.2609128191113658, 1), (0.46042189142615203, 1), (0.5411182650273461, 1), (0.6854416359159681, 1), (0.49120118407330443, 1), (0.2584259175653186, 1), (0.6730498999738719, 1), (0.13938259409170328, 1), (0.7256189461983602, 1), (0.1393825940917091, 1), (0.2777191764176931, 1), (0.3137261279379483, 1), (0.3137261279379688, 1), (0.16504285189057988, 1), (0.3151800640733396, 1), (0.415011701938693, 1), (0.533097140540832, 1), (0.2609128191113136, 1), (0.2796951466054299, 1), (0.3588997309258887, 1), (0.27969514660543215, 1), (0.27771917641769645, 1)]",dimethyl-lignoceric-acid
tmhexc_c,10.720045654866874,0.0029043150567115185,"[(0.31182453137726135, 1), (0.3184597478151961, 1), (0.6261684643346039, 1), (0.3777394395083304, 1), (0.626168464334595, 1), (0.6034112277121082, 1), (0.6350069357138761, 1), (0.3638050560495408, 1), (0.5419238308063821, 1), (0.49333627154352006, 1), (0.6261684643368086, 1), (0.5363195517079797, 1), (0.3564210321103312, 1), (0.615894304552441, 1), (0.17270363223898322, 1), (0.6587603058734741, 1), (0.17270363223898755, 1), (0.37773943950914796, 1), (0.38917252623225557, 1), (0.3891725262322722, 1), (0.19537649964811227, 1), (0.3184597478151919, 1), (0.4900511584928741, 1), (0.5894768442524441, 1), (0.3638050560494775, 1), (0.37976734035027887, 1), (0.4365897868959869, 1), (0.3797673403502813, 1), (0.37773943950915073, 1)]",tri-methyl-hexacosanoate
mbhn_c,10.455194282394515,0.0032177877513772336,"[(0.33544245483999624, 1), (0.31802692311737835, 1), (0.7780395230495811, 1), (0.13568809188658343, 1), (0.7780395230495764, 1), (0.4746442839853531, 1), (0.7934768244275705, 1), (0.11475882290596585, 1), (0.344131368315622, 1), (0.6180946586446261, 1), (0.7780395230509648, 1), (0.42920897504625044, 1), (0.11965556474718834, 1), (0.7626078640703899, 1), (0.0991030677955295, 1), (0.8291540881339212, 1), (0.09910306779553764, 1), (0.13568809188695136, 1), (0.2081959905210689, 1), (0.20819599052109466, 1), (0.1289590971554131, 1), (0.3180269231173715, 1), (0.3089431655679257, 1), (0.45371501500433475, 1), (0.11475882290593083, 1), (0.13756363505658248, 1), (0.24948691449341814, 1), (0.13756363505658437, 1), (0.13568809188695574, 1)]",methyl-behenic-acid
hexc_c,9.717580669379233,0.00430142416842913,"[(0.544939158092742, 1), (0.568973558334434, 1), (0.9634781305093055, 1), (0.014593444367734132, 1), (0.9634781305093101, 1), (0.62734733579557, 1), (0.9004926233120235, 1), (2.1509183323331627e-12, 1), (0.3714848804461508, 1), (0.7196231969615394, 1), (0.963478130510203, 1), (0.5027575656576189, 1), (0.022519378559547637, 1), (0.9204377248494713, 1), (0.10252301602686366, 1), (0.9999999999864876, 1), (0.10252301602687393, 1), (0.014593444367433872, 1), (0.11749080161016749, 1), (0.1174908016102112, 1), (0.11833399516847909, 1), (0.5689735583344266, 1), (0.14085409616757946, 1), (0.5689735583344284, 1), (2.1433133046144803e-12, 1), (0.048540610797813716, 1), (0.11808441397688767, 1), (0.048540610797815825, 1), (0.014593444367434455, 1)]",hexacosanoate-n-C260
phdca_c,9.57196475037107,0.004559029672009701,"[(9.37489576444687e-13, 7), (0.6233302759466969, 1), (0.8167490328173541, 1), (0.9902021362899581, 1), (8.746646127894706e-13, 1), (0.9902021362899601, 1), (0.9242491150760203, 1), (0.8167490328172933, 1), (0.4651119337626818, 1), (0.5986917836807931, 1), (0.9902021362918495, 1), (0.567600188002937, 1), (0.9109397114457385, 1), (0.04622992675857892, 1), (0.9999999999999422, 1), (0.046229926758585914, 1), (1.0053351095496722e-12, 1), (8.920330692643467e-13, 1), (0.816749032817276, 1), (1.6350773478301457e-12, 1), (0.8167490328173154, 1), (9.391178692392066e-13, 1), (9.398641701033614e-13, 1)]",phenol-palmitic-acid
phdca_e,9.571964750367725,0.0045590296720157955,"[(5.994656268911938e-14, 8), (0.6233302759463664, 1), (0.8167490328171932, 1), (0.9902021362899495, 1), (0.0, 1), (0.9902021362899516, 1), (0.9242491150759538, 1), (0.8167490328171326, 1), (0.4651119337622124, 1), (0.598691783680441, 1), (0.9902021362918408, 1), (0.5676001880025575, 1), (0.9109397114456602, 1), (0.04622992675774194, 1), (0.9999999999999422, 1), (0.04622992675774894, 1), (1.278611221962302e-13, 1), (1.346846475816257e-14, 1), (0.8167490328171153, 1), (0.8167490328171545, 1), (6.146441324033486e-14, 1), (6.276925237619147e-14, 1)]",phenol-palmitic-acid
ttc_c,9.531977727288059,0.0046326689813205,"[(0.5198796289593925, 1), (0.5300538677306903, 1), (0.9577904751829256, 1), (0.01688573072380367, 1), (0.9577904751829314, 1), (0.580711059895253, 1), (0.913646768771839, 1), (2.0282109325364672e-12, 1), (0.34311231807397513, 1), (0.7319906103315742, 1), (0.9577904751837356, 1), (0.4798261860291084, 1), (0.020837770899250846, 1), (0.9204396955147237, 1), (0.111365334347843, 1), (0.9999999999867375, 1), (0.11136533434785095, 1), (0.01688573072354771, 1), (0.12319970795752755, 1), (0.12319970795757135, 1), (0.13102641950606464, 1), (0.5300538677306832, 1), (0.16148901329525264, 1), (0.5300538677306847, 1), (2.0198009931249317e-12, 1), (0.04341906631376824, 1), (0.1307376349882412, 1), (0.0434190663137701, 1), (0.01688573072354857, 1)]",tetracosanoate-n-C240
dmbhn_c,9.227788904510241,0.0052370591196533095,"[(0.2450246118147319, 1), (0.22062376321639998, 1), (0.6264368385279393, 1), (0.32779346574222923, 1), (0.626436838527931, 1), (0.47945787042277455, 1), (0.6741000005766513, 1), (0.30783147580036174, 1), (0.4422776472249049, 1), (0.5216411633714435, 1), (0.6264368385299086, 1), (0.46089226184315035, 1), (0.2987079723193855, 1), (0.626436838527914, 1), (0.15489765842816527, 1), (0.6741000005766583, 1), (0.15489765842817127, 1), (0.3277934657430087, 1), (0.3554930006866668, 1), (0.3554930006865703, 1), (0.18699153198711616, 1), (0.22062376321639587, 1), (0.4891032328614606, 1), (0.4794578704227719, 1), (0.307831475800299, 1), (0.3150722185554734, 1), (0.4172477974634107, 1), (0.3150722185554754, 1), (0.3277934657430097, 1)]",di-methyl-behenic-acid
marach_c,8.902321078621949,0.0059800815506927864,"[(0.2525436845171387, 1), (0.2041836587816531, 1), (0.7267638610658166, 1), (0.17546196513671267, 1), (0.7267638610658114, 1), (0.371263188976487, 1), (0.7896288886273571, 1), (0.14969071004744758, 1), (0.2997689911665806, 1), (0.6158316044094934, 1), (0.7267638610671724, 1), (0.38136339692715726, 1), (0.14775519309297366, 1), (0.7267638610657841, 1), (0.11933018388161518, 1), (0.7896288886273648, 1), (0.11933018388162395, 1), (0.17546196513723047, 1), (0.24529122910522702, 1), (0.24529122910522436, 1), (0.1581790903818556, 1), (0.2041836587816475, 1), (0.3865256237772845, 1), (0.3712631889764826, 1), (0.14969071004740378, 1), (0.15831807911508564, 1), (0.306591016706366, 1), (0.1583180791150873, 1), (0.1754619651372318, 1)]",methyl-arachidic-acid
pat_c,8.475374621825305,0.007133919451778021,"[(0.22902099704526552, 1), (0.2301953580008818, 1), (0.5979388691632279, 1), (0.37506442487967356, 1), (0.5979388691632186, 1), (0.5133050270804005, 1), (0.6435344553869256, 1), (0.3568692688281147, 1), (0.4673959564293691, 1), (0.4970959858085566, 1), (0.5979388691654395, 1), (0.46810672461875164, 1), (0.33692208559014086, 1), (0.5979388691632046, 1), (0.1702866646898204, 1), (0.6435344553869289, 1), (0.17028666468982606, 1), (0.3750644248807215, 1), (0.3720363423531305, 1), (0.3720363423530679, 1), (0.19211489410386068, 1), (0.23019535800087737, 1), (0.518776070499638, 1), (0.5133050270803983, 1), (0.3568692688280481, 1), (0.34501803790436386, 1), (0.44465105276473765, 1), (0.34501803790436675, 1), (0.3750644248807224, 1)]",penta-acyl-trehalose
arach_c,8.471321772572331,0.007145972166604894,"[(0.435324950747217, 1), (0.3987328880879839, 1), (0.938599457539879, 1), (0.024620254951688347, 1), (0.938599457539878, 1), (0.4233531430379581, 1), (0.9580308643726061, 1), (1.6421031201474534e-12, 1), (0.2473789597685945, 1), (0.7737201517155678, 1), (0.9385994575403728, 1), (0.40245220924237535, 1), (0.01516376984993928, 1), (0.9204463448481067, 1), (0.14120066670246706, 1), (0.999999999996248, 1), (0.14120066670247725, 1), (0.024620254951616155, 1), (0.14246242979991636, 1), (0.14246242979994705, 1), (0.17385259752289348, 1), (0.3987328880879759, 1), (0.2311143749094947, 1), (0.39873288808797624, 1), (1.6359136267851682e-12, 1), (0.026138193097591744, 1), (0.1734315349954693, 1), (0.026138193097592757, 1), (0.024620254951621526, 1)]",Arachidic-acid
12dgr_TB_c,8.23158786628563,0.007899959419714282,"[(0.5791079408176514, 1), (0.6236826836979881, 1), (0.06467631480921565, 1), (0.9740595159157646, 1), (0.06467631480921354, 1), (0.6035067516337143, 1), (0.03439308126524698, 1), (0.999999999998443, 1), (0.7689620542203839, 1), (0.21915690774077745, 1), (0.06467631480876757, 1), (0.6107549868645394, 1), (0.9858047424028815, 1), (0.07955252016000625, 1), (0.8537066509563033, 1), (5.172862138635992e-12, 1), (0.8537066509562917, 1), (0.974059515915803, 1), (0.8542495584494525, 1), (0.8542495584494241, 1), (0.8188372737364878, 1), (0.6236826836979945, 1), (0.7570010633433937, 1), (0.6236826836979956, 1), (0.999999999998451, 1), (0.9768115309689481, 1), (0.8192809151940056, 1), (0.9768115309689467, 1), (0.974059515915801, 1)]","1,2-Diacyl-sn-glycerol"
phdcacoa_c,7.999262677115532,0.008714058894811414,"[(0.4791398123177647, 1), (0.8770603814635262, 1), (0.9297921823252463, 1), (0.39804293781374855, 1), (0.9297921823253438, 1), (0.9479894111803678, 1), (0.877060381463452, 1), (0.40592394111782126, 1), (0.43572042634945896, 1), (0.6052047522421108, 1), (0.9297921823267358, 1), (0.44645451587081386, 1), (0.33638873721946183, 1), (0.8833053392423219, 1), (0.4251564579374174, 1), (0.9933805883140577, 1), (0.3591523776785439, 1), (0.39804293781595046, 1), (0.113561080865798, 1), (0.11356108086572816, 1), (0.3176079097218194, 1), (0.8770603814634307, 1), (0.3490457388518192, 1), (0.8770603814634558, 1), (0.40592394111783303, 1), (0.14547736960803256, 1), (0.3143731144599724, 1), (0.14547736960803595, 1), (0.39804293781594846, 1)]",phenol-palmitic-coenzyme-A
tamocta_c,7.498619470392161,0.010797535431144614,"[(0.3073304940000543, 1), (0.320782118067524, 1), (0.584196658126358, 1), (0.44856458666172305, 1), (0.5841966581263476, 1), (0.6413004785938742, 1), (0.591130508018241, 1), (0.4366638708222792, 1), (0.5996360050347569, 1), (0.4595014603244567, 1), (0.5841966581287887, 1), (0.56826822818897, 1), (0.42581215540332074, 1), (0.5754219709347179, 1), (0.19629852548507692, 1), (0.6114171686617225, 1), (0.1962985254850802, 1), (0.4485645866626661, 1), (0.4425967234522865, 1), (0.4425967234523006, 1), (0.21685599789903964, 1), (0.32078211806752044, 1), (0.5431871970164918, 1), (0.6293997627534238, 1), (0.43666387082220826, 1), (0.45062926001423376, 1), (0.4916027360362629, 1), (0.4506292600142362, 1), (0.4485645866626682, 1)]",tetra-methyl-octacosanoate
2agpe180_c,7.022259097313624,0.013294196868114172,"[(0.670980104616742, 1), (0.7523998157459436, 1), (0.07983557899715288, 1), (0.9712014437012432, 1), (0.16876364175034675, 1), (0.6542163877088536, 1), (0.09818342803811075, 1), (0.9999999999999923, 1), (0.8201460753323462, 1), (0.1765765662808756, 1), (0.16876364175015968, 1), (0.6945019567456391, 1), (0.9871111737467578, 1), (0.16876364175038316, 1), (0.8472208698831367, 1), (1.0119682869458302e-12, 1), (0.8472208698831261, 1), (0.971201443701224, 1), (0.8166988289984528, 1), (0.8465582680140917, 1), (0.7398477891149265, 1), (0.7523998157459499, 1), (0.6421193345956273, 1), (0.7523998157459508, 1), (1.0, 1), (0.9826238809165571, 1), (0.802713085445203, 1), (0.9826238809165563, 1), (0.9712014437012224, 1)]",2-Acyl-sn-glycero-3-phosphoethanolamine-n-C180
ocdca_c,7.0027498284565555,0.013409104281836818,"[(0.355370933203172, 1), (0.27455714604592907, 1), (0.9204526323829985, 1), (0.03193393999970111, 1), (0.9204526323829989, 1), (0.27455714604592774, 1), (0.9999999999996112, 1), (1.2600476217983214e-12, 1), (0.15685449948768698, 1), (0.8131791686972454, 1), (0.9204526323832078, 1), (0.329288187709058, 1), (0.009798493924008639, 1), (0.9204526323829587, 1), (0.16941264428682268, 1), (0.9999999999996196, 1), (0.16941264428683467, 1), (0.03193393999980157, 1), (0.1606770576902032, 1), (0.1606770576902236, 1), (0.21434858261460815, 1), (0.2745571460459216, 1), (0.2969513871416172, 1), (0.2745571460459206, 1), (1.2519707492941734e-12, 1), (0.009797580496504435, 1), (0.21380243938765692, 1), (0.009797580496505129, 1), (0.031933939999803346, 1)]",octadecanoate-n-C180
tmlgnc_c,6.318465812672889,0.01821746102851395,"[(0.25210592050647834, 1), (0.24299380767777817, 1), (0.5698270346672136, 1), (0.43305286840913765, 1), (0.5698270346672036, 1), (0.554890602573612, 1), (0.607288365610757, 1), (0.41701664930420773, 1), (0.5396414714330393, 1), (0.4704822373261101, 1), (0.5698270346695342, 1), (0.5187768197511244, 1), (0.40356252028578005, 1), (0.5698270346671932, 1), (0.1901935497682007, 1), (0.6072883656107635, 1), (0.1901935497682049, 1), (0.4330528684100668, 1), (0.43410561961732247, 1), (0.43410561961725075, 1), (0.21758417104005817, 1), (0.24299380767777506, 1), (0.560890486147074, 1), (0.5548906025736107, 1), (0.41701664930413423, 1), (0.4232817735553928, 1), (0.4951816073933674, 1), (0.42328177355539515, 1), (0.4330528684100677, 1)]",tri-methyl-lignoceric-acid
