,F_value,pvalue,value_counts,name
mmmeroacidACP_c,3.8488437221579903,0.06861065998227672,"[(0.16925108067730996, 3), (0.348464253707249, 1), (0.4008227035863336, 1), (0.8307571707370701, 1), (0.4008227035863467, 1), (0.8307571707370698, 1), (0.7171548108550501, 1), (0.40082270358634037, 1), (0.8451464659684296, 1), (0.4008227035863769, 1), (0.3484642537072412, 1), (0.412277779290122, 1), (0.8307571707370777, 1), (0.37947707068521735, 1), (0.4119781576872349, 1)]",methyl-hydroxy-methoxy-meroacid-ACP
acysbmn_c,3.75,0.07187959750119993,"[(4.965083784873093e-11, 17)]",acetyl-cystine-bimane
adcobhex_c,3.7141445635589587,0.07311074279511086,"[(0.4954368101414276, 11), (0.49079857333764026, 1), (0.03228638450472221, 1), (0.49079857333764093, 1), (0.007575047653225864, 1), (0.0036283511073437746, 1), (0.4709385901996892, 1)]",adenosyl-cobyric-acid
prephthcoa_c,3.666070853098712,0.07480085949655227,"[(0.3510019882861154, 1), (0.550931144078818, 1), (0.6987924129682532, 1), (0.5720796619259918, 1), (0.8985119973918005, 1), (0.5509311440788061, 1), (0.2718600972606109, 1), (0.27186009726054144, 1), (0.4129420139585525, 1), (0.1468173591009539, 1), (0.5544621814006014, 1), (0.5280637151725476, 1), (0.027181215982233664, 1), (0.2600641038271314, 1), (0.1891986068459036, 1), (0.5376524773743908, 1), (0.5280637151725565, 1)]",phthiocerol-precursor-bound-coenzyme-A
ncam_c,3.623805410272912,0.07632516608113254,"[(0.0, 9), (0.7988312851196259, 1), (0.3221339058826692, 1), (0.9833918113928717, 1), (0.7988312851196376, 1), (0.9833918113929287, 1), (0.7988312851196415, 1), (0.8196860030039369, 1), (0.7900911920388508, 1)]",Nicotinamide
agalfragund_c,3.5382463928115717,0.07952526259853682,"[(0.5967361479605787, 1), (0.5872897025427347, 1), (0.03326778100446681, 1), (0.5646959270600878, 1), (0.99229211867357, 1), (0.5805641360811377, 1), (0.01343738617946133, 1), (0.013173355725949798, 1), (0.5894699920048025, 1), (0.061134421532206495, 1), (0.5852206429434588, 1), (0.5919871860557484, 1), (0.5766964043401311, 1), (0.016758404685865425, 1), (0.5638752498369984, 1), (0.5675458260451471, 1), (0.9345106918456214, 1)]",arabinofuranose-galactofuranosyl-30-rhamanosyl-N-acetylglucosamyl-undecaprenyl-diphosphate-M-tb
adocbi_c,3.478240080773296,0.08186498010573323,"[(0.46399183383734993, 11), (0.47477365128128235, 1), (0.0006906554848493118, 1), (0.474773651281281, 1), (0.0, 1), (0.006797776738296235, 1), (0.46780657214086485, 1)]",Adenosyl-cobinamide
adocbip_c,3.448619091872831,0.0830500963171444,"[(0.4295976706892004, 3), (0.42959767068920035, 2), (0.4295976706892005, 2), (0.4489594496805925, 1), (0.0006906554848494229, 1), (0.4328244458892866, 1), (0.43282444588928665, 1), (0.4328244458892865, 1), (0.44895944968059104, 1), (0.0, 1), (0.006797776738296291, 1), (0.44199237054017493, 1), (0.43817763223666, 1)]",Adenosyl-cobinamide-phosphate
rdmbzi_c,3.432395516222546,0.08370784738468606,"[(0.3546807929661641, 2), (0.3546807929661642, 2), (0.35468079296616417, 2), (0.33484546072519616, 2), (0.32492606144193265, 1), (0.9989386167181973, 1), (0.3348454607251963, 1), (0.3249260614419349, 1), (1.0, 1), (0.35468079296616345, 1), (0.3546807929661643, 1), (0.9895533348511212, 1), (0.33563290658376405, 1)]",N1-alpha-D-ribosyl-5-6-dimethylbenzimidazole
5prdmbz_c,3.3847640014871754,0.08567514122386259,"[(0.34778241325175013, 11), (0.31860639768966037, 1), (0.9989592601391144, 1), (0.31860639768966253, 1), (1.0, 1), (0.9897565177253436, 1), (0.3291049995750297, 1)]",N1-5-Phospho-alpha-D-ribosyl-5-6-dimethylbenzimidazole
decda__tb_c,3.3716917729758906,0.0862246626007774,"[(0.6605655120179739, 1), (0.6561331484523554, 1), (0.034778016578386084, 1), (0.6374349740780854, 1), (0.9973247234751605, 1), (0.6493303477016144, 1), (0.01452541241596883, 1), (0.014452833242391327, 1), (0.6583384756726087, 1), (0.05858356677702503, 1), (0.6489923100974784, 1), (0.6557054142461367, 1), (0.6448878949001784, 1), (0.01770876601426319, 1), (0.6366048724559803, 1), (0.6353944776880371, 1), (0.9982864036045472, 1)]",decaprenylphosphoryl-beta-D-arabinofuranose
arabinanagalfragund_c,3.370023526181236,0.08629509328182275,"[(0.9959775909793495, 2), (0.6597099311754675, 1), (0.6552057813424205, 1), (0.03475932904483303, 1), (0.636450594389077, 1), (0.648403528032757, 1), (0.01451109364942027, 1), (0.014435781335203957, 1), (0.6574109310936057, 1), (0.05862466423910462, 1), (0.64813661075962, 1), (0.6548510216327013, 1), (0.6439689012152767, 1), (0.017696666965473784, 1), (0.6356205595676536, 1), (0.6344795963803085, 1)]",arabinan-arabinofuranose-galactofuranosyl-30-rhamanosyl-N-acetylglucosamyl-undecaprenyl-diphosphate-M-tb
metsox__R__L_c,3.210169076433698,0.09337443320279716,"[(0.31544287343160426, 1), (0.2690378817500303, 1), (0.7616266870062474, 1), (0.5678564931050124, 1), (0.7616266870063244, 1), (0.2690378817500114, 1), (0.7616266870063026, 1), (1.0, 1), (0.3517981127367814, 1), (0.690276926062718, 1), (0.6269218652635298, 1), (0.31544287343164623, 1), (0.35209963484094786, 1), (0.8300197913009035, 1), (0.7262773246271588, 1), (0.020581008245163124, 1), (0.3154428734316346, 1)]",L-methionine-R-sulfoxide
agdpcbi_c,3.2064590751964723,0.09354681248394063,"[(0.5129552716472148, 1), (0.6279443715451735, 1), (0.06657258831128811, 1), (0.5622764173771181, 1), (0.9047004867256692, 1), (0.5903920035148106, 1), (0.9047004867256601, 1), (0.9047004867256625, 1), (0.6279443715451583, 1), (0.0, 1), (0.5369168442656593, 1), (0.5129552716472072, 1), (0.5706394382583369, 1), (0.07841741233377811, 1), (0.5863160642833498, 1), (0.5890436360385863, 1), (0.5129552716472136, 1)]",Adenosine-GDP-cobinamide
appl_c,3.0504622834582467,0.10115292009447895,"[(0.9249257939747604, 12), (0.9559813548322393, 1), (0.9559813548322353, 1), (0.9733142405518481, 1), (0.99495377980212, 1), (0.9819577809762181, 1)]",1-Aminopropan-2-ol
trdcalcoa_c,2.9533658577266717,0.1062631357743202,"[(0.0, 4), (0.36253970722832796, 1), (0.4560829492393503, 1), (0.9359224885122495, 1), (0.9359224885123651, 1), (0.4560829492393369, 1), (0.9359224885121834, 1), (0.4560829492393338, 1), (0.8382418715714267, 1), (0.40562123112168796, 1), (0.36253970722832013, 1), (0.46851386603355444, 1), (0.9840492782052142, 1), (0.3625397072283367, 1)]",tridecanoyl-CoA
undcoa_c,2.9281279557726645,0.10764197244074013,"[(0.0, 4), (0.38364595252821, 1), (0.4745274449175454, 1), (0.9465616024271919, 1), (0.9465616024272887, 1), (0.4745274449175325, 1), (0.946561602427121, 1), (0.474527444917529, 1), (0.8409822215582891, 1), (0.42581798998220394, 1), (0.38364595252820116, 1), (0.48669593482357437, 1), (0.9842502372581458, 1), (0.3836459525282173, 1)]",undecanoyl-CoA
dmbzid_c,2.9075320778314686,0.1087832146359338,"[(0.3720798620987493, 1), (0.3449418589711444, 1), (0.9803510967397318, 1), (0.3842325370111052, 1), (0.2627811823879541, 1), (0.3770926196870511, 1), (0.4303665203198745, 1), (0.26278118238795556, 1), (0.3449418589711469, 1), (0.9800111244182277, 1), (0.37207986209874566, 1), (0.3720798620987508, 1), (0.3770926196870514, 1), (0.9702100557656614, 1), (0.36365080073411615, 1), (0.37695509824347767, 1), (0.37207986209875066, 1)]",5-6-Dimethylbenzimidazole
nndccoa_c,2.900243213975001,0.10919059384723016,"[(0.0, 4), (0.403879481164349, 1), (0.49220928392687346, 1), (0.956760802379745, 1), (0.9567608023798235, 1), (0.49220928392686114, 1), (0.9567608023796694, 1), (0.49220928392685726, 1), (0.8436092615241577, 1), (0.4451796382979151, 1), (0.40387948116433925, 1), (0.5041261979660753, 1), (0.984442886907309, 1), (0.40387948116435496, 1)]",Nonanoyl-CoA
hepcoa_c,2.8703052798431132,0.11088328726094629,"[(0.0, 4), (0.42329332533203096, 1), (0.5091748104693876, 1), (0.9665468205318252, 1), (0.9665468205318863, 1), (0.5091748104693757, 1), (0.9665468205317451, 1), (0.5091748104693714, 1), (0.8461298769559393, 1), (0.4637569230607572, 1), (0.4232933253320202, 1), (0.5208503402813117, 1), (0.9846277320885463, 1), (0.4232933253320355, 1)]",heptanoyl-CoA
ptcoa_c,2.838825348124638,0.11269748777022097,"[(0.0, 4), (0.44193630573733494, 1), (0.525466688377024, 1), (0.9759442661422567, 1), (0.9759442661423012, 1), (0.5254666883770126, 1), (0.9759442661421723, 1), (0.5254666883770079, 1), (0.8485504065377232, 1), (0.481596561250187, 1), (0.44193630573732323, 1), (0.5369104185834493, 1), (0.9848052376388152, 1), (0.44193630573733816, 1)]",Pentanoyl-CoA
mkmeroacidcyc1ACP_c,2.7455701759719324,0.11828664812213487,"[(0.20114604481733273, 1), (0.27359781960470164, 1), (0.7442545957208669, 1), (0.12445365162276086, 1), (0.2960081381049169, 1), (0.2735978196047789, 1), (0.7442545957212523, 1), (0.6785581691143173, 1), (0.27359781960482776, 1), (0.7620339880237714, 1), (0.2617039956087302, 1), (0.20114604481785348, 1), (0.2868467968448787, 1), (0.7848445214977686, 1), (0.24602767823408528, 1), (0.29843968684872196, 1), (0.017097371994310023, 1)]",cyclopropanated-methyl-hydroxy-keto-meroacid-ACP-1-cyclopropane-ring
hexscoa_c,2.727608706952563,0.1194014205974399,"[(0.0, 4), (0.2751892420687265, 1), (0.36436395967107515, 1), (0.9008828839676094, 1), (0.9140990025274872, 1), (0.3643639596710669, 1), (0.8857877003138062, 1), (0.3643639596710642, 1), (0.7780487761720758, 1), (0.31833169530831984, 1), (0.2751892420687243, 1), (0.3631559849717899, 1), (0.9243435838808606, 1), (0.2751892420687357, 1)]",hexsanoyl-CoA
octscoa_c,2.72498748632733,0.11956517003280327,"[(0.0, 4), (0.25144509050049085, 1), (0.3433988191682004, 1), (0.8898788333269316, 1), (0.9034002527758609, 1), (0.3433988191681917, 1), (0.8744349411647288, 1), (0.34339881916818954, 1), (0.7746326667244695, 1), (0.2955841623213998, 1), (0.25144509050048985, 1), (0.3421629394718492, 1), (0.9237431279417034, 1), (0.25144509050050157, 1)]",octacosanoyl-CoA
octscoa_e,2.7249874863273287,0.11956517003280327,"[(0.0, 4), (0.2514450905004909, 1), (0.3433988191682005, 1), (0.8898788333269316, 1), (0.9034002527758611, 1), (0.3433988191681917, 1), (0.8744349411647288, 1), (0.34339881916818954, 1), (0.7746326667244695, 1), (0.2955841623213998, 1), (0.25144509050048985, 1), (0.34216293947184917, 1), (0.9237431279417034, 1), (0.25144509050050157, 1)]",octacosanoyl-CoA
tetscoa_c,2.7248680168894843,0.11957263986361873,"[(0.0, 4), (0.2978848281917661, 1), (0.38440325863264146, 1), (0.911400984742881, 1), (0.9243252848058447, 1), (0.3844032586326336, 1), (0.8966391102815011, 1), (0.3844032586326306, 1), (0.7813140268150003, 1), (0.34007467452186146, 1), (0.29788482819176276, 1), (0.38322195661788466, 1), (0.9249175230861031, 1), (0.29788482819177375, 1)]",tetsanoyl-CoA
doscoa_c,2.717498807246865,0.12003449731902326,"[(0.0, 4), (0.31959980686885764, 1), (0.4035767202606065, 1), (0.921464630282604, 1), (0.9341097204408876, 1), (0.40357672026059904, 1), (0.9070216637342918, 1), (0.40357672026059555, 1), (0.7844381958803888, 1), (0.36087820554497946, 1), (0.31959980686885314, 1), (0.4024209384845716, 1), (0.9254666641189111, 1), (0.31959980686886386, 1)]",docosanoyl-CoA
co1dam_c,2.7127257528128355,0.12033479961422083,"[(0.7163539726918395, 2), (0.7123157909822002, 2), (0.7148358856479999, 1), (0.7219085762846686, 1), (0.7163539726918401, 1), (0.7163539726918474, 1), (0.7163539726918394, 1), (0.7219085762846672, 1), (0.7534238045832437, 1), (0.7148358856480003, 1), (0.7148358856480012, 1), (0.7512005229206082, 1), (0.7259467579943062, 1), (0.7136113892130959, 1), (0.7148358856480005, 1)]",Cob-I-yrinate-a-c-diamide
eiscoa_c,2.706181076099063,0.1207480504235042,"[(0.0, 4), (0.3403963877651963, 1), (0.4219392732125685, 1), (0.9311026511939354, 1), (0.9434803401515969, 1), (0.42193927321256147, 1), (0.9169651048954527, 1), (0.42193927321255764, 1), (0.7874302335732802, 1), (0.380801886902686, 1), (0.34039638776519077, 1), (0.4208079323405276, 1), (0.9259925801735437, 1), (0.34039638776520115, 1)]",1-eicosanoyl-CoA
octdcoa_c,2.691535562024887,0.12167907624905672,"[(0.0, 4), (0.3603316274151988, 1), (0.4395412961368114, 1), (0.9403414899038578, 1), (0.9524628527354282, 1), (0.43954129613680465, 1), (0.9264967141287925, 1), (0.43954129613680043, 1), (0.7902983487094627, 1), (0.3999003802827249, 1), (0.3603316274151922, 1), (0.43843338388896635, 1), (0.926496714128887, 1), (0.3603316274152023, 1)]",octadecanoyl-CoA
hexdcoa_c,2.6741214937326467,0.12279748328891417,"[(0.0, 4), (0.3794579519708299, 1), (0.45642907923826437, 1), (0.9492054429230071, 1), (0.9610808806106726, 1), (0.45642907923825804, 1), (0.9356415578796068, 1), (0.4564290792382535, 1), (0.79305008392412, 1), (0.41822391134246567, 1), (0.3794579519708224, 1), (0.4553436449479523, 1), (0.9269803917680172, 1), (0.3794579519708322, 1)]",hexadecanoyl-CoA
co2dam_c,2.634325968948365,0.12540062767773827,"[(0.0, 12), (0.03334725790435068, 1), (0.03334725790435022, 1), (0.12113654803228247, 1), (0.12113654803228224, 1), (0.033347257904349545, 1)]",Cob-II-yrinate-a-c-diamide
no2_c,2.6152229840625667,0.1266740642206712,"[(0.2511229530664293, 1), (0.2721618776363197, 1), (0.9469755869412372, 1), (0.3364330991866905, 1), (0.06723066828034965, 1), (0.2207117357728892, 1), (0.8572689631945444, 1), (0.946975586941322, 1), (0.2207117357728914, 1), (0.6421516902762092, 1), (0.31161384132773795, 1), (0.25112295306650734, 1), (0.2680364149526392, 1), (0.8572689631945353, 1), (0.33643309918669295, 1), (0.23387747392961047, 1), (0.25112295306649923, 1)]",Nitrite
etha_e,2.541113984139664,0.13176602992596279,"[(0.3241812996355112, 1), (0.4429089899129245, 1), (0.9431537774071773, 1), (0.41564029514406275, 1), (0.0, 1), (0.3877505063373678, 1), (0.9431537774071946, 1), (0.9431537774071926, 1), (0.38775050633736835, 1), (0.7125316229226061, 1), (0.3890321541868533, 1), (0.3241812996355872, 1), (0.4384861786739612, 1), (0.9431537774071851, 1), (0.41564029514406314, 1), (0.40186518368471336, 1), (0.32418129963558634, 1)]",Ethanolamine
etha_c,2.541113984139592,0.1317660299259678,"[(0.3241812996355112, 1), (0.4429089899129245, 1), (0.9431537774071039, 1), (0.4156402951440619, 1), (0.0, 1), (0.3877505063373678, 1), (0.9431537774071945, 1), (0.943153777407193, 1), (0.38775050633736835, 1), (0.712531622922606, 1), (0.3890321541868532, 1), (0.3241812996355893, 1), (0.4384861786739612, 1), (0.9431537774071849, 1), (0.41564029514406314, 1), (0.40186518368471336, 1), (0.32418129963558634, 1)]",Ethanolamine
no3_c,2.4860849612008273,0.13570948604855357,"[(0.2691861462506576, 1), (0.2690406440665556, 1), (0.9532797774169681, 1), (0.3318011940677751, 1), (0.1781296900302287, 1), (0.2237075240728715, 1), (0.8347179720092948, 1), (0.9532797774170401, 1), (0.22370752407287406, 1), (0.6267931452406942, 1), (0.32248513818258107, 1), (0.26918614625072423, 1), (0.26540566682267097, 1), (0.8347179720092863, 1), (0.3318011940677774, 1), (0.22459523398188333, 1), (0.26918614625071713, 1)]",Nitrate
no3_e,2.431176548215878,0.13978937040234982,"[(0.26462275577738403, 1), (0.264480412159671, 1), (0.9542939816067545, 1), (0.32587855399488863, 1), (0.19597087882917316, 1), (0.22013138508532146, 1), (0.8383059199259958, 1), (0.9542939816068249, 1), (0.2201313850853244, 1), (0.634894732408463, 1), (0.3167647313694846, 1), (0.2646227557774492, 1), (0.26092434312612245, 1), (0.8383059199259876, 1), (0.3258785539948911, 1), (0.22099982455726644, 1), (0.2646227557774422, 1)]",Nitrate
cholc5coa_c,2.4191806622315455,0.14070064912920557,"[(0.30986469401916267, 1), (0.4283654551603866, 1), (0.6665445112665729, 1), (0.029532189522341573, 1), (0.6665445112666343, 1), (0.4283654551603622, 1), (0.00661137610268378, 1), (1.0, 1), (0.4283654551603567, 1), (0.6708469790995077, 1), (0.3449677199190321, 1), (0.30986469401914957, 1), (0.4496058660604838, 1), (0.7707226732660627, 1), (0.02953218952234185, 1), (0.41071640174170476, 1), (0.30986469401916805, 1)]",CoA-cholest-4-en-3-one C5 side chain
cholenec8coa_c,2.401907612887927,0.14202567071260946,"[(0.0, 3), (0.29680016734326636, 1), (0.4192004513608031, 1), (0.6643252391745801, 1), (0.664325239174638, 1), (0.41920045136077433, 1), (1.0, 1), (0.4192004513607683, 1), (0.6684352490709058, 1), (0.3321368171250525, 1), (0.2968001673432498, 1), (0.4517678195009135, 1), (0.769196746149132, 1), (0.3968692895823404, 1), (0.29680016734327136, 1)]",CoA-24-ene-cholest-4-en-3-one C8 side chain
hcholc8coa_c,2.4019076128879218,0.14202567071261,"[(0.0, 3), (0.29680016734326636, 1), (0.41920045136080303, 1), (0.6643252391745801, 1), (0.6643252391746379, 1), (0.4192004513607743, 1), (1.0, 1), (0.4192004513607683, 1), (0.6684352490709058, 1), (0.3321368171250525, 1), (0.29680016734324977, 1), (0.4517678195009134, 1), (0.769196746149132, 1), (0.3968692895823404, 1), (0.2968001673432713, 1)]",CoA-24-hydroxy-cholest-4-en-3-one C8 side chain
cholenec5coa_c,2.399814746304595,0.1421872550847578,"[(0.31247372471174417, 1), (0.425943503144393, 1), (0.6662049967577077, 1), (0.019366427636661656, 1), (0.6662049967577579, 1), (0.42594350314436924, 1), (0.0055999372085842915, 1), (1.0, 1), (0.42594350314436347, 1), (0.6664719478429333, 1), (0.34761249147358775, 1), (0.31247372471173107, 1), (0.4472055404021864, 1), (0.7704892298782335, 1), (0.0193664276366617, 1), (0.4059222645878433, 1), (0.31247372471174917, 1)]",CoA-22-ene-cholest-4-en-3-one C5 side chain
hexc_c,2.3739132574901034,0.1442058765817126,"[(0.40508195717204926, 1), (0.24735521216102238, 1), (0.3841885009998428, 1), (0.5585932404551217, 1), (0.12975009040149432, 1), (0.2473552121610402, 1), (0.44922485983629623, 1), (0.44922485983632654, 1), (0.24735521216104076, 1), (0.633927539704561, 1), (0.4050819571719648, 1), (0.4050819571720202, 1), (0.3827945470877743, 1), (0.6481443732854679, 1), (0.5585932404551074, 1), (0.41025461903382476, 1), (0.40508195717200757, 1)]",hexacosanoate-n-C260
ocholc8coa_c,2.3705638446420836,0.1444694797177529,"[(0.0005727377189608937, 2), (0.29723733939221975, 1), (0.42300911214730086, 1), (0.6675854609140189, 1), (0.6675854609140748, 1), (0.42300911214727294, 1), (0.009712442280204495, 1), (1.0, 1), (0.4230091121472671, 1), (0.6676323628437123, 1), (0.3322307840026247, 1), (0.2972373393922023, 1), (0.45526017160413296, 1), (0.7714384094302417, 1), (0.3985503613397091, 1), (0.2972373393922242, 1)]",CoA-24-one-cholest-4-en-3-one C8 side chain
