,F_value,pvalue,value_counts,name
ficytc_c,11.881597153569807,0.001606911938189821,"[(0.8274242526438307, 2), (0.8274242526438282, 1), (0.6491565299765452, 1), (0.8245033605725187, 1), (0.9121995114352401, 1), (0.8274242526438036, 1), (0.909278619363505, 1), (0.9092786193635005, 1), (0.49175233618162384, 1), (0.8274242526441633, 1), (0.8274242526437443, 1), (0.8245033605721068, 1), (0.8274242526438309, 1), (0.8274242526438198, 1), (0.824503360572115, 1), (0.7265180148394927, 1), (0.6491565299765234, 1), (0.4917523361817815, 1), (0.8274242526436719, 1), (0.8274242526437032, 1), (0.6770648135659956, 1), (0.6770648135659181, 1), (0.8274242526438231, 1), (0.40698263669948154, 1), (0.8274242526437787, 1), (0.4917523361817826, 1), (0.827424252644323, 1), (0.8274242526443121, 1), (0.06927276440676755, 1), (0.6770648135659791, 1), (0.4069826366994531, 1), (0.49175233618148284, 1), (0.49175233618177816, 1)]",Ferricytochrome-c
oxa_c,11.828412954570522,0.0016406420233938187,"[(0.8044529946429732, 2), (0.8044529946429751, 2), (0.8044529946429847, 1), (0.768519901219047, 1), (0.8044529946429954, 1), (0.9999999999999153, 1), (0.9999999999999195, 1), (0.9999999999999202, 1), (0.5804196323753347, 1), (0.8044529946430109, 1), (0.8044529946429216, 1), (0.8044529946429778, 1), (0.80445299464298, 1), (0.8044529946429756, 1), (0.8044529946430073, 1), (0.9098711938583132, 1), (0.7685199012190419, 1), (0.5804196323753199, 1), (0.8044529946429612, 1), (0.33891375600110063, 1), (0.8044529946429816, 1), (0.33891375600106577, 1), (0.20372054678871665, 1), (0.8044529946429494, 1), (0.5804196323753126, 1), (0.8044529946430586, 1), (0.8044529946432181, 1), (0.07227498102496754, 1), (0.3389137560011043, 1), (0.203720546789099, 1), (0.5804196323750921, 1), (0.5804196323753162, 1)]",Oxalate
2mop_c,11.521022576568862,0.001851061619420377,"[(0.9991340398744113, 1), (0.5281614077335683, 1), (1.0, 1), (0.6301203616310982, 1), (0.9991340398744084, 1), (0.6309863217563417, 1), (0.6309863217563416, 1), (0.7005829592229713, 1), (0.9991340398746162, 1), (0.9991340398743729, 1), (0.9999999999996538, 1), (0.9991340398743767, 1), (0.9991340398743687, 1), (0.9999999999997093, 1), (0.5194012411016936, 1), (0.5281614077334952, 1), (0.7005829592233117, 1), (0.9991340398742738, 1), (0.9991340398745667, 1), (0.351277778721241, 1), (0.9991340398743893, 1), (0.35127777872121335, 1), (0.9991340398743958, 1), (0.9991340398743946, 1), (0.2111525421694127, 1), (0.9991340398745252, 1), (0.700582959223299, 1), (0.9991340398748361, 1), (0.999134039874559, 1), (0.08647929505450835, 1), (0.35127777872121146, 1), (0.21115254216937906, 1), (0.7005829592231265, 1), (0.7005829592233082, 1)]",2-Methyl-3-oxopropanoate
cdpdhdecg_c,11.370063115232314,0.001964828889973752,"[(0.35697732209197647, 1), (0.5279873446636438, 1), (0.7414812000991475, 1), (0.28775224726953713, 1), (0.4527318632466491, 1), (0.30512239066745167, 1), (0.34556227587189386, 1), (0.6333176571023489, 1), (0.27336624116114466, 1), (0.5836052593973222, 1), (0.7424689474903086, 1), (0.4527318632466593, 1), (0.9805387638345611, 1), (0.35646928879249135, 1), (0.2701556623487296, 1), (0.5784812879431362, 1), (0.35542568241977285, 1), (0.7417352167488749, 1), (0.3409619341592233, 1), (0.13472865216943658, 1), (0.3409619341593561, 1), (0.36020476770136106, 1), (0.35697732209193805, 1), (0.3569773220919747, 1), (0.03139964506208304, 1), (0.2733662411609598, 1), (0.3334265936938971, 1), (0.35697732209210026, 1), (0.9805387638347749, 1), (0.019849050247128852, 1), (0.13472865216943397, 1), (0.043387153242385845, 1), (0.32745049221639017, 1), (0.40102228669227563, 1)]",CDP-1-2-dihexadecanoylglycerol
icit_c,11.35146316045033,0.001979356780071185,"[(0.8375837307871326, 2), (0.6990456222742777, 2), (0.8375837307871357, 1), (0.8210712083298459, 1), (0.8375837307869822, 1), (0.9999999999999243, 1), (0.8375837307871314, 1), (0.9999999999999347, 1), (0.9999999999999358, 1), (0.6990456222742457, 1), (0.8375837307870999, 1), (0.8375837307870668, 1), (0.8375837307871301, 1), (0.8375837307871281, 1), (0.8375837307871592, 1), (0.9094322578861453, 1), (0.821071208329849, 1), (0.8375837307871912, 1), (0.8375837307870275, 1), (0.27943737325625606, 1), (0.8375837307871363, 1), (0.27943737325620543, 1), (0.8375837307871294, 1), (0.16796938296235459, 1), (0.8375837307871148, 1), (0.8375837307870284, 1), (0.8375837307872456, 1), (0.059591357660016775, 1), (0.27943737325625206, 1), (0.16796938296235903, 1), (0.6990456222741264, 1), (0.6990456222742705, 1)]",Isocitrate
cit_c,11.351463160450157,0.0019793567800713177,"[(0.8375837307871353, 1), (0.8210712083298456, 1), (0.8375837307869823, 1), (0.999999999999924, 1), (0.8375837307871313, 1), (0.9999999999999346, 1), (0.9999999999999357, 1), (0.6990456222742457, 1), (0.8375837307870998, 1), (0.8375837307870667, 1), (0.8375837307871324, 1), (0.8375837307871298, 1), (0.837583730787128, 1), (0.8375837307871593, 1), (0.9094322578861452, 1), (0.8210712083298489, 1), (0.6990456222742766, 1), (0.8375837307871908, 1), (0.8375837307870274, 1), (0.27943737325625606, 1), (0.8375837307871362, 1), (0.27943737325620555, 1), (0.8375837307871293, 1), (0.837583730787132, 1), (0.1679693829623577, 1), (0.8375837307871147, 1), (0.6990456222742775, 1), (0.8375837307870283, 1), (0.8375837307872455, 1), (0.05959135766001683, 1), (0.27943737325625195, 1), (0.16796938296235603, 1), (0.6990456222741264, 1), (0.6990456222742705, 1)]",Citrate
PIM2_c,11.334992141584816,0.001992317968237019,"[(0.47311870455574295, 1), (0.452149402237716, 1), (0.7310843383765542, 1), (0.26772510726813803, 1), (0.5357597858487622, 1), (0.22341914700184318, 1), (0.2813300938868543, 1), (0.6165021463809222, 1), (0.3489802741062928, 1), (0.6236627275151223, 1), (0.7351653081569731, 1), (0.5381671446515208, 1), (0.8967194925718622, 1), (0.4729461447311522, 1), (0.19823273900818272, 1), (0.4864511930980046, 1), (0.4630470276029803, 1), (0.7310843383766548, 1), (0.45882908499477887, 1), (0.13785640016894257, 1), (0.45882908499492653, 1), (0.28761796196542083, 1), (0.4731187045557134, 1), (0.4731187045557494, 1), (0.03321009975403008, 1), (0.4129096504310252, 1), (0.45050985857564, 1), (0.4731187045558464, 1), (0.8967194925719901, 1), (0.014473683373461776, 1), (0.1378564001689424, 1), (0.00902589912157431, 1), (0.44304017586267935, 1), (0.49642929313946077, 1)]",phosphatidylinositol-mannoside-di-mannose-tuberculosis
PIM1_c,11.152134981499902,0.0021424818600653097,"[(0.39927470067575427, 1), (0.4503932386943335, 1), (0.683227735802526, 1), (0.2511490914528786, 1), (0.4682262307432528, 1), (0.20237975847823436, 1), (0.28222259259050664, 1), (0.5778686568174412, 1), (0.26263059200165667, 1), (0.5649844954510197, 1), (0.6877198215825135, 1), (0.4708761063431965, 1), (0.8655489390606104, 1), (0.3990847572123423, 1), (0.19441472828664336, 1), (0.4881505844337865, 1), (0.38818840519835734, 1), (0.6832277358026091, 1), (0.38354554797805734, 1), (0.11839119697455602, 1), (0.38354554797816126, 1), (0.2832397056211445, 1), (0.3992747006757312, 1), (0.39927470067576504, 1), (0.026620511693709464, 1), (0.33300019965947913, 1), (0.3743882445161652, 1), (0.3992747006758704, 1), (0.8655489390607474, 1), (0.03971940147298639, 1), (0.1183911969745548, 1), (0.0, 1), (0.36616606760694753, 1), (0.424933592834756, 1)]",phosphatidylinositol-mannoside-tuberculosis
PIM3_c,11.110386851998443,0.002178439633588717,"[(0.5436248158484714, 1), (0.4642298745011072, 1), (0.7753678718098593, 1), (0.29548472691042815, 1), (0.5998983410950651, 1), (0.25568253125615853, 1), (0.29456869980299694, 1), (0.6554852550085495, 1), (0.4321052354744822, 1), (0.6788658222592527, 1), (0.7790340051400696, 1), (0.6020609884116128, 1), (0.9241659742521503, 1), (0.5434697969783294, 1), (0.21693069763944406, 1), (0.4950448389642723, 1), (0.534576939349884, 1), (0.7753678718099722, 1), (0.5307877566768708, 1), (0.17049791260903652, 1), (0.5307877566770514, 1), (0.30503599616002697, 1), (0.5436248158484372, 1), (0.5436248158484742, 1), (0.05737716559227235, 1), (0.4895360987091094, 1), (0.5233141915936523, 1), (0.5436248158485624, 1), (0.924165974252268, 1), (0.013023081815362159, 1), (0.1704979126090373, 1), (0.03565132375226798, 1), (0.5166038128764207, 1), (0.5645658495615238, 1)]",phosphatidylinositol-mannoside-tri-mannose-tuberculosis
ppal_c,11.023433765142217,0.0022554270428455825,"[(0.5378836783972603, 2), (0.99912218776647, 2), (0.6964849378742863, 2), (0.9991221877664871, 1), (0.5378836783973113, 1), (1.0, 1), (0.5370058661641037, 1), (0.9991221877664893, 1), (0.6964849378740143, 1), (0.9991221877666714, 1), (0.9999999999996507, 1), (0.9991221877664545, 1), (0.999122187766448, 1), (0.9999999999996969, 1), (0.46535510818379494, 1), (0.5378836783972409, 1), (0.999122187766351, 1), (0.9991221877666496, 1), (0.2543468576599717, 1), (0.9991221877664651, 1), (0.25434685765995363, 1), (0.9991221877664676, 1), (0.15288751193774297, 1), (0.9991221877665937, 1), (0.6964849378742815, 1), (0.9991221877669163, 1), (0.999122187766676, 1), (0.07681477135591375, 1), (0.2543468576599391, 1), (0.15288751193770417, 1), (0.6964849378741649, 1)]",Propanal
