,F_value,pvalue,value_counts,name
ncam_c,26.87550643223025,7.94535937294228e-07,"[(1.286748506265141e-14, 28), (0.4222413125509614, 2), (0.42224131255096226, 2), (0.9574553624608579, 2), (1.3554148998709374e-14, 1), (0.42224131255095937, 1), (0.4294060601959612, 1), (0.5938452093473651, 1), (0.07493492227351803, 1), (0.07493492227350998, 1), (0.4222413125509642, 1), (0.9574553624608496, 1), (0.9574553624608558, 1), (0.07493492227357051, 1), (0.9574553624608593, 1), (2.5278189333055566e-13, 1), (0.422241312550961, 1), (0.42224131255096087, 1), (0.07493492227352443, 1), (0.4222413125509611, 1), (0.4222413125509592, 1), (0.42224131254158587, 1), (1.235995084904335e-14, 1), (0.4222413125509447, 1), (0.4222413125509631, 1), (0.5314461475973825, 1), (0.9574553624599399, 1), (0.3430382469793107, 1), (0.4222413125509621, 1), (0.9574553624608516, 1), (0.3684491542442347, 1), (0.36844915424424135, 1), (0.4222413125509599, 1), (0.36844915424423863, 1), (0.9574553624608538, 1), (0.3732348279632062, 1), (0.4222413125509521, 1), (0.37323482796320534, 1), (0.4222413125509798, 1), (0.4222413125509594, 1), (0.42224131255096253, 1), (0.36844915424529223, 1), (0.6384649660934735, 1), (1.3733278721159277e-14, 1), (0.9574553624608498, 1), (0.9574553624608695, 1), (0.07493492227353206, 1), (0.42224131255095865, 1), (0.07493492227350577, 1), (0.3732348279632084, 1), (0.42224131255095604, 1), (1.241966075652665e-14, 1), (0.9574553624608476, 1), (0.42224131255097985, 1), (0.9574553624759236, 1), (0.9574553624608503, 1), (0.368449154244258, 1), (1.2658500386459856e-14, 1), (0.6384649660934759, 1), (0.368449154244239, 1), (0.9574553624633635, 1), (0.9547167692010942, 1), (0.4222413125510223, 1), (0.9574553624608629, 1), (0.36844915424423946, 1), (0.4222413125509612, 1), (0.36844915424430386, 1), (0.9418347326625139, 1), (0.9114721800696908, 1), (0.4222413125509624, 1), (0.5973508860780875, 1), (0.957455362463186, 1), (0.941834732662519, 1), (1.0, 1), (0.07493492227351904, 1), (0.4307873516678983, 1), (0.9574553624608759, 1), (0.9418347326625198, 1), (1.5136461547016857e-14, 1), (0.4222413125509615, 1), (0.9574553624608396, 1), (0.3684491542442378, 1), (0.42224131255096514, 1), (0.4222413125509613, 1), (0.0, 1), (1.3136179646326265e-14, 1), (0.9574553624608618, 1), (0.9574553624603166, 1), (0.9467762362446984, 1), (0.42224131255095426, 1), (0.9574553624609401, 1), (0.4294060601959585, 1), (0.5605347257479059, 1), (0.3732348279632021, 1), (0.36844915424423835, 1), (0.4222413125509562, 1), (0.9574553624608505, 1), (0.07493492227351546, 1), (1.2897340016393061e-14, 1), (0.4222413125507746, 1), (0.42224131255096453, 1), (0.373234827963206, 1), (0.6384649660934694, 1), (0.07493492227351962, 1)]",Nicotinamide
bmnmsh_c,13.485925509394049,0.00034801761541911215,"[(0.025769942501209248, 34), (0.2594364567640553, 2), (0.25943645676405563, 2), (0.25943645676405647, 2), (0.2594364567640482, 1), (0.25943645676405175, 1), (0.25943645676405624, 1), (0.2573614429836112, 1), (0.2688674762683359, 1), (0.5415165597511972, 1), (0.9438747082449493, 1), (0.9438747082450466, 1), (0.9941254007618181, 1), (0.0, 1), (0.9876705883339484, 1), (0.2594364567640557, 1), (0.3498756976971129, 1), (0.2573614429836075, 1), (0.25943645676396837, 1), (0.25865288793045693, 1), (0.2594364567640586, 1), (0.25943645676405735, 1), (0.9438747082450807, 1), (0.25736144298357166, 1), (0.021096612215952576, 1), (0.2594364567640574, 1), (0.2573614429756392, 1), (0.25943645676405713, 1), (0.25943645676408017, 1), (0.3699375370666232, 1), (0.27208574022780996, 1), (0.9941254007618427, 1), (0.25736144298358554, 1), (0.349777893792737, 1), (0.9552346090307577, 1), (0.259436456763998, 1), (0.2573614429836056, 1), (0.9438747082439002, 1), (0.2573614429836074, 1), (0.25943645676404953, 1), (0.25736144298356517, 1), (0.2573614429836063, 1), (0.2594364567640542, 1), (0.5415165597527476, 1), (0.9552346090307495, 1), (0.965777862343296, 1), (0.2573614429836046, 1), (0.9855280084945067, 1), (0.2573614429836077, 1), (0.2594364567642875, 1), (0.25736144298359453, 1), (0.9438747082450647, 1), (0.32003086125615643, 1), (0.25943645676404803, 1), (0.5415165597527483, 1), (0.2594364567640541, 1), (0.9855280084953687, 1), (0.3498756976971064, 1), (1.0, 1), (0.9552346090307656, 1), (0.2594364567641235, 1), (0.02109661221595215, 1), (0.02109661221595231, 1), (0.9855280084945132, 1), (0.9823286036447225, 1), (0.2594364567640554, 1), (0.25736144298360725, 1), (0.541547884838916, 1), (0.9823286036462534, 1), (0.9693982013221669, 1), (0.27237061379631333, 1), (0.9879739026938972, 1), (0.25736144298364394, 1), (0.2594364567640362, 1), (0.02109661221595222, 1), (0.9440095872187773, 1), (0.34520236741492943, 1), (0.2594364567640566, 1), (0.2573614429836623, 1), (0.25943645676402394, 1), (0.9855280084946425, 1), (0.9438747082449414, 1), (0.2594364567640517, 1), (0.3537531854809519, 1), (0.2586528879304552, 1), (0.021096612215952742, 1), (0.9855280084945133, 1), (0.25943645676405674, 1), (0.3149443101796423, 1), (0.943874708245086, 1), (0.25943645676406674, 1), (0.3453298267825804, 1), (0.2594364567638363, 1), (0.25943645676405847, 1), (0.25736144298360747, 1), (0.25943645676405785, 1), (0.541516559752743, 1), (0.9876705883341214, 1)]",bimane-conjugated-mycothiol-mtb
h2o2_c,10.424758115125247,0.0015689074995049145,"[(0.22895122247301275, 3), (0.22895122247301244, 2), (0.22895122247301286, 2), (0.22895122247301625, 2), (0.4690241730583737, 2), (0.22895122247301544, 1), (0.22895122247301264, 1), (0.22895122247301228, 1), (0.23519058964159903, 1), (0.2249217880359948, 1), (0.8451063696897451, 1), (0.36038800670531623, 1), (0.5382316441953316, 1), (0.22895122247301164, 1), (0.4690241730583726, 1), (0.4754667048782705, 1), (0.4754667048783228, 1), (0.47546670487827314, 1), (0.11802755194188472, 1), (0.22895122247301647, 1), (0.2351905896415975, 1), (0.22895122247301788, 1), (0.07013203284962116, 1), (0.23130733870740022, 1), (0.0701320328496155, 1), (0.22895122247301222, 1), (0.4690241730583734, 1), (0.23519058964159775, 1), (0.22895122247301328, 1), (0.22895122247301294, 1), (0.23519058964000336, 1), (0.22895122247301136, 1), (0.22895122247302066, 1), (0.22895122247301183, 1), (0.07013203285057334, 1), (0.13591507815922352, 1), (0.2352904192447406, 1), (0.4754667048782836, 1), (0.12448330615824241, 1), (0.22098528406119722, 1), (0.22895122247301242, 1), (0.47546670487827564, 1), (0.30028942919552837, 1), (0.07013203284961969, 1), (0.2351905896415971, 1), (0.30028942919552454, 1), (0.46902417305837024, 1), (0.08511422939739968, 1), (0.22895122247304678, 1), (0.07637140001820433, 1), (0.22895122247300426, 1), (0.2351905896415948, 1), (0.22895122247301058, 1), (0.2289512224730125, 1), (0.30028942919733354, 1), (0.5201527962695744, 1), (0.22895122247301283, 1), (0.4754667048782726, 1), (0.4690241730583702, 1), (0.6216178457098999, 1), (0.23519058964159617, 1), (0.4690241730583635, 1), (0.07637140001820464, 1), (0.22895122247301705, 1), (0.08511422939800023, 1), (0.46902417305837113, 1), (0.23519058964160008, 1), (0.46902417306403316, 1), (0.4690241730583756, 1), (0.2591396832988137, 1), (0.07013203284960956, 1), (0.520152796269576, 1), (0.07013203284962197, 1), (0.3539454748914619, 1), (0.0, 1), (1.0, 1), (0.23519058964160333, 1), (0.47546670487827175, 1), (0.3002894291955288, 1), (0.23519058964159753, 1), (0.3002894291955235, 1), (0.22895122247301256, 1), (0.6672333537173676, 1), (0.7068188175259728, 1), (0.07013203284962102, 1), (0.2351905896415969, 1), (0.2289512224730127, 1), (0.8496769287372512, 1), (0.4690241730514972, 1), (0.23519058964159814, 1), (0.6672333537173797, 1), (0.43035127772826826, 1), (0.35394547488541417, 1), (0.22895122247301355, 1), (0.3647594213949137, 1), (0.4690241730583705, 1), (0.1244833061582325, 1), (0.6672333537173737, 1), (0.2289512224730192, 1), (0.2351905896415987, 1), (0.07013203284962044, 1), (0.23015739634634053, 1), (0.2289512224730128, 1), (0.07637140001859494, 1), (0.3398748930041392, 1), (0.46902417305837446, 1), (0.6736758855372712, 1), (0.2351905896416039, 1), (0.46902417305831234, 1), (0.22895122247301233, 1), (0.22495730698814162, 1), (0.4690241730583704, 1), (0.28136710012099536, 1), (0.07637140001820283, 1), (0.23130733870739895, 1), (0.07013203284961922, 1), (0.07887486222881526, 1), (0.46902417305836275, 1), (0.22895122247301392, 1), (0.2675283220407576, 1), (0.4690241730583751, 1), (0.11824393898987529, 1), (0.24262021976062653, 1), (0.22895122247299501, 1), (0.08511422939740035, 1), (0.07013203284962058, 1), (0.520152796269573, 1), (0.3603880067053224, 1)]",Hydrogen-peroxide
glyclt_c,10.067652981406397,0.0018773656043065347,"[(1.7935398437084596e-14, 6), (0.3398599882060598, 3), (1.5651088984401185e-14, 2), (0.33985998820605506, 2), (0.47862250172612153, 2), (2.2504017342451418e-14, 2), (0.0, 1), (5.2664040584912087e-14, 1), (3.485356532102111e-14, 1), (0.0302359872681406, 1), (0.08214739652791339, 1), (0.39409687528269666, 1), (0.7103084661161984, 1), (0.4786225017261157, 1), (0.47862250172610654, 1), (0.7103084661162906, 1), (0.7103084661201768, 1), (0.7103084661162714, 1), (0.5316912344494763, 1), (1.0939700738241648e-14, 1), (0.030235987268132834, 1), (3.057048509723971e-14, 1), (0.011417744546908885, 1), (0.3398599882060506, 1), (1.490154994523944e-14, 1), (1.8131706280674577e-14, 1), (0.4786225017261197, 1), (0.03023598726813883, 1), (1.8435091129859094e-14, 1), (0.030235987281849758, 1), (1.1153854749430719e-14, 1), (1.3366779531717775e-14, 1), (7.084928536838393e-15, 1), (7.727390570405603e-15, 1), (0.3398599882042429, 1), (0.5684543871582666, 1), (0.07095428308264884, 1), (0.7103084661345821, 1), (0.5306426223315045, 1), (0.05627266883801637, 1), (1.7078782392328318e-14, 1), (0.7103084661162358, 1), (0.3398599882060704, 1), (0.33985998820606456, 1), (0.030235987268139114, 1), (0.33985998820606, 1), (1.0274038686795623e-13, 1), (0.33985998820605723, 1), (1.9077553163426302e-14, 1), (1.6079397006779326e-14, 1), (0.030235987268256898, 1), (0.3398599881884732, 1), (0.11218831314187216, 1), (2.7643713610989094e-14, 1), (0.7103084661162729, 1), (0.478622501726112, 1), (0.030235987268131835, 1), (0.4786225017261246, 1), (0.33985998820605967, 1), (4.565228133522995e-13, 1), (0.3398599882089691, 1), (0.4786225017261307, 1), (0.030235987268089865, 1), (0.4766571176859612, 1), (0.47862250172622034, 1), (0.5617251463611139, 1), (0.33985998820605934, 1), (1.6054618320671147e-14, 1), (0.11218831314187527, 1), (0.5098430253270313, 1), (0.27238904403651515, 1), (1.0, 1), (0.03023598726509399, 1), (0.7103084661162815, 1), (0.3398599882060493, 1), (0.030235987268139045, 1), (0.33985998820605906, 1), (1.9220322504219015e-14, 1), (0.5773139695189262, 1), (0.7691452157623393, 1), (0.03023598726813512, 1), (2.0219707889768007e-14, 1), (0.6127054845878149, 1), (0.47862250169262355, 1), (0.030235987268140394, 1), (0.5773139695189113, 1), (0.4248629186663046, 1), (0.5098430253494703, 1), (0.05462685324773434, 1), (0.7103084661162313, 1), (0.4786225017261247, 1), (0.5306426223310855, 1), (0.5773139695189362, 1), (1.8220937118670023e-14, 1), (0.030235987268140686, 1), (0.4786225017261363, 1), (0.33985998820605456, 1), (0.03404863050555449, 1), (2.0505246571353434e-14, 1), (0.3398599882179312, 1), (0.5316912344493128, 1), (0.47862250172606363, 1), (0.47862250172612525, 1), (0.7777794102858384, 1), (0.03023598725264593, 1), (0.47862250172630033, 1), (1.5436934973212115e-14, 1), (0.08231952144957379, 1), (0.47862250172612025, 1), (0.37112186401650804, 1), (0.33985998820605606, 1), (0.011417744546906172, 1), (0.3398599882060612, 1), (0.339859988206058, 1), (0.478622501726149, 1), (0.4753410018464086, 1), (0.4786225017261058, 1), (0.5306426223322039, 1), (0.06623999145895752, 1), (1.5931809200734858e-12, 1), (0.33985998820605895, 1), (0.11218831314187913, 1), (0.7103084661162721, 1)]",Glycolate
glyclt_e,10.067652981398993,0.0018773656043135523,"[(9.5300163064078e-14, 6), (9.301585361139475e-14, 2), (0.3398599882061109, 2), (0.3398599882061112, 2), (0.33985998820610624, 2), (9.986878196944446e-14, 2), (8.814756042250347e-14, 2), (8.42681308219577e-14, 1), (1.3680653860282964e-13, 1), (1.122183299480132e-13, 1), (0.03023598726821563, 1), (0.08214739652798442, 1), (0.3940968752164615, 1), (0.7103084661162207, 1), (0.4786225017261533, 1), (0.4786225017261493, 1), (0.710308466116313, 1), (0.7103084660967512, 1), (0.7103084661162938, 1), (0.5316912344495126, 1), (8.830446536523559e-14, 1), (0.030235987268207865, 1), (1.0793524972423214e-13, 1), (0.011417744546985418, 1), (0.3398599882061089, 1), (9.552061999481146e-14, 1), (0.4786225017261627, 1), (0.03023598726821386, 1), (9.520218220597423e-14, 1), (0.03023598726453555, 1), (8.851861937642465e-14, 1), (8.8343522138711e-14, 1), (9.539814392218176e-14, 1), (0.33985998820429403, 1), (0.5684543871583009, 1), (0.07095428308272074, 1), (0.7103084661332559, 1), (0.5306426223315409, 1), (0.05627266883810489, 1), (9.544713435123364e-14, 1), (0.7103084661162573, 1), (0.3398599882061215, 1), (0.030235987268214144, 1), (0.478622501726162, 1), (0.0, 1), (0.33985998820610835, 1), (9.644231779041962e-14, 1), (9.344416163377286e-14, 1), (0.03023598726832621, 1), (0.3398599881896763, 1), (0.11218831314194089, 1), (1.0500847823798175e-13, 1), (0.7103084661162953, 1), (0.4786225017261566, 1), (0.4786225017261446, 1), (0.030235987268206865, 1), (0.47862250172616944, 1), (0.3398599882061108, 1), (5.338875779792592e-13, 1), (0.33985998820902025, 1), (0.47862250172617116, 1), (0.030235987268164892, 1), (0.4766571176880689, 1), (0.478622501726205, 1), (0.5617251463611509, 1), (0.33985998820610563, 1), (9.598602907080432e-14, 1), (0.1121883131419409, 1), (0.33985998820610536, 1), (0.5098430253270692, 1), (0.2723890440365715, 1), (0.9999999999999999, 1), (0.030235987265169014, 1), (0.710308466116297, 1), (0.339859988206109, 1), (0.0302359872682109, 1), (0.3398599882061103, 1), (9.658508713121231e-14, 1), (0.577313969518959, 1), (0.7691452157623573, 1), (0.030235987268205755, 1), (9.758447251676124e-14, 1), (0.6127054845878448, 1), (0.4786225017234427, 1), (0.030235987268215424, 1), (0.5773139695189783, 1), (0.42486291866635767, 1), (0.5098430253495083, 1), (0.05462685324780749, 1), (0.7103084661162539, 1), (0.47862250172616516, 1), (0.5306426223311219, 1), (0.577313969518969, 1), (9.568368260376716e-14, 1), (0.030235987268212833, 1), (0.4786225017261932, 1), (0.33985998820610575, 1), (0.03404863050570706, 1), (9.787001119834664e-14, 1), (0.3398599882182113, 1), (0.531691234449349, 1), (0.478622501726132, 1), (0.47862250172614756, 1), (0.7777794102858557, 1), (0.03023598725272096, 1), (0.47862250172644577, 1), (0.0823195214496448, 1), (0.4786225017261607, 1), (0.3711218640165568, 1), (0.33985998820610724, 1), (0.01141774454698138, 1), (0.33985998820611235, 1), (0.33985998820610913, 1), (0.4786225017261895, 1), (0.4753410018464493, 1), (0.47862250172615345, 1), (0.530642622328473, 1), (0.06623999145902804, 1), (1.6705456847003575e-12, 1), (9.270367032432834e-14, 1), (0.3398599882061101, 1), (0.11218831314194172, 1), (0.7103084661162945, 1)]",Glycolate
decdman1p__tb_c,9.319362005818382,0.0027426248599801547,"[(0.001681953317236565, 5), (0.0016819533172365622, 5), (0.003052637007641328, 4), (0.0016819533172365627, 4), (0.0016819533172365631, 3), (0.0016819533172365618, 3), (0.0016819533172365635, 3), (0.001681953317236559, 2), (0.0016819533172365655, 2), (0.0016819533172365753, 2), (0.001681953317236561, 2), (0.003052637007641348, 2), (0.0022357022994248165, 2), (0.001681953317236564, 2), (0.0019385444059194647, 1), (0.0016819533172365724, 1), (0.0017058480305094255, 1), (0.0022357022994190503, 1), (0.0030526370076413394, 1), (0.0030526370076419153, 1), (0.003052637007641486, 1), (0.003052637007641226, 1), (0.0019385444059194347, 1), (0.0016819533172365824, 1), (0.0016819533172318835, 1), (0.0009553249963427155, 1), (0.0016819533172365672, 1), (0.0038076585291986578, 1), (0.0009553249963427228, 1), (0.0016819533172243246, 1), (0.0016819533172365668, 1), (0.0016819533172365586, 1), (0.0009553249963427116, 1), (0.00168195331723659, 1), (0.0019584924619311483, 1), (0.0017193099539790646, 1), (0.003052637007640795, 1), (0.0016819533172365156, 1), (0.0017179872480451084, 1), (0.0016819533172365596, 1), (0.0016819533172364209, 1), (0.0016819533172365605, 1), (0.003052637007641262, 1), (0.0016819533172365568, 1), (0.0016819533172365614, 1), (0.0009553249963427175, 1), (0.001681953317236548, 1), (0.0030526370076411832, 1), (0.003052637007641307, 1), (0.003807658529198667, 1), (0.0016819533172365538, 1), (0.003052637007641323, 1), (0.0016819533172365733, 1), (0.0016819533172365564, 1), (0.0030526370076413376, 1), (0.0016819533172363478, 1), (0.0030526370076415536, 1), (0.0021450986323635385, 1), (0.0016819533172364974, 1), (0.0009553249963426993, 1), (0.0022357022994248174, 1), (0.0016819533172366097, 1), (0.0030526370076403115, 1), (0.0031398024933738406, 1), (0.001681953317236627, 1), (0.003052637007641368, 1), (0.0016819533172372108, 1), (0.0016819533172365677, 1), (0.0016819533172365193, 1), (0.00305263700764133, 1), (0.0038076585291986777, 1), (0.0030526370076497727, 1), (0.0009553249963427143, 1), (0.003052637007641305, 1), (0.003096219750507735, 1), (0.0030526370076411546, 1), (0.0017014704198370192, 1), (0.0030526370076412713, 1), (0.0030526370076410904, 1), (0.0016819533172365933, 1), (0.0030526370076413315, 1), (0.0016819533172365494, 1), (0.003052637007641402, 1), (0.0016819533172460078, 1), (0.0016819533172364874, 1), (0.0019385444059194334, 1), (0.0, 1), (0.0030526370076412925, 1), (0.0016819533172365373, 1), (0.0030526370076409954, 1), (0.0012119160850255814, 1), (0.0017057782599143676, 1), (0.0030526370076412656, 1), (0.0019403430628730438, 1), (0.0016819533172365525, 1), (0.0019385444059194352, 1), (0.00168195331723656, 1), (0.001938544405919436, 1), (0.001873485630274896, 1), (5.421010862427522e-18, 1), (0.000955324996342715, 1), (0.0016819533172365807, 1), (0.0016819533172365694, 1), (0.001681953317237641, 1), (0.0016819533172365664, 1), (0.0022357022994248096, 1), (0.0030526370076413463, 1)]",E-E-E-E-E-E-E-Z-Z-decaprenyl-mannose-phosphate
5oxpro_c,9.217932533046524,0.002888143326167983,"[(0.23297934488366562, 2), (0.15114802814876, 1), (0.15114802814876016, 1), (0.15114802814876807, 1), (0.23297934488366692, 1), (0.19912244967389492, 1), (0.09008502190497752, 1), (0.1139164184304086, 1), (2.4772683904217274e-12, 1), (0.1511480281487714, 1), (2.478572902475662e-12, 1), (0.11391641843043615, 1), (0.11391641843031317, 1), (0.15114802814876646, 1), (0.11391641843043891, 1), (0.1511480281487664, 1), (0.9330352522773603, 1), (0.23297934488366767, 1), (0.1511480281487784, 1), (0.15114802814876582, 1), (0.13992017005446755, 1), (0.15114802814877917, 1), (0.15114802814876596, 1), (0.15114802814876888, 1), (2.4819868382763843e-12, 1), (0.23297934488366917, 1), (0.1511480281487657, 1), (0.1511480281487661, 1), (0.15114802814876768, 1), (0.2329793448819976, 1), (0.15114802814876738, 1), (0.15114802814877334, 1), (0.15114802814872752, 1), (0.15114802814876335, 1), (0.15114802814876893, 1), (0.33268568331938847, 1), (0.2558738595345874, 1), (0.1139164184303845, 1), (0.23297934488366595, 1), (0.9890727828288978, 1), (0.15114802814876765, 1), (0.11391641843040443, 1), (0.15114802814875872, 1), (0.15114802814877026, 1), (0.2329793448836665, 1), (0.15114802814876616, 1), (2.492034356649242e-12, 1), (0.23297934488366592, 1), (0.15114802814876663, 1), (0.1511480281487671, 1), (0.15114802814880496, 1), (0.23297934488371663, 1), (0.15114802814877104, 1), (0.15114802814876474, 1), (0.1511480281560166, 1), (0.09008502190474246, 1), (0.1511480281488167, 1), (0.11391641843042584, 1), (2.501970852719637e-12, 1), (2.4749369220700146e-12, 1), (0.23297934488366373, 1), (2.4977520052260616e-12, 1), (0.23297934488366523, 1), (0.15114802814874828, 1), (0.23297934488366576, 1), (2.4877322424288195e-12, 1), (0.23297934488363542, 1), (6.337846913950784e-12, 1), (2.46766496125872e-12, 1), (0.19456127697719172, 1), (0.15114802814874953, 1), (0.15114802814875414, 1), (0.09008502190474324, 1), (0.15114802814877765, 1), (3.1823710333611643e-12, 1), (0.9330352522773661, 1), (0.24784591388918725, 1), (0.2329793448836716, 1), (0.11391641843042943, 1), (0.15114802814875505, 1), (0.23297934488366867, 1), (0.15114802814876277, 1), (0.15114802814876732, 1), (2.4760471450946397e-12, 1), (2.479461080895362e-12, 1), (0.15114802814876244, 1), (0.23297934488366673, 1), (0.151148028148767, 1), (0.20846179853914568, 1), (3.6330105590565154e-12, 1), (2.48531750735026e-12, 1), (2.4797941478027496e-12, 1), (2.503913743012731e-12, 1), (0.2478459138891878, 1), (0.11391641843044431, 1), (2.4779345242365025e-12, 1), (0.23297934488372118, 1), (2.4804602816175247e-12, 1), (0.15114802814874262, 1), (0.23297934488366723, 1), (2.4747148774650896e-12, 1), (0.15114802814876407, 1), (1.0, 1), (0.15114802814876677, 1), (0.1511480281487685, 1), (0.23297934488366479, 1), (0.15114802814876815, 1), (2.453454106543518e-12, 1), (0.0, 1), (0.11391641843043053, 1), (0.2329793448836476, 1), (2.75321432319231e-12, 1), (0.15114802814876444, 1), (0.19908013408813105, 1), (2.4813762156128405e-12, 1), (0.3664850186460626, 1), (0.23297934488366648, 1), (0.13992017005446739, 1), (0.15114802814876804, 1), (0.15114802814876727, 1), (0.15114802814874892, 1), (2.4900359552049167e-12, 1), (0.15114802814876532, 1), (0.42619418824893446, 1), (2.4709678747569797e-12, 1), (0.1511480281487778, 1), (0.8678968861828771, 1), (0.1511480281488008, 1), (0.1511480281487666, 1), (0.23297934488366961, 1), (0.151148028148761, 1), (0.09008502190473816, 1), (0.11391641843041853, 1)]",5-Oxoproline
lpam_c,9.156918831041846,0.002979484868829844,"[(0.6978708469823712, 3), (0.5096921521793845, 3), (0.5264028642869778, 3), (0.5096921521793829, 2), (0.526402864286975, 2), (0.509692152179386, 2), (0.5096921521793857, 2), (0.6602351080217709, 2), (0.5264028642869774, 2), (0.5096921521793847, 2), (0.5096921521793838, 2), (0.5096921521793805, 1), (0.5264028642869777, 1), (0.4987813256927177, 1), (0.33580758767216073, 1), (0.1505429558424194, 1), (0.1332881138722054, 1), (0.6602351080217769, 1), (0.1332881138724391, 1), (0.15054295584238642, 1), (0.1505429558425393, 1), (0.5096921521793819, 1), (0.15054295584238575, 1), (0.6602351080217632, 1), (0.5096921521793955, 1), (0.5160024684375922, 1), (0.6602351080217743, 1), (0.6602351080217734, 1), (0.1332881138724572, 1), (0.5264028642869751, 1), (0.5096921521793862, 1), (0.660235108021773, 1), (0.5264028642970907, 1), (0.5096921521793861, 1), (0.5096921521793797, 1), (0.6602351080217631, 1), (0.509692152179383, 1), (0.6602351080218206, 1), (0.5450549300825697, 1), (0.5266702349534014, 1), (0.1505429558422472, 1), (0.5264028642869731, 1), (0.7134211308235867, 1), (0.5096921521793856, 1), (0.15054295584239308, 1), (0.5096921521793832, 1), (0.526402864286979, 1), (0.13328811387244588, 1), (0.5264028642869727, 1), (0.5096921521793863, 1), (0.5096921521793858, 1), (0.5264028642869569, 1), (0.5096921521793821, 1), (0.5096921521752135, 1), (0.3358075876872353, 1), (0.15054295584238886, 1), (0.4893112551887439, 1), (0.0, 1), (0.5264028642869754, 1), (0.1332881138724401, 1), (0.5264028642869765, 1), (0.1332881138724452, 1), (0.5264028642869798, 1), (1.0, 1), (0.133288113872445, 1), (0.5229286399557449, 1), (0.5096921521794371, 1), (0.6602351080217669, 1), (0.33580758768723334, 1), (0.5096921521793327, 1), (0.13328811387592665, 1), (0.4344206742581879, 1), (0.11884657941811672, 1), (0.651879751967978, 1), (0.42631405878509193, 1), (0.5096921521793909, 1), (0.6602351080217722, 1), (0.13328811387245043, 1), (0.13328811387244222, 1), (0.5096921521793876, 1), (0.6602351080217718, 1), (0.3480487804515558, 1), (0.1332881138709724, 1), (0.5264028642869769, 1), (0.13328811387081263, 1), (0.6089601078994503, 1), (0.13328811387243544, 1), (0.4963867660811846, 1), (0.15054295584240984, 1), (0.13328811387243122, 1), (0.5264028642869968, 1), (0.13328811387245765, 1), (0.5096921521793859, 1), (0.48876814466745866, 1), (0.5096921521793877, 1), (0.4720564132117917, 1), (0.5096921521793841, 1), (0.5264028642869748, 1), (0.5096921521793818, 1), (0.13328811387244055, 1), (0.133288113872722, 1), (0.15054295584239052, 1), (0.5264028642869325, 1), (0.133288113872287, 1), (0.6980678369220631, 1), (0.13328811387244466, 1), (0.5323415641350516, 1), (0.5160024684375957, 1), (0.5096921521793842, 1), (0.5096921521793855, 1), (0.5096921521793907, 1), (0.13328811387243, 1), (0.7091006886105425, 1), (0.4893112551887131, 1), (0.6602351080220702, 1), (0.47102994444553437, 1), (0.5096921521794862, 1), (0.5264028642869747, 1), (0.33580758768722263, 1), (0.15054295584239585, 1)]",Lipoamide
