,sol
1448803_3,83.03910109312835
1418256_3,82.79544978401152
1324223_3,18.14536556289553
1447451_3,82.61094218325908
1421997_3,238.42035274897924
1448632_3,82.96426157607914
1423498_3,18.168510421343978
1427227_3,161329.7350619345
1427257_3,18.0854751070513
1447472_3,82.72339809887586
1354138_3,161329.5057159093
1408906_4,18.10164566273107
1423552_3,82.83318344479864
1427235_3,82.84258568210319
1408913_4,82.5805441785208
1423522_3,83.10637387542859
1455264_3,82.88358899815391
1448609_3,18.099662789727706
1447460_3,82.53243844064686
1422079_3,82.94089685037814
1422049_3,17.978039831550443
1438834_3,18.13327699662463
1423480_3,82.79496479029892
1423437_3,18.050588269222132
1324226_3,82.8290588475844
1423562_3,82.72346903096897
1408923_4,18.096486237951115
1421934_3,82.5014458152147
1447520_3,17.711004541515358
1447501_3,82.88454610957736
1427299_3,180.36536543769387
1423536_3,82.91899206526855
1354132_3,82.57835738412793
1324264_3,82.96358379560307
1447492_3,82.69346997357574
1295726_3,82.83101527034167
1447448_3,17.908194465964936
1397856_3,18.108158597542133
1402590_3,82.61021528132169
1397916_3,83.0612817658757
1408935_4,321.94453249670954
1408905_4,82.58972940459682
1422026_3,83.0854957972636
1448498_3,18.10728991100258
1448399_3,321.4201448860856
1422084_3,83.01031441646637
1448482_3,83.0186043894573
1448737_3,82.71778867958655
1421952_3,17.690279850818033
1295774_3,82.80526793290527
1240677_3,82.8752693804205
1448530_3,83.04240331478468
1447509_3,82.68115191407642
1421924_3,82.61453676810595
1402591_3,161329.50722405728
1354119_3,343.0400483900887
1423519_3,82.94062891182736
1354149_3,82.656640973559
1423548_3,18.023834377803844
1447525_3,82.72339809887669
1427243_3,17.782430135662715
1400898_3,82.72381888912824
1423474_3,82.87004922485012
1397923_3,82.5734390697451
1447447_3,82.89234903159672
1448644_3,82.95201348938231
1455295_3,82.86933879951133
1408974_4,17.73322675080704
1773_372,343.36894412640623
1423574_3,83.20885780667037
1397896_3,82.60139190594198
1438871_3,82.77634443913117
1354133_3,18.176135654493194
1324292_3,82.76783956998766
1423484_3,82.57401774643024
1408918_4,82.77113414526184
1423456_3,82.58361305280935
1773_267,82.6761999811986
1448459_3,82.78892474326895
1421999_3,82.75339540042484
1448785_3,238.64565464810318
1447452_3,82.86219313064448
1447457_3,82.86933879950998
1448783_3,83.06390692874584
1448428_3,82.86219313064461
1354137_3,82.97910288900265
1279039_3,82.71905571737635
1423532_3,82.99032743074515
1421940_3,82.67329107048089
1448827_3,237.96246688503246
1455287_3,82.86935218295424
1773_346,166.6228435177781
1448761_3,82.79430744751494
1324219_3,82.84258492247554
1448733_3,82.73036037171319
1427264_3,82.8443589313101
1421998_3,82.77399751351784
1448739_3,427.5803797775132
1423533_3,82.9069855897581
1397867_3,82.93829258837083
1200348_3,166.91086896194952
1400871_3,82.88110788340951
1422037_3,18.209463788943594
1402600_3,82.68676867408247
1448667_3,82.82473398928558
1324297_3,18.10332634381008
1427203_3,321.4145343511431
1262529_3,82.74460356366016
1422083_3,82.67144840639173
1773_276,82.86020359364618
1448484_3,82.53842077371198
1773_298,238.47171547732052
1427192_3,180.3496459587706
1448635_3,82.8789656659803
1421996_3,82.74522143582979
1773_327,82.75024406289158
1423440_3,82.99666019361723
1427330_3,82.8776966153765
1354121_3,82.97648338363425
1438849_3,82.90608735866982
1423453_3,82.74011723603715
1773_266,17.90011344376171
1421942_3,82.94698032337902
1448395_3,83.03040545379167
1417028_3,82.52871545819751
1427219_3,82.90308742279262
1423503_3,82.6582455729629
1397879_3,17.797316821405417
1266446_3,83.00442880094204
1448707_3,18.20836261761411
1417010_3,82.75222131209823
1448537_3,82.80617043640599
1397904_3,82.88467427867842
1427325_3,82.52960870454318
1448580_3,18.118079388276907
1402598_3,82.68817183028318
1423563_3,82.92235323669746
1448812_3,238.18946195814274
1773_283,82.83741166088048
1400909_3,18.045505089614572
1423526_3,18.06499241094712
1448702_3,256.68566238265674
1324259_3,18.015781531554005
1427236_3,82.92382708141567
1448452_3,82.88454610957682
1448767_3,166.99346851347033
1306414_3,82.83963061140224
1455291_3,83.0368081702542
1400888_3,82.30693728218013
1448606_3,82.61001890757815
1417017_3,82.8667157928212
1324250_3,82.95650874437487
1447480_3,17.943400247642803
1448409_3,82.93471828947791
1448460_3,18.157166626912108
1448664_3,82.61784813737094
1427224_3,82.95181031231724
1448836_3,82.97137058538476
1448455_3,83.00331904742856
