,sol
1448803_3,44.1140891794558
1418256_3,42.89786872233553
1324223_3,43.49093796214783
1447451_3,42.83621405672336
1421997_3,43.45068985993297
1448632_3,43.3936976119027
1423498_3,43.46722493836593
1427227_3,1191961.7917956975
1427257_3,43.46777765916336
1447472_3,44.77976362994637
1354138_3,1191961.3552489467
1408906_4,43.46842945756055
1423552_3,46.91785494861707
1427235_3,44.7669398561886
1408913_4,43.146728083293695
1423522_3,43.854905114255104
1455264_3,43.45149949391051
1448609_3,43.485713696718946
1447460_3,43.05621176194727
1422079_3,43.485860635314594
1422049_3,42.911707062209466
1438834_3,43.8029414031612
1423480_3,42.91755224413806
1423437_3,44.77315599040937
1324226_3,42.908681786053116
1423562_3,44.76675771540478
1408923_4,43.48029180397268
1421934_3,44.63046566064155
1447520_3,42.79849016489477
1447501_3,44.858454574495674
1427299_3,210.10854072143715
1423536_3,43.45527002273209
1354132_3,42.796109362214914
1324264_3,43.48506911826214
1447492_3,44.75669638549303
1295726_3,44.624398420544026
1447448_3,43.35159389461382
1397856_3,43.50784473681838
1402590_3,43.10878478174208
1397916_3,44.114941752305896
1408935_4,351.2976389952499
1408905_4,43.15855100873869
1422026_3,43.798520527278974
1448498_3,43.48427323843602
1448399_3,575.2293505667942
1422084_3,43.84525011007478
1448482_3,43.52935583812774
1448737_3,44.776272639269294
1421952_3,44.61804011586708
1295774_3,42.92945541077797
1240677_3,44.842919423325505
1448530_3,43.77875797885009
1447509_3,44.77005648093726
1421924_3,42.843960796926225
1402591_3,1191961.7449168584
1354119_3,42.87858546803589
1423519_3,329.57276402627156
1354149_3,42.87446252167567
1423548_3,44.766939856187626
1447525_3,44.77976362994919
1427243_3,43.07352906594676
1400898_3,44.62817140025401
1423474_3,44.6365084645347
1397923_3,43.07540666520218
1447447_3,44.784873873150865
1448644_3,43.398469761969864
1455295_3,44.7789721203332
1408974_4,43.14381705991707
1773_372,46.86314080143407
1423574_3,43.87134610452208
1397896_3,42.81782235021604
1438871_3,43.18569478523266
1354133_3,43.52605019232192
1324292_3,42.88805699340521
1423484_3,44.64876209710044
1408918_4,43.19068101267031
1423456_3,44.588678768448645
1773_267,46.82669125085013
1448459_3,43.213858927830806
1421999_3,43.138060903205016
1448785_3,44.12728088594818
1447452_3,42.929698728534476
1447457_3,44.778972120330906
1448783_3,43.84619349214099
1448428_3,42.929698728534454
1354137_3,43.85283047433371
1279039_3,46.8307554045071
1423532_3,43.82484890248638
1421940_3,44.75266275344989
1448827_3,43.36951958422524
1455287_3,44.61256348509718
1773_346,355.4540209502372
1448761_3,43.36837539288831
1324219_3,44.59356012850922
1448733_3,44.84145495719998
1427264_3,44.64182671559808
1421998_3,42.86213025293081
1448739_3,352.1529144517934
1423533_3,43.869414518908684
1397867_3,43.48611751347434
1200348_3,351.9038498206654
1400871_3,44.61744569929237
1422037_3,43.75733441409139
1402600_3,44.63547921237561
1448667_3,43.14675277998339
1324297_3,43.47333018939872
1427203_3,576.4172599882546
1262529_3,43.17416429097333
1422083_3,43.33178588196288
1773_276,46.839112422462314
1448484_3,44.60908667458109
1773_298,46.830145472618874
1427192_3,212.09066810394813
1448635_3,44.68275203687431
1421996_3,43.65186839010877
1773_327,46.85191052449648
1423440_3,43.52604970704753
1427330_3,43.61747377792194
1354121_3,43.493542298066366
1438849_3,43.579406384030726
1423453_3,44.777851675355144
1773_266,46.839509871858546
1421942_3,43.49591455023546
1448395_3,43.54957133158678
1417028_3,44.65857034970683
1427219_3,43.46628396538521
1423503_3,44.619643676508424
1397879_3,42.86545739914113
1266446_3,43.49901725729508
1448707_3,44.10162536893851
1417010_3,46.8448524130315
1448537_3,43.193690265524886
1397904_3,46.94061241095975
1427325_3,44.59944243506513
1448580_3,43.47768901126592
1402598_3,46.77173818698696
1423563_3,43.71213415694044
1448812_3,44.779763629942664
1773_283,46.82913662075563
1400909_3,44.793800784812454
1423526_3,44.6270076268214
1448702_3,575.6176654063003
1324259_3,43.427538397690164
1427236_3,44.822475652441646
1448452_3,44.74948527687892
1448767_3,352.1528971207867
1306414_3,43.15649713105998
1455291_3,44.10821987455573
1400888_3,44.82034218504526
1448606_3,42.83223746119121
1417017_3,46.809034049194736
1324250_3,43.501483785393155
1447480_3,42.87106464147035
1448409_3,43.48342352514276
1448460_3,43.51115345561269
1448664_3,42.880838690703484
1427224_3,44.82427280229561
1448836_3,43.397687579000774
1448455_3,43.5152111396336
