,F_value,pvalue,value_counts,name
2me4p_c,7.2752217205288225,0.016549392152405393,"[(0.31758564238299547, 1), (0.5685149516028328, 1), (0.9999999999998824, 1), (0.317585642383035, 1), (0.31758564238303455, 1), (0.26825951468302367, 1), (0.5685149516028307, 1), (0.9999999999998855, 1), (0.5685149516027564, 1), (0.6230194627277236, 1), (0.9999999999998753, 1), (0.3175856423830318, 1), (0.5466592394843578, 1), (0.268259514683056, 1), (0.6281842661867325, 1), (0.26825951468304954, 1), (0.3175856423830361, 1)]",2-C-methyl-D-erythritol-4-phosphate
agalfragund_c,7.270262606113829,0.016579925388759506,"[(0.8997762856797881, 2), (0.8997762856797795, 1), (0.9352950431967272, 1), (0.9999999999999166, 1), (0.8907965419267597, 1), (0.9352950431967273, 1), (0.9999999999999163, 1), (0.9352950431967179, 1), (0.9378855596073238, 1), (0.9999999999999155, 1), (0.8997762856797882, 1), (0.9454988155095057, 1), (0.8907965419267588, 1), (0.9381422104707151, 1), (0.8907965419267577, 1), (0.8997762856797884, 1)]",arabinofuranose-galactofuranosyl-30-rhamanosyl-N-acetylglucosamyl-undecaprenyl-diphosphate-M-tb
uaAgla_c,7.2698528660918145,0.01658245105490999,"[(0.6095671453426882, 2), (0.28784875283738875, 1), (0.986187053693042, 1), (0.28784875283746175, 1), (0.28784875283746075, 1), (0.2611384684802155, 1), (0.9861870536930447, 1), (0.5834491617239721, 1), (0.6329511540584228, 1), (0.972161098247272, 1), (0.2878487528374572, 1), (0.5909237922149444, 1), (0.25808827415339275, 1), (0.6492660643585372, 1), (0.25115444610181165, 1), (0.28784875283746325, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine
uaGgla_c,7.2698528660918145,0.01658245105490999,"[(0.6095671453426882, 2), (0.28784875283738875, 1), (0.986187053693042, 1), (0.2878487528374618, 1), (0.28784875283746075, 1), (0.2611384684802155, 1), (0.9861870536930447, 1), (0.5834491617239721, 1), (0.6329511540584228, 1), (0.972161098247272, 1), (0.2878487528374572, 1), (0.5909237922149443, 1), (0.25808827415339275, 1), (0.6492660643585372, 1), (0.25115444610181165, 1), (0.28784875283746325, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
galfragund_c,7.26809851158179,0.016593270028540007,"[(0.32533312597204334, 2), (0.3253331259719851, 1), (0.563475561318769, 1), (0.9999999999988625, 1), (0.26471811995840605, 1), (0.5634755613187696, 1), (0.99999999999886, 1), (0.5634755613187055, 1), (0.5813372942983493, 1), (0.9999999999988547, 1), (0.3253331259720441, 1), (0.6321110308805875, 1), (0.2647181199584001, 1), (0.5831069141209159, 1), (0.264718119958392, 1), (0.32533312597204517, 1)]",galactofuranosyl-30-rhamanosyl-N-acetylglucosamyl-undecaprenyl-diphosphate-M-tb
uagmda_c,7.254125153440882,0.016679733443625215,"[(0.6133935454058311, 2), (0.2897052139373907, 1), (0.9862256855996465, 1), (0.2897052139374636, 1), (0.2897052139374626, 1), (0.26306963262961824, 1), (0.9862256855996487, 1), (0.5873486082959057, 1), (0.6338470299236885, 1), (0.9722389578022559, 1), (0.2897052139374593, 1), (0.5961065101078139, 1), (0.260027969055037, 1), (0.6498448140094646, 1), (0.2531135334626565, 1), (0.2897052139374652, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine
mql8_c,7.24913893224703,0.016710712346078283,"[(0.5911823904360138, 2), (0.3279814090468275, 2), (0.26065919705787016, 1), (0.9946284462290528, 1), (0.2790822015754378, 1), (0.9828004739733814, 1), (0.5911823904359147, 1), (0.6565724502187221, 1), (0.9946284462290463, 1), (0.32798140904682405, 1), (0.6027967195537649, 1), (0.21635573517302836, 1), (0.66574036358613, 1), (0.2790822015754413, 1), (0.32798140904682993, 1)]",Menaquinol-8
ugagmda_c,7.247727766772165,0.016719491802458016,"[(0.3086470151227022, 1), (0.6091871731593088, 1), (0.9999999999993368, 1), (0.30864701512280057, 1), (0.3086470151227998, 1), (0.2634425701814893, 1), (0.6091871731593086, 1), (1.0, 1), (0.5857268751605134, 1), (0.6261037022116401, 1), (0.9874012826067862, 1), (0.3086470151227968, 1), (0.6052691913155099, 1), (0.2607027542401651, 1), (0.6602168150359611, 1), (0.25447449118827004, 1), (0.3086470151228021, 1)]",Undecaprenyl-diphospho-N-glycolylmuramoyl-N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala
uggmd_c,7.245998962096624,0.016730254665993496,"[(0.34993532143807854, 1), (0.5463549600604729, 1), (0.9999999999999967, 1), (0.34993532143826606, 1), (0.3499353214382667, 1), (0.25510591021363777, 1), (0.5463549600604707, 1), (0.9544119747050357, 1), (0.5463549600604167, 1), (0.5549595955017952, 1), (1.0, 1), (0.3499353214382654, 1), (0.58027143280139, 1), (0.2588871423128842, 1), (0.6701654329570894, 1), (0.2588871423128814, 1), (0.34993532143826683, 1)]",UDP-N-glycolylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate
dump_c,7.241911804764533,0.016755731452263733,"[(0.3552464971037983, 2), (0.35524649710353495, 1), (0.5297633992483832, 1), (0.9999999999999875, 1), (0.3552464971037975, 1), (0.25592724788898347, 1), (0.5297633992483838, 1), (0.8751977386046547, 1), (0.5297633992483236, 1), (0.5569313146174854, 1), (0.9999999999999934, 1), (0.5629201189601778, 1), (0.2662787889737587, 1), (0.654565660643725, 1), (0.26627878897375634, 1), (0.35524649710379763, 1)]",dUMP
ugmag_c,7.238195246434457,0.016778936941150575,"[(0.36419865968738974, 2), (0.3641986596871791, 1), (0.5506415885364462, 1), (0.9999999999999969, 1), (0.25549682329069523, 1), (0.5506415885364435, 1), (0.9489009313252401, 1), (0.5506415885363857, 1), (0.5563856553162893, 1), (1.0, 1), (0.36419865968739007, 1), (0.6100640262395199, 1), (0.2597351608252041, 1), (0.6664421011615422, 1), (0.25973516082520154, 1), (0.3641986596873903, 1)]",UDP-N-glycolylmuramoyl-L-alanyl-D-glutamate
dad__2_c,7.2326218538164975,0.01681380554421824,"[(0.10646868601995885, 1), (0.5395172068019659, 1), (0.8949093997716365, 1), (0.10646868602099768, 1), (0.10646868602100379, 1), (0.19749011629688595, 1), (0.5395172068019535, 1), (0.6108940302286355, 1), (0.5395172068019846, 1), (0.47593362460622946, 1), (0.8949093997716578, 1), (0.10646868602099457, 1), (0.5860563421809087, 1), (0.19749011629685265, 1), (0.5895114961372937, 1), (0.1974901162968502, 1), (0.10646868602099402, 1)]",Deoxyadenosine
mqn8_c,7.22802734791427,0.016842612727328794,"[(0.331634848340065, 2), (0.26482707542335193, 1), (0.5924079087843936, 1), (1.0, 1), (0.27972379827485455, 1), (0.5924079087843934, 1), (0.9882624105599558, 1), (0.5924079087842917, 1), (0.6543354732090795, 1), (0.9999999999999938, 1), (0.3316348483400615, 1), (0.610891172564941, 1), (0.21747665280127604, 1), (0.6630788437025992, 1), (0.27972379827485794, 1), (0.3316348483400674, 1)]",Menaquinone-8
2dmmql8_c,7.2272314573631675,0.016847608670221677,"[(0.3289817321904995, 2), (0.2566071673102099, 1), (0.5907488014948138, 1), (0.9905302333211268, 1), (0.2800803713624161, 1), (0.5907488014948136, 1), (0.9999999999994447, 1), (0.5907488014947151, 1), (0.6608352119625497, 1), (0.990530233321121, 1), (0.3289817321904961, 1), (0.6009137859367796, 1), (0.21264645054743497, 1), (0.6682835747505043, 1), (0.2800803713624192, 1), (0.32898173219050214, 1)]",2-Demethylmenaquinol-8
ugggmda_c,7.221296052598854,0.016884920096236097,"[(0.311512991024003, 1), (0.6141463054709765, 1), (0.9999999999992816, 1), (0.31151299102407315, 1), (0.31151299102407215, 1), (0.26419027865707934, 1), (0.614146305470976, 1), (0.9999999999999999, 1), (0.5887105300561083, 1), (0.6319052935352392, 1), (0.9863404059852231, 1), (0.3115129910240687, 1), (0.6034179836404882, 1), (0.2612197561619145, 1), (0.669404847797799, 1), (0.2544670414171625, 1), (0.3115129910240745, 1)]",Undecaprenyl-diphospho-N-glycolylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine
e4p_c,7.220486774446735,0.016890014786957185,"[(0.33560109473966976, 1), (0.5923896186793316, 1), (0.9999999999996382, 1), (0.3356010947397132, 1), (0.3356010947397127, 1), (0.2789620338206333, 1), (0.5923896186793313, 1), (0.9999999999996377, 1), (0.5923896186792792, 1), (0.5923896186793295, 1), (0.9999999999996337, 1), (0.3356010947397147, 1), (0.667285149716752, 1), (0.27896203382065254, 1), (0.5923896186793309, 1), (0.2789620338206451, 1), (0.3356010947397141, 1)]",D-Erythrose-4-phosphate
gam6p_c,7.2095665409447856,0.016958934891719644,"[(0.5254197511098746, 2), (0.26305943878470106, 1), (0.9999999999994025, 1), (0.2630594387851988, 1), (0.26305943878520033, 1), (0.23008704546589853, 1), (0.5254197511098787, 1), (0.9999999999994096, 1), (0.5254197511098303, 1), (0.5254197511098769, 1), (0.9999999999994065, 1), (0.2630594387852009, 1), (0.612620522702892, 1), (0.2300870454659163, 1), (0.2300870454659073, 1), (0.26305943878519944, 1)]",D-Glucosamine-6-phosphate
gam1p_c,7.209566540944778,0.01695893489171969,"[(0.26305943878470084, 1), (0.5254197511098747, 1), (0.9999999999994024, 1), (0.2630594387851988, 1), (0.26305943878520033, 1), (0.23008704546589853, 1), (0.5254197511098786, 1), (0.9999999999994095, 1), (0.5254197511098303, 1), (0.5254197511098769, 1), (0.9999999999994061, 1), (0.26305943878520077, 1), (0.6126205227028918, 1), (0.2300870454659163, 1), (0.5254197511098745, 1), (0.2300870454659073, 1), (0.26305943878519944, 1)]",D-Glucosamine-1-phosphate
tres_c,7.196456894651299,0.01704210106019768,"[(0.3341636443238977, 1), (0.5875367687796341, 1), (0.9999999999974322, 1), (0.3341636443239457, 1), (0.33416364432394596, 1), (0.2765189267181385, 1), (0.587536768779633, 1), (0.9999999999974941, 1), (0.5875367687795929, 1), (0.5875367687798388, 1), (0.999999999997424, 1), (0.33416364432394813, 1), (0.6637621098515405, 1), (0.2765189267186888, 1), (0.5875367687796335, 1), (0.27651892671868067, 1), (0.3341636443239475, 1)]",trehalose-2-sulfate
2dmmq8_c,7.183993879137507,0.0171216008534838,"[(0.2596315555281903, 1), (0.5895287266024364, 1), (0.9999999999994501, 1), (0.33100314626399774, 1), (0.33100314626399746, 1), (0.2791626894542051, 1), (0.5895287266024362, 1), (0.9999999999994472, 1), (0.5895287266023377, 1), (0.6546473979190411, 1), (0.9999999999994441, 1), (0.3310031462639943, 1), (0.6061545711208776, 1), (0.21266327483143, 1), (0.6616138378365459, 1), (0.2791626894542083, 1), (0.33100314626400024, 1)]",2-Demethylmenaquinone-8
asn__L_c,7.1696967494663015,0.01721332674403572,"[(0.18098713476478712, 1), (0.5742557885918027, 1), (0.9999999999986715, 1), (0.18098713476566686, 1), (0.18098713476567152, 1), (0.2456340783191553, 1), (0.5742557885918058, 1), (0.9999999999986822, 1), (0.5742557885917952, 1), (0.49941198673735854, 1), (0.9999999999986939, 1), (0.1809871347656662, 1), (0.6033616708164116, 1), (0.24563407831915796, 1), (0.5742557885918034, 1), (0.24563407831915707, 1), (0.18098713476566797, 1)]",L-Asparagine
dtdpglu_c,7.156866099996537,0.01729612629957765,"[(0.3377873021747233, 1), (0.5326201732371911, 1), (0.9999999999999982, 1), (0.33778730217489994, 1), (0.33778730217490194, 1), (0.25023312883603355, 1), (0.5326201732371942, 1), (0.8930534708141498, 1), (0.5326201732371421, 1), (0.5600394066873683, 1), (0.999999999999998, 1), (0.3377873021749008, 1), (0.558715506330312, 1), (0.2561853778014427, 1), (0.6239045229532082, 1), (0.2561853778014368, 1), (0.3377873021748993, 1)]",dTDPglucose
dtdp4d6dg_c,7.156866099996508,0.017296126299577858,"[(0.3377873021747233, 1), (0.5326201732371911, 1), (0.9999999999999982, 1), (0.33778730217489994, 1), (0.33778730217490194, 1), (0.25023312883603355, 1), (0.5326201732371942, 1), (0.8930534708141498, 1), (0.5326201732371411, 1), (0.5600394066873683, 1), (0.999999999999998, 1), (0.3377873021749008, 1), (0.558715506330312, 1), (0.2561853778014427, 1), (0.6239045229532082, 1), (0.2561853778014368, 1), (0.3377873021748993, 1)]",dTDP-4-dehydro-6-deoxy-D-glucose
dtdp4d6dm_c,7.156866099996458,0.01729612629957819,"[(0.3377873021747231, 1), (0.532620173237191, 1), (0.999999999999998, 1), (0.3377873021748997, 1), (0.3377873021749018, 1), (0.25023312883603355, 1), (0.5326201732371941, 1), (0.8930534708141493, 1), (0.5326201732371407, 1), (0.5600394066873681, 1), (0.9999999999999978, 1), (0.3377873021749007, 1), (0.5587155063303118, 1), (0.25618537780144257, 1), (0.623904522953208, 1), (0.2561853778014368, 1), (0.33778730217489905, 1)]",dTDP-4-dehydro-6-deoxy-L-mannose
iacgam3p_c,7.138136392791147,0.01741781901056716,"[(0.593823893796254, 1), (0.7338297357352241, 1), (0.999999999999627, 1), (0.593823893796404, 1), (0.5938238937964035, 1), (0.5687912845446248, 1), (0.7338297357352244, 1), (0.9999999999996291, 1), (0.7338297357351979, 1), (0.7359872333548236, 1), (0.9999999999996264, 1), (0.5938238937964058, 1), (0.7826789862005941, 1), (0.5687912845446328, 1), (0.7340820264581671, 1), (0.5687912845446284, 1), (0.5938238937964047, 1)]",1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate
dtdp_c,7.135866557616413,0.017432633726438437,"[(0.3458931748941061, 1), (0.5317752522030061, 1), (0.9999999999999964, 1), (0.34589317489433546, 1), (0.3458931748943356, 1), (0.250379651895707, 1), (0.5317752522030071, 1), (0.8481241437616573, 1), (0.5317752522029698, 1), (0.5707135851189635, 1), (1.0, 1), (0.345893174894335, 1), (0.5307199148396933, 1), (0.25883250132473024, 1), (0.6614090877264328, 1), (0.2588325013247268, 1), (0.3458931748943346, 1)]",dTDP
malt1p_c,7.113325012176331,0.017580547970742648,"[(0.3295277887331366, 1), (0.5718860645195163, 1), (0.9999999999994384, 1), (0.32952778873318245, 1), (0.3295277887331822, 1), (0.2686397737426326, 1), (0.5718860645195171, 1), (0.9999999999994351, 1), (0.5718860645194689, 1), (0.571886064519514, 1), (0.9999999999994302, 1), (0.3295277887331842, 1), (0.6524001151152231, 1), (0.26863977374264736, 1), (0.5718860645195156, 1), (0.2686397737426395, 1), (0.3295277887331838, 1)]",alpha-maltose 1-phosphate
igam_c,7.101198319737888,0.01766071935725136,"[(0.5999504265737823, 1), (0.7349713086550762, 1), (0.9999999999995649, 1), (0.5999504265739322, 1), (0.5999504265739319, 1), (0.5748788756611083, 1), (0.7349713086550789, 1), (0.9999999999995667, 1), (0.7349713086550513, 1), (0.7371321625584802, 1), (0.9999999999995642, 1), (0.5999504265739336, 1), (0.7838965508372839, 1), (0.5748788756611143, 1), (0.7352239918508822, 1), (0.5748788756611098, 1), (0.599950426573933, 1)]",1D-myo-inositol-2-deoxy-D-glucopyranoside
bmnmsh_c,7.101198319737837,0.01766071935725172,"[(0.5999504265737822, 1), (0.7349713086550762, 1), (0.9999999999995649, 1), (0.5999504265739322, 1), (0.5999504265739319, 1), (0.5748788756611083, 1), (0.7349713086550788, 1), (0.9999999999995667, 1), (0.7349713086550513, 1), (0.7371321625584806, 1), (0.9999999999995642, 1), (0.5999504265739336, 1), (0.7838965508372839, 1), (0.5748788756611143, 1), (0.7352239918508822, 1), (0.5748788756611098, 1), (0.599950426573933, 1)]",bimane-conjugated-mycothiol-mtb
uri_c,7.094278628942429,0.01770665517709163,"[(0.36032027736522154, 1), (0.5272757611830685, 1), (0.8958631180311962, 1), (0.3102124857669869, 1), (0.3102124857669877, 1), (0.2107313774347116, 1), (0.5272757611830683, 1), (0.8671238143316342, 1), (0.5272757611830147, 1), (0.4480562992536776, 1), (0.8958631180312022, 1), (0.3603202773654949, 1), (0.5941434459741661, 1), (0.221752598362565, 1), (0.6416427519437963, 1), (0.27186038996106987, 1), (0.3102124857669878, 1)]",Uridine
rib__D_c,7.088041944158872,0.017748174886925844,"[(0.5674105777074148, 2), (0.32820211608509103, 2), (0.3282021160849799, 1), (0.9999999999993204, 1), (0.26638664540741835, 1), (0.9999999999993187, 1), (0.5674105777073809, 1), (0.5674105777079269, 1), (0.9999999999993151, 1), (0.3282021160850959, 1), (0.6491510308082807, 1), (0.2663866454074277, 1), (0.567410577707415, 1), (0.26638664540742024, 1), (0.32820211608509237, 1)]",D-Ribose
ru5p__D_c,7.088041944154707,0.017748174886953627,"[(0.32820211608513705, 1), (0.5674105777075745, 1), (0.9999999999996019, 1), (0.32820211608518407, 1), (0.3282021160851837, 1), (0.2663866454074847, 1), (0.5674105777075746, 1), (0.9999999999996012, 1), (0.5674105777075216, 1), (0.5674105777075716, 1), (0.9999999999995968, 1), (0.32820211608518596, 1), (0.649151030808465, 1), (0.26638664540750373, 1), (0.567410577707574, 1), (0.26638664540749574, 1), (0.328202116085185, 1)]",D-Ribulose-5-phosphate
xu5p__D_c,7.088041944154698,0.017748174886953676,"[(0.328202116085137, 1), (0.5674105777075745, 1), (0.9999999999996019, 1), (0.3282021160851841, 1), (0.3282021160851837, 1), (0.2663866454074872, 1), (0.5674105777075747, 1), (0.9999999999996014, 1), (0.5674105777075215, 1), (0.5674105777075719, 1), (0.9999999999995968, 1), (0.32820211608518596, 1), (0.6491510308084651, 1), (0.26638664540750373, 1), (0.567410577707574, 1), (0.2663866454074958, 1), (0.32820211608518496, 1)]",D-Xylulose-5-phosphate
r5p_c,7.088041944154663,0.01774817488695389,"[(0.32820211608513694, 1), (0.5674105777075744, 1), (0.9999999999996019, 1), (0.32820211608518407, 1), (0.3282021160851836, 1), (0.26638664540748463, 1), (0.5674105777075745, 1), (0.9999999999996012, 1), (0.5674105777075215, 1), (0.5674105777075716, 1), (0.9999999999995965, 1), (0.32820211608518596, 1), (0.649151030808465, 1), (0.26638664540750373, 1), (0.5674105777075739, 1), (0.26638664540749574, 1), (0.328202116085185, 1)]",alpha-D-Ribose-5-phosphate
Ac1PIM1_c,7.070972046456868,0.01786238979455917,"[(0.13631556712871207, 1), (0.3296161664621974, 1), (0.5459890240199874, 1), (0.11017386829737086, 1), (0.2158937342159702, 1), (0.16802553638333145, 1), (0.4240045634201384, 1), (0.6497606454394071, 1), (0.3608205616045633, 1), (0.38337596750132, 1), (0.549578012585588, 1), (0.11017386829736797, 1), (0.4532191991822541, 1), (0.1950893618432218, 1), (0.33154900878028615, 1), (0.14958578424860075, 1), (0.11017386829737394, 1)]",acyl-phosphatidylinositol-mannoside-tuberculosis
iacgam_c,7.061543992343719,0.017925835957076492,"[(0.7361164388556829, 2), (0.6060960503760651, 1), (0.999999999999573, 1), (0.6060960503762154, 1), (0.6060960503762152, 1), (0.580985436455369, 1), (0.9999999999995748, 1), (0.7361164388556563, 1), (0.7382806595014817, 1), (0.9999999999995723, 1), (0.6060960503762169, 1), (0.7851179095542098, 1), (0.580985436455375, 1), (0.7363695157473451, 1), (0.5809854364553705, 1), (0.6060960503762163, 1)]",1D-myo-inositol-2-Acetamido-2-deoxy-D-glucopyranoside
dtdprmn_c,7.029953315707936,0.018140326253869476,"[(0.4623312997586032, 1), (0.6114303131999986, 1), (0.9999999999999986, 1), (0.4623312997587504, 1), (0.4623312997587522, 1), (0.3880583473144364, 1), (0.6114303132000017, 1), (0.9126511388997212, 1), (0.6114303131999616, 1), (0.641078761627405, 1), (0.9999999999999983, 1), (0.4623312997587509, 1), (0.6188198562935155, 1), (0.39291986242904253, 1), (0.6941515452250528, 1), (0.39291986242903726, 1), (0.4623312997587497, 1)]",dTDP-L-rhamnose
ugma_c,7.012784913318535,0.018258133723776923,"[(0.3742880434436079, 2), (0.37428804344337874, 1), (0.5518133447514343, 1), (0.9999999999999968, 1), (0.37428804344360744, 1), (0.37428804344360733, 1), (0.2545381180199976, 1), (0.5518133447514317, 1), (0.9449277237603629, 1), (0.551813344751369, 1), (0.5519606141420477, 1), (1.0000000000000002, 1), (0.6085538454184194, 1), (0.25910600744625933, 1), (0.6598869336697165, 1), (0.2591060074462571, 1)]",UDP-N-glycolylmuramoyl-L-alanine
4ppan_c,6.986655637045731,0.018439125843703365,"[(0.2760577951050783, 1), (0.5580762978012641, 1), (1.0, 1), (0.27605779510510803, 1), (0.2760577951051049, 1), (0.2543148077984359, 1), (0.5580762978012586, 1), (0.8869251164954182, 1), (0.5580762978012175, 1), (0.6017665760279125, 1), (0.9999999999999927, 1), (0.2760577951050978, 1), (0.4487314446919844, 1), (0.25431480779846544, 1), (0.6675960934825429, 1), (0.2543148077984681, 1), (0.27605779510510403, 1)]",D-4-Phosphopantothenate
cytd_c,6.98496601403535,0.018450900513911784,"[(0.2712626341959287, 1), (0.4261081397617133, 1), (0.9999999999999791, 1), (0.27126263419644986, 1), (0.32084527397735246, 1), (0.24100026157670024, 1), (0.4261081397617122, 1), (0.8685164155258478, 1), (0.4261081397616577, 1), (0.5291979025485529, 1), (0.9999999999999873, 1), (0.2712626341964511, 1), (0.4922750216419874, 1), (0.20232333545386888, 1), (0.6300159987361105, 1), (0.25190597523476704, 1), (0.320845273977351, 1)]",Cytidine
mi1p__D_c,6.971563740382086,0.018544606096657413,"[(0.32246936550377714, 1), (0.5480567427610542, 1), (0.9999999999995767, 1), (0.322469365503827, 1), (0.32246936550382654, 1), (0.25664319720978745, 1), (0.5480567427610548, 1), (0.9999999999991315, 1), (0.5480567427610035, 1), (0.5480567427610518, 1), (0.9999999999995685, 1), (0.32246936550382926, 1), (0.6351006617551308, 1), (0.25664319720980683, 1), (0.5480567427610537, 1), (0.2566431972097984, 1), (0.322469365503828, 1)]",1D-myo-Inositol-1-phosphate
gal1p_c,6.9715637403817174,0.01854460609666002,"[(0.32246936550364147, 2), (0.32246936550359173, 1), (0.5480567427607393, 1), (0.9999999999990018, 1), (0.2566431972096398, 1), (0.54805674276074, 1), (0.9999999999989987, 1), (0.5480567427606975, 1), (0.548056742760737, 1), (0.9999999999989934, 1), (0.32246936550364425, 1), (0.6351006617547658, 1), (0.25664319720965945, 1), (0.5480567427607385, 1), (0.256643197209651, 1), (0.3224693655036426, 1)]",alpha-D-Galactose-1-phosphate
glycogen_c,6.971563740381641,0.018544606096660546,"[(0.3224693655036972, 1), (0.5480567427609185, 1), (0.9999999999993291, 1), (0.3224693655037467, 1), (0.32246936550374644, 1), (0.2566431972097316, 1), (0.5480567427609199, 1), (0.9999999999993253, 1), (0.5480567427608704, 1), (0.5480567427609166, 1), (0.9999999999993204, 1), (0.32246936550374916, 1), (0.6351006617549739, 1), (0.2566431972097429, 1), (0.5480567427609174, 1), (0.25664319720973433, 1), (0.3224693655037483, 1)]",glycogen
14glucan_c,6.971563740381641,0.018544606096660546,"[(0.3224693655036972, 1), (0.5480567427609185, 1), (0.9999999999993291, 1), (0.3224693655037467, 1), (0.32246936550374644, 1), (0.2566431972097316, 1), (0.5480567427609199, 1), (0.9999999999993253, 1), (0.5480567427608704, 1), (0.5480567427609168, 1), (0.9999999999993204, 1), (0.32246936550374916, 1), (0.6351006617549739, 1), (0.2566431972097428, 1), (0.5480567427609174, 1), (0.2566431972097344, 1), (0.3224693655037483, 1)]",Amylose monomer
mi3p__D_c,6.971563740381633,0.018544606096660598,"[(0.32246936550377714, 1), (0.5480567427610542, 1), (0.9999999999995767, 1), (0.322469365503827, 1), (0.32246936550382654, 1), (0.25664319720978745, 1), (0.5480567427610548, 1), (0.9999999999995733, 1), (0.5480567427610035, 1), (0.5480567427610518, 1), (0.9999999999995685, 1), (0.32246936550382926, 1), (0.6351006617551308, 1), (0.25664319720980683, 1), (0.5480567427610537, 1), (0.2566431972097984, 1), (0.322469365503828, 1)]",1D-myo-Inositol-3-phosphate
f6p_c,6.971563740381631,0.018544606096660598,"[(0.32246936550377725, 1), (0.5480567427610545, 1), (0.9999999999995742, 1), (0.3224693655038271, 1), (0.32246936550382677, 1), (0.25664319720979, 1), (0.548056742761055, 1), (0.9999999999995733, 1), (0.5480567427610036, 1), (0.548056742761052, 1), (0.9999999999995687, 1), (0.3224693655038293, 1), (0.6351006617551309, 1), (0.2566431972098069, 1), (0.548056742761054, 1), (0.25664319720979845, 1), (0.3224693655038281, 1)]",D-Fructose-6-phosphate
man6p_c,6.971563740381631,0.018544606096660598,"[(0.32246936550377714, 1), (0.5480567427610544, 1), (0.999999999999574, 1), (0.322469365503827, 1), (0.32246936550382665, 1), (0.25664319720979, 1), (0.5480567427610549, 1), (0.9999999999995731, 1), (0.5480567427610035, 1), (0.5480567427610519, 1), (0.9999999999995685, 1), (0.3224693655038292, 1), (0.6351006617551307, 1), (0.2566431972098069, 1), (0.5480567427610539, 1), (0.25664319720979845, 1), (0.3224693655038281, 1)]",D-Mannose-6-phosphate
tre6p_c,6.971563740381625,0.01854460609666065,"[(0.32246936550373734, 1), (0.5480567427609868, 1), (0.999999999999454, 1), (0.3224693655037869, 1), (0.322469365503787, 1), (0.2566431972097594, 1), (0.5480567427609871, 1), (0.99999999999945, 1), (0.5480567427609375, 1), (0.5480567427609842, 1), (0.9999999999994451, 1), (0.32246936550378935, 1), (0.6351006617550523, 1), (0.2566431972097752, 1), (0.5480567427609861, 1), (0.25664319720976675, 1), (0.3224693655037883, 1)]",alpha-alpha-Trehalose-6-phosphate
man1p_c,6.971563740381614,0.01854460609666072,"[(0.32246936550377725, 1), (0.5480567427610545, 1), (0.9999999999995742, 1), (0.3224693655038271, 1), (0.32246936550382677, 1), (0.25664319720979, 1), (0.548056742761055, 1), (0.9999999999995733, 1), (0.5480567427610037, 1), (0.548056742761052, 1), (0.9999999999995687, 1), (0.3224693655038293, 1), (0.6351006617551309, 1), (0.2566431972098069, 1), (0.548056742761054, 1), (0.25664319720979845, 1), (0.3224693655038281, 1)]",D-Mannose-1-phosphate
g1p_c,6.9715637403815895,0.0185446060966609,"[(0.3224693655037771, 1), (0.5480567427610543, 1), (0.9999999999995767, 1), (0.322469365503827, 1), (0.3224693655038266, 1), (0.25664319720978745, 1), (0.5480567427610548, 1), (0.9999999999995731, 1), (0.5480567427610034, 1), (0.5480567427610518, 1), (0.9999999999995685, 1), (0.32246936550382926, 1), (0.6351006617551307, 1), (0.25664319720980683, 1), (0.5480567427610537, 1), (0.2566431972097984, 1), (0.32246936550382793, 1)]",D-Glucose-1-phosphate
g6p_c,6.9715637403815895,0.0185446060966609,"[(0.32246936550377714, 1), (0.5480567427610543, 1), (0.9999999999995767, 1), (0.322469365503827, 1), (0.3224693655038266, 1), (0.25664319720978745, 1), (0.5480567427610548, 1), (0.9999999999995731, 1), (0.5480567427610034, 1), (0.5480567427610518, 1), (0.9999999999995685, 1), (0.32246936550382926, 1), (0.6351006617551307, 1), (0.25664319720980683, 1), (0.5480567427610537, 1), (0.2566431972097984, 1), (0.322469365503828, 1)]",D-Glucose-6-phosphate
so3_c,6.970935635189383,0.018549011099775834,"[(0.40771671799062575, 1), (0.798013159502494, 1), (0.9999999999993469, 1), (0.40771671799065295, 1), (0.40771671799065606, 1), (0.3837586469874632, 1), (0.7980131595024876, 1), (0.9999999999993504, 1), (0.7980131595024715, 1), (0.860913824808145, 1), (0.9999999999993489, 1), (0.40771671799065395, 1), (0.6772720385036196, 1), (0.3837586469874709, 1), (0.868811666746613, 1), (0.3837586469874646, 1), (0.4077167179906555, 1)]",Sulfite
