,F_value,pvalue,value_counts,name
hemeO_c,9.244354471585002,0.005202026662501619,"[(0.3658986466948124, 1), (0.9999999999999999, 1), (0.9434466917069728, 1), (0.3366892898788054, 1), (0.9606372621971876, 1), (0.9999999999999984, 1), (0.9956902712013629, 1), (0.3453155158249994, 1), (0.9042018501780134, 1), (0.7815334185064335, 1), (0.8829808616086434, 1), (0.982646516025404, 1), (0.9847337977444139, 1), (0.9851512540882907, 1), (0.9847337977432529, 1), (0.9418855144380752, 1), (0.92634574004317, 1), (0.9418855144380645, 1), (0.8800545046942362, 1), (0.9143372798985113, 1), (0.37932459770509874, 1), (0.9847337977432589, 1), (0.8829808616086564, 1), (0.9263457400401804, 1), (0.9847337977432475, 1), (0.9851512540882906, 1), (0.35709723600846943, 1), (0.9805056763780302, 1), (0.8209894441720157, 1)]",Heme O
hemeA_c,9.216554548709196,0.005260963181127579,"[(0.40567308287263804, 1), (0.9999999999999998, 1), (0.9454408823339846, 1), (0.3800655501588457, 1), (0.9620252765353261, 1), (0.9999999999999981, 1), (0.9958422414580039, 1), (0.38840852887109634, 1), (0.9066020945896218, 1), (0.7882592142273532, 1), (0.8861294034723071, 1), (0.9822806337135083, 1), (0.9842943134140754, 1), (0.9846970493542611, 1), (0.9842943134129553, 1), (0.9439347555151966, 1), (0.9279651435271822, 1), (0.9439347555151864, 1), (0.8842840394413752, 1), (0.9173579306555912, 1), (0.4201108538289555, 1), (0.9842943134129613, 1), (0.8861294034723198, 1), (0.9279651435259162, 1), (0.9842943134129503, 1), (0.984697049354261, 1), (0.39491479996964407, 1), (0.9802152846517003, 1), (0.8263239360240823, 1)]",Heme A
actp_c,9.167393292465206,0.005366971140141748,"[(0.9722704492124196, 3), (0.9722704492124217, 3), (0.8532737044068184, 1), (0.999999999999946, 1), (0.9999999999999494, 1), (0.7878350982440976, 1), (0.9999999999999489, 1), (0.9999999999999419, 1), (0.9999999999999507, 1), (0.8051343873798336, 1), (0.9722704492124247, 1), (0.9722704492124228, 1), (0.9722704492124318, 1), (0.9722704492122306, 1), (0.9999999999999496, 1), (0.9722704492124266, 1), (0.9999999999999432, 1), (0.9999999999999504, 1), (0.999999999999942, 1), (0.8317047139064961, 1), (0.972270449212421, 1), (0.9722704492124177, 1), (0.8261203013001632, 1), (0.9722704492124261, 1), (0.9722704492124203, 1)]",Acetyl-phosphate
nh4oh_c,9.15537231166951,0.005393244279334823,"[(0.9530886286382108, 1), (0.6380026985853974, 1), (0.6380026985853944, 1), (0.9996212754465178, 1), (0.6380026985853757, 1), (0.6380026985847328, 1), (0.6380026985853864, 1), (0.9999999999999998, 1), (0.6203111703523809, 1), (0.6203111703524169, 1), (0.6203111703523698, 1), (0.6203111703523869, 1), (0.6203111703523784, 1), (0.6203111703524202, 1), (0.6203111703524231, 1), (0.6380026985853879, 1), (0.6203111703524083, 1), (0.6380026985854288, 1), (0.6380026985853936, 1), (0.6380026985853838, 1), (0.9799614180396026, 1), (0.6203111703524071, 1), (0.6203111703523873, 1), (0.6203111703523881, 1), (0.6203111703523568, 1), (0.620311170352385, 1), (0.9120673486582409, 1), (0.6203111703523846, 1), (0.6203111703523848, 1)]",Ammonium-hydroxide
h_c,9.1553723116664,0.005393244279341642,"[(0.3796888296476426, 3), (0.3796888296476447, 2), (0.04691137136183135, 1), (0.3619973014146395, 1), (0.36199730141463915, 1), (0.000378724553509624, 1), (0.36199730141463515, 1), (0.3619973014146449, 1), (0.36199730141464415, 1), (4.399258735077183e-14, 1), (0.37968882964764705, 1), (0.3796888296476457, 1), (0.37968882964764417, 1), (0.3796888296476444, 1), (0.3796888296476443, 1), (0.37968882964764306, 1), (0.3619973014146426, 1), (0.3796888296476404, 1), (0.36199730141463815, 1), (0.36199730141463693, 1), (0.36199730141464037, 1), (0.020038581960415303, 1), (0.3796888296476413, 1), (0.08793265134178277, 1), (0.3796888296476453, 1), (0.37968882964764505, 1)]",H
acg5p_c,9.093127185358188,0.0055315437102353236,"[(0.5096044562915591, 8), (0.5241385837699113, 3), (0.50960445629156, 3), (0.5241385837699104, 2), (0.5241385837699096, 2), (0.45408586627956915, 1), (0.42126710833446435, 1), (0.5241385837699064, 1), (0.43015563750370844, 1), (0.5096044562915643, 1), (0.5096044562914728, 1), (0.5096044562915625, 1), (0.524138583769908, 1), (0.44346199047928403, 1), (0.5096044562915584, 1), (0.4394564122659067, 1)]",N-Acetyl-L-glutamyl-5-phosphate
pppi_c,9.09312718535591,0.00553154371024044,"[(0.9999999999999937, 2), (0.9722704492124659, 2), (0.8663469554435701, 1), (0.9999999999999963, 1), (0.8037322978675998, 1), (0.9999999999999881, 1), (0.999999999999996, 1), (0.8206906547687762, 1), (0.9722704492124664, 1), (0.9722704492124683, 1), (0.9722704492124649, 1), (0.9722704492124804, 1), (0.9722704492122173, 1), (0.9722704492124646, 1), (0.9999999999999948, 1), (0.9722704492124713, 1), (0.99999999999999, 1), (0.9999999999999958, 1), (0.9999999999999962, 1), (0.8460777439616709, 1), (0.972270449212467, 1), (0.9722704492124685, 1), (0.9722704492124631, 1), (0.9722704492124666, 1), (0.8384355318875365, 1), (0.9722704492124654, 1), (0.9722704492124644, 1)]",Inorganic-triphosphate
ppi_c,9.093127185355478,0.005531543710241416,"[(0.9722704492124672, 2), (0.9722704492124661, 2), (0.8663469554435723, 1), (0.9999999999999953, 1), (0.9999999999999954, 1), (0.8037322978675963, 1), (0.9999999999999962, 1), (0.9999999999999888, 1), (0.9999999999999963, 1), (0.8206906547687756, 1), (0.972270449212466, 1), (0.9722704492124695, 1), (0.9722704492124858, 1), (0.972270449212136, 1), (0.9999999999999958, 1), (0.9722704492124722, 1), (0.9999999999999926, 1), (0.9999999999999977, 1), (0.9999999999999969, 1), (0.8460777439617271, 1), (0.9722704492124669, 1), (0.9722704492124681, 1), (0.9722704492124645, 1), (0.9722704492124646, 1), (0.8384355318875323, 1), (0.9722704492124674, 1), (0.9722704492124654, 1)]",Diphosphate
ppp9_c,8.976438210235221,0.005801317286378383,"[(0.11631995761285108, 1), (0.9554614010076976, 1), (0.8190459555944284, 1), (0.13912494044048773, 1), (0.9406966784050221, 1), (0.955461401007691, 1), (0.9415650526833326, 1), (0.14410840655142598, 1), (0.8006630557445639, 1), (0.5328127718162917, 1), (0.7723340313324275, 1), (0.9427830219062708, 1), (0.9508387830961516, 1), (0.9548666636874292, 1), (0.9508387830935422, 1), (0.8117795444477126, 1), (0.8099976344677704, 1), (0.8117795444477032, 1), (0.7387057094624804, 1), (0.8067751170965265, 1), (0.20544954415834926, 1), (0.9508387830935554, 1), (0.7723340313324565, 1), (0.8099976344712609, 1), (0.9508387830935383, 1), (0.9548666636874432, 1), (0.14405427848773078, 1), (0.9847198466201132, 1), (0.6302051559216507, 1)]",Protoporphyrin
h2mb4p_c,8.95307828682777,0.005857023885919622,"[(0.9992495561472827, 2), (0.5950476621478729, 1), (0.9992495561472802, 1), (0.5294017642405269, 1), (0.9665188165693046, 1), (0.9999999999987343, 1), (0.5425830414729818, 1), (0.9608769219047335, 1), (0.9461804313160416, 1), (0.9418323541829647, 1), (0.9784934999833576, 1), (0.9769104563330648, 1), (0.975327412682492, 1), (0.976910456332965, 1), (0.9999999999987327, 1), (0.9769104563329633, 1), (0.9999999999987271, 1), (0.9601359588828591, 1), (0.9781725566082828, 1), (0.5643844882870623, 1), (0.9769104563329659, 1), (0.9418323541829671, 1), (0.9769104563329637, 1), (0.9769104563329598, 1), (0.9753274126825678, 1), (0.5650411754858211, 1), (0.9608769219047453, 1), (0.9488374239648468, 1)]",1-hydroxy-2-methyl-2-E-butenyl-4-diphosphate
uggmd_c,8.946297872487575,0.005873301964037676,"[(0.6388939494114214, 1), (0.9207980203720947, 1), (0.8692629121955794, 1), (0.6067965660284718, 1), (0.8587470566699393, 1), (0.8977077056413798, 1), (0.8975049466718432, 1), (0.6160565042293873, 1), (0.8260817768339761, 1), (0.7630833269982332, 1), (0.8260994998270704, 1), (0.8800302988956091, 1), (0.9034705624881282, 1), (0.8819744592365026, 1), (0.9034705624882154, 1), (0.870442600742042, 1), (0.8838921471098431, 1), (0.8704426007420433, 1), (0.835818314994302, 1), (0.8730103545488901, 1), (0.6358986181987867, 1), (0.8803802477568806, 1), (0.8491898145584059, 1), (0.8510126246918603, 1), (0.8803802477568852, 1), (0.8819744592365429, 1), (0.6181111997591533, 1), (0.8644605497271696, 1), (0.7735823309206722, 1)]",UDP-N-glycolylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate
pat_c,8.935724312311079,0.005898784739641925,"[(0.09779220559397062, 1), (0.8456494482634203, 1), (0.8456494482634158, 1), (0.0, 1), (0.793144209208081, 1), (0.7621413318867043, 1), (0.8432614992120993, 1), (0.0016811828144793761, 1), (0.7419676337722096, 1), (0.701194441170817, 1), (0.7476309043268112, 1), (0.7617059310476536, 1), (0.7573140156265319, 1), (0.8432969272950028, 1), (0.8449497986901069, 1), (0.8432614992121021, 1), (0.8449497986922625, 1), (0.7597533828353586, 1), (0.6491566239326179, 1), (0.7419676337721922, 1), (0.11902325651616441, 1), (0.8449497986901187, 1), (0.6599951212629821, 1), (0.7573140156262711, 1), (0.7573140156262708, 1), (0.7556611442311281, 1), (0.008430851281012508, 1), (0.7419676337722265, 1), (0.7283765695711849, 1)]",penta-acyl-trehalose
ipdp_c,8.9298118185563,0.00591308654293962,"[(0.9999999999990917, 2), (0.9765920807032094, 2), (0.5984034207039197, 1), (0.9979900166541162, 1), (0.9979900166541195, 1), (0.5337155320814173, 1), (0.9554077515303455, 1), (0.9979900166541171, 1), (0.5453044752782557, 1), (0.9527471862049088, 1), (0.9385765158049137, 1), (0.9427690247276965, 1), (0.978118485232454, 1), (0.9765920807033149, 1), (0.9750656761738985, 1), (0.9765920807032143, 1), (0.9999999999990824, 1), (0.9615622393612185, 1), (0.9666445368038807, 1), (0.5614072981737084, 1), (0.9765920807032159, 1), (0.9427690247276972, 1), (0.9765920807032137, 1), (0.9750656761739692, 1), (0.5677350719687224, 1), (0.9527471862049218, 1), (0.9360145866930548, 1)]",Isopentenyl-diphosphate
dmpp_c,8.929811818555999,0.005913086542940366,"[(0.9999999999990915, 2), (0.9765920807032091, 2), (0.5984034207039195, 1), (0.9979900166541154, 1), (0.9979900166541193, 1), (0.5337155320814171, 1), (0.9554077515303453, 1), (0.9979900166541169, 1), (0.5453044752782554, 1), (0.9527471862049086, 1), (0.9385765158049135, 1), (0.9427690247276962, 1), (0.9781184852324538, 1), (0.9765920807033148, 1), (0.9750656761738984, 1), (0.9765920807032142, 1), (0.9999999999990821, 1), (0.9615622393612183, 1), (0.9666445368038806, 1), (0.5614072981737084, 1), (0.9765920807032156, 1), (0.9427690247276971, 1), (0.9765920807032135, 1), (0.9750656761739689, 1), (0.5677350719687222, 1), (0.9527471862049216, 1), (0.9360145866930546, 1)]",Dimethylallyl-diphosphate
2mecdp_c,8.926519304688759,0.005921067194826402,"[(0.6251498165996046, 1), (0.999274689203743, 1), (0.9992746892037457, 1), (0.5641451165199585, 1), (0.9676401322685141, 1), (0.9992746892037451, 1), (0.9999999999987816, 1), (0.5769048211603081, 1), (0.9612585016379018, 1), (0.9470542100676359, 1), (0.9428517540462132, 1), (0.9782850842760504, 1), (0.9767550582170054, 1), (0.975225032157689, 1), (0.9767550582169081, 1), (0.9999999999987802, 1), (0.9767550582169071, 1), (0.9999999999987749, 1), (0.9614710423703086, 1), (0.9789035778100714, 1), (0.5969242244052111, 1), (0.976755058216906, 1), (0.9428517540462148, 1), (0.9767550582169084, 1), (0.976755058216902, 1), (0.9752250321577622, 1), (0.5939949289564947, 1), (0.9612585016379008, 1), (0.9496222175831663, 1)]",2-C-methyl-D-erythritol-2-4-cyclodiphosphate
tat_c,8.925242867491741,0.005924164274326165,"[(0.11670176213098182, 1), (0.8621520161049416, 1), (0.8687876565903924, 1), (0.0, 1), (0.7965903937441576, 1), (0.7692519226578244, 1), (0.8597394948598176, 1), (0.0031396050763368155, 1), (0.7459955774214058, 1), (0.6948475722217975, 1), (0.7454738092499171, 1), (0.7684586027411646, 1), (0.7634425397438904, 1), (0.8594269696971342, 1), (0.8609345296144254, 1), (0.8665310613144364, 1), (0.8675556722929121, 1), (0.7736309678672916, 1), (0.6348926636414406, 1), (0.7442486603036319, 1), (0.13326015701214922, 1), (0.8609345296144385, 1), (0.6479818193789664, 1), (0.7700636824195669, 1), (0.7634425397434677, 1), (0.7619349798261272, 1), (0.008746288275914615, 1), (0.7438633833608339, 1), (0.7265568338980906, 1)]",tetra-acyl-trehalose
pppg9_c,8.919378048250083,0.005938417030974046,"[(0.01696614329064483, 1), (0.9744428473851543, 1), (0.9130729322535016, 1), (0.04631219039099366, 1), (0.9333022774238648, 1), (0.9744428473851499, 1), (0.9616771319388887, 1), (0.04720431496652466, 1), (0.9103232679078355, 1), (0.7393567307179179, 1), (0.7729220794231957, 1), (0.9646239804447462, 1), (0.9736841968115543, 1), (0.9782143049927939, 1), (0.9736841968100534, 1), (0.903289860603088, 1), (0.9103232679048465, 1), (0.9032898606030754, 1), (0.7335237025487911, 1), (0.9130729322534821, 1), (0.10252566488316373, 1), (0.9736841968100695, 1), (0.7729220794232236, 1), (0.9103232679078515, 1), (0.9736841968100496, 1), (0.9782143049928044, 1), (0.04912373642402168, 1), (0.9931258391359337, 1), (0.8374877047252538, 1)]",Protoporphyrinogen-IX
uAgl_c,8.917847744428457,0.005942142128582646,"[(0.6467973571438081, 1), (0.9436433791142261, 1), (0.9074781961135144, 1), (0.6117384674919126, 1), (0.8799749011650738, 1), (0.9180057854785075, 1), (0.9179239211342908, 1), (0.6212222694006231, 1), (0.8699616253520581, 1), (0.8334190429021021, 1), (0.8483817720592615, 1), (0.8992637159631952, 1), (0.9256784186862159, 1), (0.9011633159540041, 1), (0.9256784186860719, 1), (0.907907983920635, 1), (0.9256784186860743, 1), (0.9079079839206358, 1), (0.859216679686693, 1), (0.9227748022609695, 1), (0.640516753552201, 1), (0.9000408250503439, 1), (0.8740193656949905, 1), (0.8891716908852442, 1), (0.9000408250503485, 1), (0.9011633159540274, 1), (0.6249312630906207, 1), (0.8841658403389141, 1), (0.8431198178394381, 1)]",UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine
uGgl_c,8.917847744428457,0.005942142128582646,"[(0.6467973571438081, 1), (0.9436433791142261, 1), (0.9074781961135144, 1), (0.6117384674919126, 1), (0.8799749011650738, 1), (0.9180057854785075, 1), (0.9179239211342908, 1), (0.6212222694006231, 1), (0.8699616253520581, 1), (0.8334190429021021, 1), (0.8483817720592615, 1), (0.8992637159631951, 1), (0.9256784186862159, 1), (0.9011633159540041, 1), (0.9256784186860719, 1), (0.907907983920635, 1), (0.9256784186860743, 1), (0.9079079839206358, 1), (0.859216679686693, 1), (0.9227748022609695, 1), (0.640516753552201, 1), (0.9000408250503439, 1), (0.8740193656949905, 1), (0.8891716908852442, 1), (0.9000408250503485, 1), (0.9011633159540274, 1), (0.6249312630906207, 1), (0.8841658403389141, 1), (0.8431198178394381, 1)]",UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine
tmbhn_c,8.916819044768284,0.005944647639688747,"[(0.10987430117269903, 1), (0.8697223042014278, 1), (0.8960169296976808, 1), (0.0, 1), (0.8182785372230338, 1), (0.7736885942568703, 1), (0.8668045479097186, 1), (0.0019654376270863416, 1), (0.770960715048059, 1), (0.7165091277086866, 1), (0.7680647818494901, 1), (0.7749242755859959, 1), (0.7710140795178693, 1), (0.8691877779344869, 1), (0.8717945753138413, 1), (0.8937170512089307, 1), (0.8980317512764687, 1), (0.7976833412643459, 1), (0.6499841131051933, 1), (0.7654227982202486, 1), (0.13654162044047835, 1), (0.8717945753138633, 1), (0.6672842860525319, 1), (0.7972512554770523, 1), (0.7710140795168774, 1), (0.7684072821374626, 1), (0.005773061121543854, 1), (0.7625116068675287, 1), (0.7501440065164495, 1)]",tri-methyl-behenic-acid
tamlgnc_c,8.915385598834364,0.005948140871751413,"[(0.11440147639371645, 1), (0.8683770243016071, 1), (0.8882885464553913, 1), (0.0, 1), (0.8099474966842132, 1), (0.7714153926889067, 1), (0.8655697082064924, 1), (0.002481589941032203, 1), (0.7610741520881157, 1), (0.706096428584826, 1), (0.7580372814331635, 1), (0.7720792249013156, 1), (0.76763774945661, 1), (0.8672535443617833, 1), (0.8693920325390729, 1), (0.8859491163761362, 1), (0.8892600512154928, 1), (0.7889874847634093, 1), (0.6398611190474963, 1), (0.7565810413346927, 1), (0.1383015995530027, 1), (0.8693920325390929, 1), (0.6562829983501547, 1), (0.7875057681299971, 1), (0.7676377494560579, 1), (0.7654992612787099, 1), (0.006350046475698701, 1), (0.7546760915894004, 1), (0.7401598391915865, 1)]",tri-methyl-lignoceric-acid
tmlgnc_c,8.915067332083416,0.005948916773960644,"[(0.10160075098421739, 1), (0.8455267424583668, 1), (0.8455267424583619, 1), (0.0, 1), (0.786923058115913, 1), (0.7541891462363405, 1), (0.8427516664334989, 1), (0.0016340161165744327, 1), (0.7328414960712348, 1), (0.6868069470140873, 1), (0.735628686819496, 1), (0.7546119577754605, 1), (0.7496533113460588, 1), (0.8442659107566611, 1), (0.845505572364041, 1), (0.8427516664335012, 1), (0.8455055723663971, 1), (0.7514140702114478, 1), (0.6265459498011408, 1), (0.732089051938513, 1), (0.12978232039937643, 1), (0.8455055723640574, 1), (0.6397764258012263, 1), (0.7496533113457645, 1), (0.7496533113457642, 1), (0.7484136497383402, 1), (0.004955364380509364, 1), (0.73284149607126, 1), (0.7184719546276825, 1)]",tri-methyl-lignoceric-acid
dmbhn_c,8.914902003485704,0.005949319871849365,"[(0.08979142435117682, 1), (0.8373445154900399, 1), (0.8373445154900339, 1), (0.0, 1), (0.7882229556790149, 1), (0.7497434850273323, 1), (0.8344324673832515, 1), (0.0005559960062004876, 1), (0.733985281425789, 1), (0.6925934343686472, 1), (0.739519957333943, 1), (0.7508430291757304, 1), (0.7463844749198407, 1), (0.8368292932231973, 1), (0.8383154779752089, 1), (0.8344324673832555, 1), (0.8383154779774704, 1), (0.7468314369205193, 1), (0.6345565857878732, 1), (0.7334440348516573, 1), (0.12363730451580535, 1), (0.8383154779752262, 1), (0.6475889542783149, 1), (0.7463844749195733, 1), (0.7463844749195738, 1), (0.7448982901675218, 1), (0.0035541259619289445, 1), (0.7339852814258071, 1), (0.7226200624028323, 1)]",di-methyl-behenic-acid
pmhexc_c,8.912652575731432,0.005954807294658435,"[(0.11716002029841244, 1), (0.8675573048327134, 1), (0.8835794103063868, 1), (0.0, 1), (0.8048711433344586, 1), (0.7700302626633799, 1), (0.864817283268134, 1), (0.002796097056400715, 1), (0.7550499721834083, 1), (0.6997516581049458, 1), (0.7519272241010826, 1), (0.770345650024792, 1), (0.765580450091426, 1), (0.8660749577218253, 1), (0.8679280910295109, 1), (0.8812158802545036, 1), (0.8839151907769814, 1), (0.7836888380851443, 1), (0.6336928745701252, 1), (0.7511934931677431, 1), (0.139374007713152, 1), (0.8679280910295295, 1), (0.6495795831621787, 1), (0.7815675498355729, 1), (0.7655804500906003, 1), (0.7637273167828577, 1), (0.006701620990511747, 1), (0.74990167667162, 1), (0.7340761860143024, 1)]",penta-methyl-hexacosanoate
tamhexc_c,8.911865228242537,0.00595672931005192,"[(0.10789143650446076, 1), (0.849885315839595, 1), (0.8498853158395907, 1), (0.0, 1), (0.7862306184000767, 1), (0.7565572962134248, 1), (0.8471832031867454, 1), (0.0022082643958867276, 1), (0.7322322154414631, 1), (0.6837245551601306, 1), (0.7335558540627076, 1), (0.7566196204734181, 1), (0.7513945809894035, 1), (0.8482273070065084, 1), (0.8493356487152585, 1), (0.847183203186747, 1), (0.8493356487176649, 1), (0.7538551835605506, 1), (0.6222787808612381, 1), (0.7313672689227021, 1), (0.13305569606570078, 1), (0.8493356487152741, 1), (0.6356147863365507, 1), (0.7513945809890948, 1), (0.7513945809890941, 1), (0.7502862392802983, 1), (0.005701787144827497, 1), (0.7322322154414921, 1), (0.7162623077673331, 1)]",tetra-methyl-hexacosanoate
tmhexc_c,8.910899288375386,0.0059590882141753974,"[(0.09409864129196976, 1), (0.9324420053208352, 1), (0.9324420053208302, 1), (0.0, 1), (0.8484005039137941, 1), (0.8453626488472767, 1), (0.9307923338559136, 1), (0.0013334969356164628, 1), (0.8084101704140306, 1), (0.7535496984768462, 1), (0.799689552468815, 1), (0.8451582559002808, 1), (0.8392489184818497, 1), (0.9306324620742251, 1), (0.9306324620741822, 1), (0.9307923338559159, 1), (0.9306324620764233, 1), (0.8437129773823293, 1), (0.6949046550273034, 1), (0.8048233478147477, 1), (0.12365326948462485, 1), (0.9306324620741973, 1), (0.7083060088761317, 1), (0.8392489184814931, 1), (0.8392489184814893, 1), (0.8392489184814904, 1), (0.004213911134134385, 1), (0.8084101704140643, 1), (0.7841103907529473, 1)]",tri-methyl-hexacosanoate
