,F_value,pvalue,value_counts
sol,1.385284305404943,0.24788380241985178,"[(247.31070689024335, 1), (247.02840472931467, 1), (7.314928429187273, 1), (247.0792614452005, 1), (7.19186220614092, 1), (6.951402122056205, 1), (247.06133777354455, 1), (9.15268958049317, 1), (7.270539659570275, 1), (7.314569144032671, 1), (332.7801524295741, 1), (7.313454425915272, 1), (7.102753463403671, 1), (247.28946712214255, 1), (246.92995415837905, 1), (7.170924199148466, 1), (7.1207616028243335, 1), (7.079502370072005, 1), (7.1027534715414875, 1), (247.31352690465488, 1), (7.091908069367223, 1), (336.1765624618025, 1), (248.9572237765382, 1), (6.869874021703853, 1), (7.409997156135675, 1), (7.07058600803561, 1), (7.091908114231594, 1), (7.2078113813928795, 1), (6.950734579527818, 1), (7.1878281193131786, 1), (247.08201645930026, 1), (247.159301804339, 1), (247.0914150425971, 1), (247.07920308780132, 1)]"
