,F_value,pvalue,value_counts,name
2ippm_c,19.108865075761617,0.00054743279145571,"[(0.9999999999998904, 1), (0.9999999999999433, 1), (0.019746133809506405, 1), (0.9999999999998984, 1), (0.9999999999993617, 1), (0.9999999999995853, 1), (0.5606707749453608, 1), (0.4453794626476648, 1), (0.28804384277141426, 1), (0.10566759064128273, 1), (2.8304580901306053e-12, 1), (0.9999999999999002, 1), (0.5606707749453913, 1), (0.5606707749375255, 1), (0.5606707749453794, 1), (0.9999999999999055, 1), (0.9999999999999026, 1)]",2-Isopropylmaleate
lac__L_c,18.924531383833255,0.0005711440318549909,"[(0.9999999999998518, 2), (0.9999999999998413, 1), (0.9999999999998884, 1), (0.009469970748597678, 1), (0.9999999999998487, 1), (0.9999999999995927, 1), (0.9999999999992298, 1), (0.4938534554026761, 1), (0.23049002192980028, 1), (0.5509712967710582, 1), (0.08958196499126136, 1), (0.0, 1), (0.4938534554026919, 1), (0.4938534554083718, 1), (0.49385345540268566, 1), (0.9999999999998462, 1)]",L-Lactate
val__L_c,18.387103495818916,0.0006472202999404161,"[(0.9999999999998339, 1), (0.9999999999998774, 1), (0.020642610622390034, 1), (0.9999999999998426, 1), (0.9999999999994902, 1), (0.9999999999992835, 1), (0.0999393154997963, 1), (0.03682163726013489, 1), (0.4912273841948199, 1), (0.036821637260127896, 1), (1.008915173628111e-14, 1), (0.9999999999998441, 1), (0.09993931549980696, 1), (0.0999393155046069, 1), (0.09993931549983352, 1), (0.9999999999998492, 1), (0.9999999999998435, 1)]",L-Valine
lac__L_e,18.352467297120004,0.000652505480600666,"[(0.9999999999998762, 2), (0.999999999999868, 1), (0.9999999999999064, 1), (0.007774811697829585, 1), (0.9999999999998738, 1), (0.9999999999996451, 1), (0.9999999999993648, 1), (0.3361095803468628, 1), (0.11988915499339081, 1), (0.6313490603923199, 1), (0.004204150415410529, 1), (2.6853519408120974e-15, 1), (0.33610958034687505, 1), (0.33610958035154, 1), (0.336109580346875, 1), (0.999999999999872, 1)]",L-Lactate
acac_c,18.05375243935861,0.0007001805834748985,"[(0.9999999999968963, 1), (0.9999999999969356, 1), (0.21780638287361032, 1), (0.9999999999968954, 1), (0.9999999999963248, 1), (0.9999999999972995, 1), (0.5390294779832792, 1), (0.5301700433595521, 1), (0.5127787163325426, 1), (1.2516099268111702e-11, 1), (0.19218283020268495, 1), (0.9999999999968999, 1), (0.539029477983301, 1), (0.5390294779684501, 1), (0.5390294779832718, 1), (0.999999999996899, 1), (0.9999999999969008, 1)]",Acetoacetate
pant__R_c,17.440532127967213,0.0008110059052380615,"[(0.9999999999986909, 1), (0.9999999999978751, 1), (0.015821258436792607, 1), (0.9999999999987009, 1), (0.9999999999980304, 1), (0.9999999999979882, 1), (0.24880188479494242, 1), (0.5397890113465094, 1), (0.42993807622079494, 1), (0.06072051517947094, 1), (2.595923476178541e-12, 1), (0.9999999999986998, 1), (0.2488018847949785, 1), (0.24880188479274973, 1), (0.24880188479497428, 1), (0.999999999998702, 1), (0.9999999999987016, 1)]",R-Pantoate
val__L_e,17.372534979428597,0.00082447964920318,"[(0.9999999999998394, 1), (0.9999999999998789, 1), (0.0188507840595521, 1), (0.9999999999998472, 1), (0.9999999999995165, 1), (0.9999999999993362, 1), (0.05763891712059621, 1), (4.704721582026541e-13, 1), (0.5353900293347952, 1), (4.638987774333903e-13, 1), (4.705135002200708e-13, 1), (0.9999999999998485, 1), (0.05763891712060561, 1), (0.05763891712498966, 1), (0.05763891712063181, 1), (0.999999999999853, 1), (0.9999999999998479, 1)]",L-Valine
alac__S_c,16.884659498874587,0.0009289745858398441,"[(0.9999999999998815, 1), (0.9999999999999237, 1), (0.003949087274815549, 1), (0.9999999999998935, 1), (0.9999999999994834, 1), (0.9999999999995165, 1), (0.6357765575073632, 1), (0.47103816315792324, 1), (0.36315925450349573, 1), (0.11847643133573962, 1), (1.8485213360008856e-14, 1), (0.9999999999998913, 1), (0.635776557507408, 1), (0.6357765574970016, 1), (0.6357765575073825, 1), (0.9999999999998862, 1), (0.9999999999998918, 1)]",S-2-Acetolactate
ac_c,16.641511706230524,0.0009866265857301922,"[(0.9999999999963878, 1), (0.9999999999964277, 1), (0.1274638388716804, 1), (0.9999999999963869, 1), (0.9999999999955596, 1), (0.9999999999968003, 1), (8.298917109073045e-14, 1), (1.755817713444685e-13, 1), (0.45650516807712277, 1), (1.7497114868092467e-13, 1), (0.12746383887170254, 1), (0.9999999999963936, 1), (1.7436052601738083e-13, 1), (1.7930101847696278e-13, 1), (1.869060461956451e-13, 1), (0.9999999999963949, 1), (0.9999999999963998, 1)]",Acetate
4ppcys_c,16.317593475535595,0.0010698631168335004,"[(8.767708781221017e-12, 1), (8.614109425764127e-12, 1), (0.601228609977396, 1), (8.766876113952549e-12, 1), (8.685496766247525e-12, 1), (8.578637800127353e-12, 1), (0.34862372475810083, 1), (0.6502973935454555, 1), (0.21685829495787018, 1), (0.7899663624864195, 1), (0.5909437808041833, 1), (8.765543846322998e-12, 1), (0.34862372475811026, 1), (0.3486237247591299, 1), (0.34862372475808184, 1), (8.76693162510378e-12, 1), (8.767209180859936e-12, 1)]",N--R-4-Phosphopantothenoyl-L-cysteine
2dhp_c,16.267111659519284,0.0010835419428867111,"[(0.9999999999987116, 1), (0.9999999999979109, 1), (0.009330293077302487, 1), (0.9999999999987211, 1), (0.9999999999979813, 1), (0.999999999998126, 1), (0.4572531075951053, 1), (0.7021643531223981, 1), (0.38055707003553085, 1), (0.09246505688341303, 1), (2.587013936405924e-12, 1), (0.9999999999987207, 1), (0.45725310759514504, 1), (0.4572531075874441, 1), (0.4572531075951347, 1), (0.9999999999987236, 1), (0.9999999999987229, 1)]",2-Dehydropantoate
lgt__s_c,15.177117352410624,0.0014335097468050379,"[(0.13379292213765825, 1), (0.13379292213794697, 1), (0.6366491403409339, 1), (0.13379292213765887, 1), (0.1337929221374331, 1), (0.133792922137486, 1), (0.3042173026738608, 1), (0.6911804779873664, 1), (0.4193199207408218, 1), (0.42664281594921827, 1), (0.6278816549499139, 1), (0.13379292213765914, 1), (0.30421730267386626, 1), (0.30421730267647984, 1), (0.30421730267384295, 1), (0.13379292213765853, 1), (0.13379292213765842, 1)]",(R)-S-Lactoylglutathione
bhb_c,15.159412198870477,0.0014401722417898128,"[(0.9999999999962573, 1), (0.9999999999962917, 1), (0.2888214811972993, 1), (0.9999999999962572, 1), (0.9999999999958661, 1), (0.9999999999965508, 1), (0.16316944244619314, 1), (0.2365858931083651, 1), (0.6460088883721521, 1), (1.211530875622202e-11, 1), (0.25158784549174434, 1), (0.9999999999962599, 1), (0.16316944244618825, 1), (0.16316944244280646, 1), (0.1631694424461741, 1), (0.9999999999962591, 1), (0.9999999999962608, 1)]",R-3-Hydroxybutanoate
ergoth_c,15.0,0.0015017735386984323,"[(0.8721384623801792, 17)]",ergothioneine
hpmtria_c,14.974588885868544,0.001511867746199678,"[(0.9999999999998612, 2), (0.9137835928096683, 1), (0.9137835928102667, 1), (0.0, 1), (0.9882349109545239, 1), (0.9137835928076856, 1), (0.9848726134418795, 1), (0.6486932871132167, 1), (0.36931450751202866, 1), (0.26921078194516146, 1), (0.15378777787603837, 1), (0.913783592809829, 1), (0.5613262851989178, 1), (0.561326285197236, 1), (0.984872613438458, 1), (0.9137835928098377, 1)]",hepta-methyl-triacontanoic-acid-C300-plus-7-methyl-branches
pan4p_c,14.876575245620032,0.0015515325157503665,"[(9.020451052776934e-12, 2), (9.02161678695279e-12, 1), (8.863410005943706e-12, 1), (0.5988589654191916, 1), (8.939626816584223e-12, 1), (8.828326958365551e-12, 1), (0.2803218734746866, 1), (0.6191812787820166, 1), (0.20309744518920525, 1), (0.7838875022913321, 1), (0.5861599702632998, 1), (9.019063273996153e-12, 1), (0.2803218734746983, 1), (0.2803218734755435, 1), (0.28032187347466897, 1), (9.020895141986784e-12, 1)]",Pantetheine-4-phosphate
hom__L_c,14.489126161907947,0.0017203638707764836,"[(2.0917267917752724e-11, 1), (2.0957346968941692e-11, 1), (0.811504354028872, 1), (2.092459538971525e-11, 1), (2.0977442005687408e-11, 1), (2.0057955296692853e-11, 1), (0.5286281195091282, 1), (0.6362916502385456, 1), (0.15492864980881493, 1), (0.9999999999997946, 1), (0.7952085863815825, 1), (2.0915602583215787e-11, 1), (0.5286281195090896, 1), (0.5286281195667852, 1), (0.5286281195091223, 1), (2.0921375742943837e-11, 1), (2.092814810339405e-11, 1)]",L-Homoserine
ahcys_c,14.14581206791539,0.0018876196129576325,"[(8.390288463999696e-12, 1), (6.8711980549807095e-12, 1), (0.6925938273543188, 1), (7.21148141202832e-12, 1), (7.15102976833748e-12, 1), (7.102679555615055e-12, 1), (0.697706063618083, 1), (0.8618858735390076, 1), (0.16319771132827515, 1), (0.9085760388858695, 1), (0.6903776468042278, 1), (7.209760566340151e-12, 1), (0.6977060636180878, 1), (0.6977060636206298, 1), (0.6977060636173649, 1), (7.211758967784476e-12, 1), (7.2112871229990105e-12, 1)]",S-Adenosyl-L-homocysteine
ala__B_e,13.532841622963309,0.002234484053241815,"[(0.9999999999920202, 2), (0.9999999999920104, 1), (0.9999999999921063, 1), (0.3710355728670387, 1), (0.9999999999920242, 1), (0.9999999999908273, 1), (0.9999999999907843, 1), (0.14621627455782704, 1), (0.6263331850658946, 1), (0.16053823399325928, 1), (0.3629047550556994, 1), (0.3533314076068379, 1), (0.1462162745578448, 1), (0.14621627461623565, 1), (0.14621627455789454, 1), (0.9999999999920166, 1)]",beta-Alanine
omtta_c,13.421797036332011,0.0023048132090199725,"[(0.9100073757470346, 1), (0.9100073757482414, 1), (0.0, 1), (0.9929446348808031, 1), (0.9816270183099858, 1), (0.910007375746904, 1), (0.9999999999983868, 1), (0.7072432143677356, 1), (0.3130404171031872, 1), (0.32641973849331507, 1), (0.19013134373250618, 1), (0.9100073757479812, 1), (0.5925627995266243, 1), (0.5925627995394924, 1), (1.0, 1), (0.9929446348808033, 1), (0.9100073757479903, 1)]",octa-methyl-tetracontatricosanoic-acid-C340-8-methyl-branched-carbons
amet_c,13.37326637071777,0.0023363393792571684,"[(7.834261017691801e-12, 1), (6.4075411643216285e-12, 1), (0.6710439053279966, 1), (6.80147604903425e-12, 1), (6.752376435770202e-12, 1), (6.695394239031316e-12, 1), (0.7036754788973913, 1), (0.8888453192553851, 1), (0.13002885027602373, 1), (0.8931716057061714, 1), (0.6684162283031121, 1), (6.799755203346081e-12, 1), (0.703675478897394, 1), (0.7036754788995327, 1), (0.7036754788967579, 1), (6.801614826912328e-12, 1), (6.801365026731787e-12, 1)]",S-Adenosyl-L-methionine
acg5sa_c,13.2471387663377,0.0024205980145082955,"[(1.8751666885918894e-13, 1), (1.8346435481930712e-13, 1), (0.8434228426557494, 1), (1.871836019518014e-13, 1), (5.08537656429553e-13, 1), (0.0, 1), (0.36278471930674505, 1), (0.508327654287882, 1), (0.2094374041984287, 1), (0.9999999999999707, 1), (0.8213937132455794, 1), (1.8357537712176963e-13, 1), (0.36278471930672207, 1), (0.3627847193257718, 1), (0.36278471930672884, 1), (1.8635093468333253e-13, 1), (1.8510193378062922e-13, 1)]",N-Acetyl-L-glutamate-5-semialdehyde
hmocta_c,13.149818510511693,0.002487982986556621,"[(0.8548459528929031, 1), (0.8548459528935441, 1), (0.0, 1), (0.9466017204025852, 1), (0.93408073036867, 1), (0.854845952891117, 1), (0.9999999999999276, 1), (0.6252744203667389, 1), (0.35638499961190223, 1), (0.27040052814862275, 1), (0.16696103394429856, 1), (0.854845952893114, 1), (0.5492410355479049, 1), (0.5492410355460018, 1), (0.9999999999967064, 1), (0.9466017204025858, 1), (0.8548459528931216, 1)]",hexa-methyl-octacosanoate
cyst__L_c,13.020994696526609,0.0025804952508285965,"[(6.0987881411733724e-12, 1), (6.124795115525217e-12, 1), (0.7204355081248287, 1), (6.099704075168688e-12, 1), (6.05829275635017e-12, 1), (5.9638682881058e-12, 1), (0.16147643081352336, 1), (0.4481934308100246, 1), (0.4830209144485821, 1), (0.8039970000578911, 1), (0.7109959160749887, 1), (6.097927718329288e-12, 1), (0.16147643081352253, 1), (0.16147643081864765, 1), (0.16147643081351115, 1), (6.098621607719679e-12, 1), (6.099870608622382e-12, 1)]",L-Cystathionine
thr__L_e,12.885727101111032,0.002681880977524746,"[(1.1745049377509531e-11, 1), (1.1767031793397109e-11, 1), (0.7717276509958333, 1), (1.17485465800371e-11, 1), (1.1810386002508722e-11, 1), (1.1263157073670982e-11, 1), (0.7353015543149339, 1), (0.7957599109130566, 1), (0.08700004071896378, 1), (0.9999999999998963, 1), (0.7625767776705223, 1), (1.1743883643333675e-11, 1), (0.7353015543149097, 1), (0.7353015543473076, 1), (0.7353015543149193, 1), (1.174721431240755e-11, 1), (1.1750544981481426e-11, 1)]",L-Threonine
ppa_e,12.577515914864483,0.002930319815608766,"[(0.9999999999997871, 1), (0.9999999999999998, 1), (0.0037916397647525524, 1), (0.999999999999795, 1), (0.9999999999991094, 1), (0.9999999999989619, 1), (0.7134023173299795, 1), (0.7107803714145637, 1), (0.38946276712620925, 1), (0.09018727070286986, 1), (0.0, 1), (0.9999999999997926, 1), (0.7134023173300623, 1), (0.7134023173174753, 1), (0.7134023173305442, 1), (0.9999999999997915, 1), (0.9999999999998024, 1)]",Propionate-n-C30
ppa_c,12.577515914864422,0.002930319815608819,"[(0.9999999999997873, 1), (1.0, 1), (0.003791639764752497, 1), (0.9999999999997955, 1), (0.9999999999991096, 1), (0.9999999999989626, 1), (0.7134023173299797, 1), (0.7107803714145642, 1), (0.38946276712620925, 1), (0.09018727070286991, 1), (0.0, 1), (0.9999999999997933, 1), (0.7134023173300628, 1), (0.7134023173174757, 1), (0.7134023173305446, 1), (0.9999999999997922, 1), (0.9999999999998028, 1)]",Propionate-n-C30
thr__L_c,12.467141329533156,0.0030255949310990854,"[(1.0247247494987732e-11, 1), (1.0266343331011285e-11, 1), (0.7652315364665332, 1), (1.0250300608305452e-11, 1), (1.0313638831860317e-11, 1), (9.827139102469573e-12, 1), (0.769054334215874, 1), (0.8218033988378066, 1), (0.07590631019795069, 1), (0.9999999999998963, 1), (0.7572475283732802, 1), (1.0245082560089713e-11, 1), (0.7690543342158529, 1), (0.7690543342441187, 1), (0.7690543342158591, 1), (1.0249190385280826e-11, 1), (1.025202145399362e-11, 1)]",L-Threonine
suchms_c,12.467141329532714,0.003025594931099473,"[(1.0247969139953739e-11, 1), (1.0267064975977291e-11, 1), (0.7652315364665337, 1), (1.024980100794437e-11, 1), (1.0299538999447577e-11, 1), (9.827139102469573e-12, 1), (0.7690543342158741, 1), (0.8218033988378065, 1), (0.07590631019795202, 1), (0.9999999999998997, 1), (0.7572475283732848, 1), (1.0245637671602026e-11, 1), (0.7690543342158688, 1), (0.7690543342439174, 1), (0.769054334215859, 1), (1.025024509715422e-11, 1), (1.0252076965144852e-11, 1)]",O-Succinyl-L-homoserine
2obut_c,12.467141329530262,0.003025594931101629,"[(6.558642517973112e-13, 1), (6.749045766696327e-13, 1), (0.7652315364643152, 1), (6.598055435347305e-13, 1), (7.21922521762508e-13, 1), (2.636224571972434e-13, 1), (0.7690543342136833, 1), (0.8218033988361331, 1), (0.07590631018909122, 1), (0.9999999999999432, 1), (0.7572475283709659, 1), (6.533107388406734e-13, 1), (0.7690543342136713, 1), (0.7690543342409457, 1), (0.7690543342136871, 1), (6.584177647539491e-13, 1), (6.619149672815183e-13, 1)]",2-Oxobutanoate
meroacidACP_c,11.857916983188904,0.0036195627858543887,"[(0.0017163294290533484, 1), (0.0017710211965288592, 1), (0.0011748095231527518, 1), (0.0018380502709854165, 1), (0.001609634081582165, 1), (0.001777843850145331, 1), (0.001273362633482453, 1), (0.0011960171098561118, 1), (0.001712933290812446, 1), (0.0011846216590088222, 1), (0.0009467008429845917, 1), (0.0018448729246020967, 1), (0.0010365903044425862, 1), (0.0010365903044367367, 1), (0.0009020432232976068, 1), (0.0017778438501453086, 1), (0.0016766631560398762, 1)]",alpha-meroacid-ACP
hpmdtria_c,11.583609599590842,0.003929701096783668,"[(0.8402357458368197, 1), (0.8402357458380225, 1), (0.0, 1), (0.926946894136828, 1), (0.9151142927330989, 1), (0.8402357458365324, 1), (0.9999999999997276, 1), (0.6779067370872969, 1), (0.29264229885684817, 1), (0.3260514248636443, 1), (0.20189433256796047, 1), (0.8402357458377843, 1), (0.5740232088439381, 1), (0.5740232088572856, 1), (1.0, 1), (0.9269468941368291, 1), (0.840235745837792, 1)]",hepta-methyl-dotriacontanoic-acid-7-methyl-branches
phom_c,11.469269972817411,0.004067852854627274,"[(6.79772904632614e-12, 1), (6.817379993862005e-12, 1), (0.7502181404884581, 1), (6.7873484610458945e-12, 1), (6.839695476656971e-12, 1), (6.508071859201436e-12, 1), (0.8470615564914413, 1), (0.8819934085892919, 1), (0.05026720417002151, 1), (0.9999999999999306, 1), (0.7449309151725061, 1), (6.783351658157244e-12, 1), (0.8470615564914287, 1), (0.847061556510145, 1), (0.8470615564913831, 1), (6.7871264164409695e-12, 1), (6.788569706372982e-12, 1)]",O-Phospho-L-homoserine
so3_c,11.469269972787027,0.00406785285466472,"[(7.60294605051115e-14, 1), (7.366329768387914e-14, 1), (0.750218140486901, 1), (7.485678743535118e-14, 1), (2.0137363998529167e-13, 1), (3.1856461912838085e-14, 1), (0.8470615564904601, 1), (0.8819934085885596, 1), (0.050267204163649826, 1), (0.9999999999999953, 1), (0.7449309151708222, 1), (7.234490784213676e-14, 1), (0.847061556490455, 1), (0.8470615564951343, 1), (0.8470615564904393, 1), (7.586292705141773e-14, 1), (7.495393195000588e-14, 1)]",Sulfite
co1dam_c,11.469269972778692,0.004067852854674988,"[(8.865078809927596e-13, 1), (4.0826717007114155e-14, 1), (0.21800600611688165, 1), (7.51915890662147e-14, 1), (2.2441423719321563e-13, 1), (6.027123244933819e-14, 1), (0.24614774943424422, 1), (0.2562986017679736, 1), (0.014607154675442558, 1), (0.2905901555184151, 1), (0.21646959048990333, 1), (7.534597945557664e-14, 1), (0.24614774943424236, 1), (0.24614774943579806, 1), (0.24614774943451773, 1), (7.602078688773162e-14, 1), (7.570159776815188e-14, 1)]",Cob-I-yrinate-a-c-diamide
3c4mop_c,11.36805668668146,0.0041947861350040815,"[(0.9429523005132059, 1), (0.9429523005132567, 1), (0.010934177036197534, 1), (0.9429523005132128, 1), (0.942952300512641, 1), (0.9429523005129867, 1), (0.7667150035110277, 1), (0.6121528703989234, 1), (0.21658783813231258, 1), (0.1359394775406207, 1), (2.6513236051073363e-12, 1), (0.9429523005132159, 1), (0.7667150035110657, 1), (0.766715003497346, 1), (0.7667150035110495, 1), (0.9429523005132201, 1), (0.9429523005132179, 1)]",3-Carboxy-4-methyl-2-oxopentanoate
5ohhipcoa_c,11.142643058339988,0.004494075847560862,"[(0.02446469624026898, 1), (0.024464696239198613, 1), (0.6126698987647259, 1), (0.02446469623948655, 1), (1.2073675392798577e-13, 1), (8.998357614586894e-14, 1), (0.6702539310469159, 1), (0.8717605335871013, 1), (0.019622426425778883, 1), (0.7937041467347314, 1), (0.6091352096710245, 1), (1.8424151093654473e-13, 1), (0.7409436846851423, 1), (0.6702539310462957, 1), (0.6702539310464214, 1), (1.8618440122963875e-13, 1), (0.02446469623948644, 1)]","5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA"
hipecoa_c,11.099697676017716,0.004553822289376612,"[(7.402023438629612e-12, 2), (8.183398403360798e-12, 1), (7.115141809066472e-12, 1), (0.5568024627916561, 1), (7.330525075843752e-12, 1), (7.290612558108478e-12, 1), (0.6856261954681026, 1), (0.883457479597621, 1), (0.014685437486694597, 1), (0.7939726146627893, 1), (0.6069211228354514, 1), (7.400802193302525e-12, 1), (0.7562239553440048, 1), (0.685626195468347, 1), (0.6856261954676098, 1), (7.402689572444388e-12, 1)]","(2E)-3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]prop-2-enoyl-CoA"
hipohcoa_c,11.099697676017694,0.004553822289376641,"[(7.402078949780844e-12, 2), (8.183398403360798e-12, 1), (7.115197320217703e-12, 1), (0.5568024627916561, 1), (7.331857343473303e-12, 1), (7.290612558108478e-12, 1), (0.6856261954681023, 1), (0.8834574795976207, 1), (0.014685437486694652, 1), (0.793972614662789, 1), (0.6069211228354513, 1), (7.400857704453756e-12, 1), (0.7562239553440047, 1), (0.6856261954683468, 1), (0.6856261954676096, 1), (7.402689572444388e-12, 1)]","3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA"
4hoxoh_c,10.998199753353118,0.004698668923268721,"[(0.9999999999998043, 1), (0.9999999999999937, 1), (0.006186434015282849, 1), (0.9999999999998165, 1), (0.9999999999991765, 1), (0.9999999999989325, 1), (0.7984783929502036, 1), (0.7103158878104957, 1), (0.3552559983150718, 1), (0.1580110795298899, 1), (1.412203687323199e-13, 1), (0.9999999999998125, 1), (0.7984783929502782, 1), (0.7984783929415568, 1), (0.7984783929506626, 1), (0.9999999999998105, 1), (0.99999999999982, 1)]",4-Hydroxy-2-oxohexanoic acid
hhd_c,10.998199753353083,0.004698668923268772,"[(0.9999999999998056, 1), (0.9999999999999952, 1), (0.006186434015282738, 1), (0.9999999999998178, 1), (0.9999999999991623, 1), (0.9999999999989341, 1), (0.7984783929502047, 1), (0.7103158878104968, 1), (0.35525599831507226, 1), (0.15801107952989002, 1), (1.4133139103478243e-13, 1), (0.999999999999814, 1), (0.7984783929502793, 1), (0.7984783929415579, 1), (0.7984783929506637, 1), (0.9999999999998118, 1), (0.9999999999998214, 1)]","(2Z,4Z)-2-Hydroxyhexa-2,4-dienoic acid"
hipcoa_c,10.912993313473676,0.004824339056557396,"[(0.02443285853645616, 1), (0.024432858535387292, 1), (0.6099346135648065, 1), (0.024432858535674784, 1), (1.1252110354575962e-13, 1), (9.298117831235686e-14, 1), (0.6856261954658347, 1), (0.8834574795967796, 1), (0.014685437479582508, 1), (0.7939726146613022, 1), (0.6069211228326139, 1), (1.826871987020695e-13, 1), (0.756223955342245, 1), (0.6856261954647582, 1), (0.6856261954655098, 1), (1.8457457784393227e-13, 1), (0.024432858535674673, 1)]","3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA;"
