,F_value,pvalue,value_counts,name
arg__L_c,6.78028092234571,0.014799223732343705,"[(0.2488717874283089, 1), (0.7992679540630978, 1), (0.8101944054133192, 1), (0.6800471314781507, 1), (0.9187861184043485, 1), (0.7763202444351693, 1), (0.7431537729260527, 1), (0.10264824775481567, 1), (0.8787122387201091, 1), (0.9999999999998336, 1), (0.8490521129594272, 1), (0.9525522829680092, 1), (0.9187861184043525, 1), (0.9999999999999881, 1), (0.8490521129594308, 1), (0.8490521129594275, 1), (0.8490521129594144, 1), (0.6800471314781463, 1), (0.7457809770793934, 1), (0.7074050018993139, 1), (0.7425009223361653, 1), (0.06738008275040659, 1), (0.8634104876163095, 1), (0.6800471314781446, 1), (0.8490521129594324, 1), (0.0, 1), (0.7972305863154387, 1), (0.8490521129594261, 1), (0.6800471314781497, 1)]",L-Arginine
mal__L_c,6.745619876630106,0.015029684084203847,"[(0.5117127702806793, 2), (0.6532394746070315, 2), (0.01582903171289085, 1), (0.6777510820865428, 1), (0.46969966138492436, 1), (0.7411418721382782, 1), (0.5117127702806562, 1), (1.0880185641326534e-14, 1), (0.707694102591392, 1), (0.723636035390922, 1), (0.6532394746070261, 1), (0.6493676301972636, 1), (0.741141872138323, 1), (0.7236360353919927, 1), (0.6532394746070186, 1), (0.653239474607019, 1), (0.4696996613849259, 1), (0.5696266015020258, 1), (0.5339823114890733, 1), (0.5484250682550961, 1), (1.1657341758564144e-14, 1), (0.6806902779874023, 1), (0.4696996613849208, 1), (0.01564322259143458, 1), (0.6174139159365667, 1), (0.6532394746070221, 1), (0.4696996613849148, 1)]",L-Malate
fum_c,6.745619876629931,0.015029684084205039,"[(0.5117127702806794, 2), (0.6532394746070318, 2), (0.015829031712890962, 1), (0.6777510820865429, 1), (0.46969966138492447, 1), (0.7411418721382788, 1), (0.5117127702806561, 1), (1.0880185641326534e-14, 1), (0.7076941025913921, 1), (0.7236360353909213, 1), (0.6532394746070265, 1), (0.6493676301972657, 1), (0.7411418721383232, 1), (0.7236360353920079, 1), (0.6532394746070211, 1), (0.6532394746070194, 1), (0.469699661384926, 1), (0.5696266015020262, 1), (0.5339823114890734, 1), (0.5484250682550962, 1), (1.1546319456101628e-14, 1), (0.6806902779874022, 1), (0.46969966138492136, 1), (0.01564322259143458, 1), (0.6174139159365193, 1), (0.6532394746070225, 1), (0.4696996613849149, 1)]",Fumarate
1hdecg3p_c,6.5219936628174695,0.016614575742608443,"[(0.5290159551036849, 1), (0.729591436923434, 1), (0.611995717146764, 1), (0.5277453844824649, 1), (0.7775424533622575, 1), (0.7143940235749311, 1), (0.7822252407099606, 1), (0.47108581342681066, 1), (0.6733618254794502, 1), (0.9163449072483862, 1), (0.8039323015961797, 1), (0.8615539871961997, 1), (0.7775424533622168, 1), (0.9163449072484828, 1), (0.8583696171665653, 1), (0.6276175513711537, 1), (0.6820548669415432, 1), (0.6356387565175403, 1), (0.7159810707774521, 1), (0.5417470790640933, 1), (0.6804253807325302, 1), (0.44772902138496556, 1), (0.776359769006769, 1), (0.6356387565175383, 1), (0.8039323015961866, 1), (0.2898308949814009, 1), (0.7114928818123432, 1), (0.7712771722640175, 1), (0.6356387565175277, 1)]",1-hexadecanoyl-sn-glycerol-3-phosphate
gln__L_e,6.486010476088141,0.016886310011971693,"[(0.2938849751029092, 1), (0.5219624169993231, 1), (0.7551311743584597, 1), (0.2885579684012914, 1), (0.4042884364849812, 1), (0.47817330288010423, 1), (0.41503092807701897, 1), (0.3281165604879413, 1), (0.37535501339371585, 1), (0.6697340605447137, 1), (0.3282499653713498, 1), (0.5753848834929778, 1), (0.40428843648499263, 1), (0.8791686648898531, 1), (0.32824996537135137, 1), (0.3282499653713416, 1), (0.3282499653713186, 1), (0.2885579684012866, 1), (0.3749980651786677, 1), (0.3441645794873332, 1), (0.3566580401208947, 1), (0.32811656048793997, 1), (0.35199581506839545, 1), (0.2885579684012937, 1), (0.32824996537134216, 1), (0.0, 1), (0.4163356672268545, 1), (0.32824996537132595, 1), (0.2885579684012903, 1)]",L-Glutamine
glu__L_c,6.4860104760879205,0.016886310011973348,"[(0.293884975102908, 1), (0.5219624169993198, 1), (0.7551311743584544, 1), (0.2885579684012901, 1), (0.4042884364849785, 1), (0.4781733028801002, 1), (0.4150309280770168, 1), (0.32811656048793947, 1), (0.3753550133937129, 1), (0.669734060544708, 1), (0.32824996537134743, 1), (0.5753848834929747, 1), (0.4042884364849819, 1), (0.8791686648898537, 1), (0.3282499653713471, 1), (0.328249965371342, 1), (0.32824996537133744, 1), (0.28855796840128745, 1), (0.3749980651786641, 1), (0.3441645794873335, 1), (0.3566580401208914, 1), (0.3281165604879427, 1), (0.35199581506840216, 1), (0.28855796840130143, 1), (0.328249965371343, 1), (0.0, 1), (0.4163356672268359, 1), (0.32824996537132267, 1), (0.28855796840129067, 1)]",L-Glutamate
glu__D_c,6.48601047608787,0.016886310011973733,"[(0.29388497510290795, 1), (0.5219624169993198, 1), (0.7551311743584543, 1), (0.28855796840129005, 1), (0.4042884364849784, 1), (0.4781733028801001, 1), (0.41503092807701675, 1), (0.3281165604879394, 1), (0.37535501339371286, 1), (0.669734060544708, 1), (0.3282499653713474, 1), (0.5753848834929747, 1), (0.40428843648498186, 1), (0.8791686648898538, 1), (0.32824996537134704, 1), (0.32824996537134193, 1), (0.3282499653713374, 1), (0.2885579684012874, 1), (0.374998065178664, 1), (0.3441645794873334, 1), (0.3566580401208915, 1), (0.32811656048794263, 1), (0.3519958150684022, 1), (0.2885579684013014, 1), (0.32824996537134293, 1), (0.0, 1), (0.41633566722683585, 1), (0.3282499653713226, 1), (0.2885579684012906, 1)]",D-Glutamate
urea_c,6.448722322874027,0.017173054340398654,"[(2.311776959786247e-16, 2), (0.040906420945988516, 1), (0.5524646804569067, 1), (0.49251510696090683, 1), (0.3805740002590126, 1), (0.6769243189021694, 1), (0.6272183625091194, 1), (0.6270934758154186, 1), (0.6910454674377683, 1), (0.5263947935122921, 1), (0.4822130599157609, 1), (0.6915320455625494, 1), (0.6769243189022105, 1), (0.5263947935130965, 1), (0.4822130599157864, 1), (0.4822130599157465, 1), (0.48221305991577096, 1), (0.38057400025900745, 1), (0.6901314322746915, 1), (0.6769722451553917, 1), (0.5549574473141045, 1), (0.5913525346296837, 1), (0.38057400025904103, 1), (0.4822130599157573, 1), (0.06071647637236284, 1), (0.7077735907339431, 1), (0.48221305991583346, 1), (0.3805740002589977, 1)]",Urea
glyc3p_c,6.373711204258555,0.017766216485217548,"[(0.04850242712993594, 1), (0.7673591223847724, 1), (0.4584148043544114, 1), (0.3503519369256184, 1), (0.7675692843596617, 1), (0.7420348758129148, 1), (0.7420771835807405, 1), (1.8041124150158794e-15, 1), (0.46898296245778126, 1), (0.9999999999999878, 1), (0.8335314657201389, 1), (0.9440565819060798, 1), (0.767569284359587, 1), (1.0, 1), (0.8335314657201425, 1), (0.5397289542952295, 1), (0.5397289542952205, 1), (0.3503519369256243, 1), (0.53928591851617, 1), (0.24994133464942228, 1), (0.5850787039853258, 1), (0.0, 1), (0.7965583709873079, 1), (0.35035193692561317, 1), (0.8335314657201396, 1), (0.11508503739122192, 1), (0.5333092982532637, 1), (0.8335314657201576, 1), (0.3503519369256134, 1)]",Glycerol-3-phosphate
ficytc_c,6.221720640559454,0.019038313706944355,"[(0.047723853160287655, 1), (0.4153853581402876, 1), (0.2522994821848186, 1), (0.16982039862179338, 1), (0.28033134558877154, 1), (0.47386341702351037, 1), (0.3360365707061907, 1), (0.05419900249525922, 1), (0.9366205939368775, 1), (0.2071765248572615, 1), (0.23238727579421986, 1), (0.5864837959338967, 1), (0.2803313455887915, 1), (0.47128355228829416, 1), (0.23238727579422586, 1), (0.23238727579421675, 1), (0.23238727579422164, 1), (0.16982039862179404, 1), (0.22432294150895, 1), (0.20488169330464784, 1), (0.21275911824262544, 1), (0.05419900249526055, 1), (0.6035679171186537, 1), (0.16982039862179638, 1), (0.23238727579422763, 1), (0.06594506346350026, 1), (0.25038728563253204, 1), (0.23238727579422153, 1), (0.1698203986217945, 1)]",Ferricytochrome-c
