,F_value,pvalue,value_counts,name
ser__L_c,5.7635368993625615,0.020286490878040596,"[(0.024413390047527406, 2), (0.024413390047535843, 2), (0.02441339004754295, 1), (0.024413390047541172, 1), (0.9999999999970173, 1), (3.5083047578154947e-14, 1), (0.8635425127654075, 1), (0.024413390047536065, 1), (0.024413390047565375, 1), (0.024413390047628436, 1), (0.024413390047544947, 1), (0.863542512765417, 1), (0.8745400833586983, 1), (2.19824158875781e-14, 1), (0.8635425127654188, 1), (0.024413390047541395, 1), (0.024413390047552275, 1), (0.02441339004762977, 1), (0.8745400833587083, 1), (0.024413390047609118, 1), (0.024413390047539618, 1), (0.411790710555755, 1), (0.8635425127654149, 1), (0.8635425127654103, 1), (0.024413390048099393, 1), (0.8635425127654126, 1), (0.863542512765409, 1), (0.024413390047531847, 1), (2.375877272697835e-14, 1), (0.8635425127654106, 1), (0.024413390047686834, 1), (0.024413390047485883, 1), (0.8635425127654097, 1), (0.8635425127654326, 1), (0.8635425127651861, 1), (0.8635425127653998, 1), (0.8522580516334118, 1), (0.024413390047547168, 1), (0.03541096064082705, 1), (0.024413390047544503, 1), (0.8635425127654114, 1), (0.41179071055574834, 1), (0.8635425127654119, 1), (0.02441339004752341, 1), (0.035410960640817724, 1), (0.02441339004751919, 1), (0.8635425127805932, 1), (0.8745400833587017, 1)]",L-Serine
ser__L_e,5.574757741530698,0.0223291955172569,"[(0.02604733850640817, 2), (0.026047338506407502, 1), (0.999999999998107, 1), (3.885780586188048e-14, 1), (0.921338007579857, 1), (0.026047338506400175, 1), (0.026047338506433038, 1), (0.02604733850649943, 1), (0.02604733850641039, 1), (0.921338007579866, 1), (0.9330716276725042, 1), (2.4868995751603507e-14, 1), (0.921338007579869, 1), (0.026047338506405726, 1), (0.026047338506417494, 1), (0.026047338506493656, 1), (0.9330716276725171, 1), (0.02604733850647878, 1), (0.026047338506404616, 1), (0.3724228202269927, 1), (0.9213380075798646, 1), (0.9213380075798598, 1), (0.026047338506905326, 1), (0.9213380075798625, 1), (0.9213380075798581, 1), (0.026047338506391293, 1), (0.026047338506396622, 1), (3.086420008457935e-14, 1), (0.9213380075798592, 1), (0.026047338506558715, 1), (0.026047338506345552, 1), (0.9213380075798597, 1), (0.026047338506399287, 1), (0.9213380075798838, 1), (0.9213380075796921, 1), (0.921338007579849, 1), (0.9092982958317111, 1), (0.026047338506411277, 1), (0.03778095859904873, 1), (0.9213380075798612, 1), (0.37242282022698636, 1), (0.026047338506387963, 1), (0.9213380075798618, 1), (0.026047338506386852, 1), (0.03778095859903985, 1), (0.02604733850638219, 1), (0.026047338506401285, 1), (0.9213380075960579, 1), (0.933071627672508, 1)]",L-Serine
meroacidcyc2AMP_c,5.171097183450446,0.027476494113100693,"[(0.967433553847567, 1), (0.3454897202639223, 1), (0.004078749100440987, 1), (0.3320700386218468, 1), (0.002196289159116214, 1), (0.3319802861189618, 1), (0.002170139180878162, 1), (0.34560499601800615, 1), (0.002170139180877411, 1), (0.0027649460184989653, 1), (0.0045103963480881745, 1), (0.002268233975651816, 1), (0.002196289159116188, 1), (0.5372513331386196, 1), (0.34556443583776697, 1), (0.002170139180921609, 1), (0.002112664663912068, 1), (0.0021701391808778133, 1), (1.0, 1), (0.0, 1), (0.002196289159117959, 1), (0.3319899911034478, 1), (0.0021701391808818978, 1), (0.002196289159116192, 1), (0.0021962891591161384, 1), (0.002170139180878123, 1), (0.004540650166455476, 1), (0.002222473296617562, 1), (0.0028302281240922492, 1), (0.33302655588590707, 1), (0.5587372020834127, 1), (0.0028302281240922588, 1), (0.0021701391808777613, 1), (0.002830228124092056, 1), (0.004566800144687008, 1), (0.002830228124092448, 1), (0.0022224732966177104, 1), (0.3321131018742252, 1), (0.33383062999758906, 1), (0.00217013918087811, 1), (0.00219628915911622, 1), (4.85722573273506e-17, 1), (0.002854026053100497, 1), (0.0021962891591160967, 1), (0.004540650166455418, 1), (0.0021126646639119534, 1), (0.0028540260531004467, 1), (0.002804078145854018, 1), (0.34331441500675597, 1), (0.004510396348088221, 1)]",cyclopropanated-alpha-meroacid-AMP-2-cyclopropane-rings
ochol_c,4.966818308676424,0.030556044804674005,"[(0.3087315808868314, 5), (0.06160515980354872, 2), (0.06160515980354933, 2), (0.10718208756441769, 1), (0.06160515980353867, 1), (0.22589246937322832, 1), (0.1282564734050509, 1), (0.004367043467349785, 1), (0.075385400536162, 1), (0.06160515980358788, 1), (0.6470118574918406, 1), (0.06160515980354772, 1), (0.13687953479416884, 1), (3.0753177782116836e-14, 1), (0.801565750412798, 1), (0.004367043467277898, 1), (0.13826048146876466, 1), (0.03120386105588263, 1), (0.004367043467350118, 1), (0.1548741123044053, 1), (0.06160515980353748, 1), (0.13262351687244328, 1), (0.061605159803546944, 1), (0.06160515980354675, 1), (0.004367043467346177, 1), (3.9968028886505635e-14, 1), (0.004367043467329745, 1), (0.004367043467342957, 1), (0.0043670434669125235, 1), (0.07538540053618523, 1), (0.1326235168722256, 1), (0.06160515980354203, 1), (0.10596434041040872, 1), (0.09268355370788572, 1), (0.008623061389155862, 1), (0.061605159803546444, 1), (0.1828481975012015, 1), (0.09268355370788331, 1), (0.13262351687235746, 1), (0.06586117772535638, 1), (0.06160515980353215, 1), (0.0043670434673449, 1), (0.0043670434674795144, 1), (0.1368795347941746, 1)]",26-Oxocholest-4-en-3-one
etha_c,4.963129724064492,0.030614961073178355,"[(0.051523355836738505, 2), (0.09601849139452856, 1), (0.09601849139454521, 1), (0.9999999999998772, 1), (0.047497627526782105, 1), (0.3216256754523641, 1), (0.05152335583666534, 1), (0.09601849139451946, 1), (0.09601849139445884, 1), (0.09601849139453589, 1), (0.3216256754523704, 1), (0.31866888267059656, 1), (0.04749762752677511, 1), (0.32162567545237175, 1), (0.09601849139452612, 1), (0.0960184913945551, 1), (0.31866888267061444, 1), (0.0960184913944806, 1), (0.09601849139454288, 1), (0.9999999999998718, 1), (0.3216256754523714, 1), (0.3216256754522463, 1), (0.09601849139467877, 1), (0.32162567545231713, 1), (0.32162567545237475, 1), (0.0960184913945259, 1), (0.051523355836743945, 1), (0.09199276308456283, 1), (0.27713053989457415, 1), (0.05152335583673551, 1), (0.05152335583672174, 1), (0.27713053989457037, 1), (0.09601849139447671, 1), (0.2771305398945755, 1), (0.27713053989427927, 1), (0.2771305398945765, 1), (0.32112977420016264, 1), (0.05152335583673029, 1), (0.09306169861271363, 1), (0.09601849139453966, 1), (0.32162567545235843, 1), (0.9999999999998506, 1), (0.002956792781794726, 1), (0.32162567545236154, 1), (0.051523355836713636, 1), (0.09306169861276847, 1), (0.0029567927817778505, 1), (0.27713053989848113, 1), (0.31866888267053106, 1)]",Ethanolamine
etha_e,4.96312972406444,0.030614961073179184,"[(0.051523355836738394, 2), (0.09601849139452845, 1), (0.0960184913945451, 1), (0.9999999999998772, 1), (0.047497627526782105, 1), (0.3216256754523641, 1), (0.05152335583666523, 1), (0.09601849139451935, 1), (0.09601849139445884, 1), (0.09601849139453589, 1), (0.3216256754523704, 1), (0.31866888267059634, 1), (0.047497627526775, 1), (0.32162567545237175, 1), (0.096018491394526, 1), (0.0960184913945551, 1), (0.31866888267061433, 1), (0.0960184913944806, 1), (0.09601849139454288, 1), (0.9999999999998718, 1), (0.3216256754523714, 1), (0.3216256754522463, 1), (0.09601849139467877, 1), (0.321625675452317, 1), (0.32162567545237475, 1), (0.0960184913945259, 1), (0.05152335583674372, 1), (0.09199276308456272, 1), (0.27713053989457415, 1), (0.05152335583673551, 1), (0.05152335583672152, 1), (0.27713053989457037, 1), (0.0960184913944766, 1), (0.2771305398945755, 1), (0.27713053989427905, 1), (0.2771305398945765, 1), (0.32112977420016253, 1), (0.05152335583673029, 1), (0.09306169861271363, 1), (0.09601849139453966, 1), (0.32162567545235843, 1), (0.9999999999998506, 1), (0.002956792781780071, 1), (0.32162567545236154, 1), (0.051523355836713414, 1), (0.09306169861276847, 1), (0.0029567927817777395, 1), (0.277130539898481, 1), (0.31866888267053106, 1)]",Ethanolamine
tsul_c,4.951179515157385,0.030806680011114647,"[(0.40132758512364053, 34), (0.1470880997205255, 1), (2.7755575615628914e-15, 1), (0.508106208787493, 1), (0.9999999999995134, 1), (0.5081062087874951, 1), (0.5081062087874981, 1), (0.0, 1), (4.996003610813204e-16, 1), (0.9999999999995204, 1), (0.508106208787485, 1), (0.5081062087876035, 1), (0.5147211101390622, 1), (1.9984014443252818e-15, 1), (1.4988010832439613e-15, 1), (0.9999999999995157, 1), (1.1657341758564144e-15, 1)]",Thiosulfate
2agpe160_c,4.754081988839901,0.034163020203687694,"[(0.06536756088651341, 1), (0.06536756088648188, 1), (0.9621361004914344, 1), (0.0, 1), (0.5399211923116196, 1), (0.22876002199530387, 1), (0.06536756088653273, 1), (0.06536756088647544, 1), (0.06536756088651874, 1), (0.3288655697983236, 1), (0.38060678885060506, 1), (0.21483878914976762, 1), (0.37652873120275254, 1), (0.17946063148448044, 1), (0.22876002199547307, 1), (0.22876002199414436, 1), (0.3806067888506173, 1), (0.0653675608865234, 1), (0.22876002199540557, 1), (0.7362677952863006, 1), (0.37652873120274544, 1), (0.37652873120269414, 1), (0.06536756088749662, 1), (0.3765287312027472, 1), (0.3765287312027341, 1), (0.22876002199540202, 1), (0.06536756088653428, 1), (0.2148387891497514, 1), (0.4906218018007049, 1), (0.01606817037571906, 1), (0.06536756088650786, 1), (0.4906218018006918, 1), (0.22876002199532097, 1), (0.4906218018007198, 1), (0.3765287312020893, 1), (0.32722934069179765, 1), (0.36747589438310313, 1), (0.17946063148447555, 1), (0.2328380796431826, 1), (0.06536756088652806, 1), (0.37652873120274566, 1), (0.7362677952862933, 1), (0.016068170375591606, 1), (0.5399211923116232, 1), (0.06536756088651541, 1), (0.06944561853438169, 1), (0.016068170375561852, 1), (0.1794606314844822, 1), (0.5399211923172316, 1), (0.3806067888505982, 1)]",2-Acyl-sn-glycero-3-phosphoethanolamine-n-C160
no2_c,4.675884251341193,0.03560237370858573,"[(0.1451541179990209, 1), (0.14515411799903322, 1), (0.9999999999985365, 1), (0.10318560304150481, 1), (0.2371092796492391, 1), (0.0034820863711129135, 1), (0.145154117999014, 1), (0.14515411799895317, 1), (0.14515411799902556, 1), (0.34029488269074226, 1), (0.33773738077926785, 1), (0.0, 1), (0.3402948826907425, 1), (0.0034820863711768624, 1), (0.04196851495752063, 1), (0.04196851495755283, 1), (0.27525915212247376, 1), (0.14515411799897815, 1), (0.04196851495753484, 1), (0.9999999999985344, 1), (0.34029488269074726, 1), (0.3402948826906338, 1), (0.14515411799925482, 1), (0.34029488269069397, 1), (0.34029488269074515, 1), (0.04196851495752019, 1), (0.10666768941267746, 1), (0.03848642858634821, 1), (0.19862285106289357, 1), (0.10666768941267346, 1), (0.10666768941266147, 1), (0.19862285106288768, 1), (0.04196851495664955, 1), (0.19862285106289346, 1), (0.3018084541040541, 1), (0.3018084541043904, 1), (0.3398659488783208, 1), (0.0034820863711728656, 1), (0.039411013046015464, 1), (0.14515411799903133, 1), (0.34029488269073005, 1), (0.9999999999985165, 1), (0.0646596465723106, 1), (0.23710927964923523, 1), (0.10666768941265281, 1), (0.14259661608756358, 1), (0.06465964657232015, 1), (0.0034820863711737537, 1), (0.1986228510662741, 1), (0.3377373807792119, 1)]",Nitrite
gluala_c,4.592060367426591,0.037218498624451486,"[(0.8274157664268276, 4), (0.8274157664268316, 2), (0.8274157664268297, 2), (0.8274157664268277, 1), (0.8274157664268307, 1), (0.8120620522589921, 1), (0.8319375281235041, 1), (0.827415766426822, 1), (0.8274157664268298, 1), (0.827415766426836, 1), (0.8274157664268119, 1), (0.8274157664268266, 1), (0.8230089637551261, 1), (0.8319375281235141, 1), (0.8274157664268262, 1), (0.004406802671701016, 1), (0.827415766426815, 1), (0.8230089637551234, 1), (0.8274157664268341, 1), (0.8274157664268255, 1), (0.8120620522589936, 1), (0.8274157664268247, 1), (0.8274157664268527, 1), (0.827415766426829, 1), (0.8274157664268275, 1), (0.8274157664268259, 1), (0.8319375281234994, 1), (0.8274157664268238, 1), (0.827415766426826, 1), (0.8274157664267818, 1), (0.8274157664268204, 1), (0.827415766426825, 1), (0.008928564368378966, 1), (0.8274157664268245, 1), (0.8230089637551264, 1), (0.8274157664268282, 1), (0.8274157664268285, 1), (0.8120620522589974, 1), (0.8274157664268498, 1), (0.8274157664268286, 1), (0.8274157664268211, 1), (0.8371983808300647, 1), (0.8274157664268402, 1), (0.8274157664268278, 1), (0.8230089637551177, 1)]",5-L-Glutamyl-L-alanine
