,F_value,pvalue,value_counts,name
lgt__s_c,6.6375100966392155,0.021067486190611547,"[(0.8552783391309554, 1), (0.867473817091908, 1), (0.252852732928185, 1), (0.8707646407776606, 1), (0.9927274052852656, 1), (0.8552783391267902, 1), (0.856659694595708, 1), (0.8044670772273081, 1), (0.3161744496657458, 1), (0.44848857773077855, 1), (0.30413439679411713, 1), (0.8552783391309561, 1), (0.8674738170918828, 1), (0.8552783391305254, 1), (0.8566596945957108, 1), (0.8490259620225246, 1), (0.8552783391309757, 1)]",(R)-S-Lactoylglutathione
met__L_e,6.623318548794432,0.021183137028188574,"[(0.892143833156176, 1), (0.901312190372428, 1), (0.1750623989538328, 1), (1.0, 1), (0.8921438331561706, 1), (0.8921438331487337, 1), (0.9999999999999921, 1), (0.8263137790809834, 1), (0.25290474052024303, 1), (0.25290474052079703, 1), (0.2307559668478717, 1), (0.8921438331561685, 1), (0.9013121903724477, 1), (0.892143833154688, 1), (0.999999999999993, 1), (0.9999999999999943, 1), (0.8921438331561561, 1)]",L-Methionine
met__L_c,6.544918292091478,0.02183540605019007,"[(0.850457477080027, 1), (0.861241061134856, 1), (0.21789803342753122, 1), (0.9695776812468271, 1), (0.8504574770800225, 1), (0.8504574770734511, 1), (1.0000000000000002, 1), (0.7950826709457559, 1), (0.2892610374226863, 1), (0.2892610374231749, 1), (0.26972292740680714, 1), (0.8504574770800208, 1), (0.8612410611348997, 1), (0.850457477078715, 1), (0.9999999999999966, 1), (0.98845399564904, 1), (0.8504574770800128, 1)]",L-Methionine
cys__L_c,6.454197036492031,0.02261932750993857,"[(0.9145298562096535, 1), (0.9239934484033562, 1), (0.16203903729764535, 1), (1.0, 1), (0.9145298562096552, 1), (0.9145298562047168, 1), (0.986597112697438, 1), (0.8468777865890679, 1), (0.1806582903351589, 1), (0.18065829033484793, 1), (0.16892164980209434, 1), (0.9145298562096528, 1), (0.9239934484033565, 1), (0.914529856209078, 1), (0.9865971126974358, 1), (0.9752741934558435, 1), (0.9145298562096824, 1)]",L-Cysteine
hcys__L_c,6.442485434916379,0.022722877582307566,"[(0.8642287140739965, 1), (0.8751869139041034, 1), (0.22142639967712918, 1), (0.9643032318720632, 1), (0.8642287140739913, 1), (0.8642287140679286, 1), (0.9999999999999999, 1), (0.8137967926646441, 1), (0.29160914442807007, 1), (0.2916091444276081, 1), (0.27409048070150543, 1), (0.8642287140739894, 1), (0.8751869139041007, 1), (0.8642287140727245, 1), (0.9999999999999994, 1), (0.987694499910617, 1), (0.8642287140739637, 1)]",L-Homocysteine
sdhlam_c,6.403451244501713,0.023071980740802845,"[(0.5270035091936591, 1), (0.2852612299618815, 1), (0.6726247611278211, 1), (0.13927009526667028, 1), (0.16097145684804787, 1), (0.5270035092010952, 1), (0.24647561860847966, 1), (0.5201662421975892, 1), (0.5085069275247841, 1), (0.5085069275250956, 1), (0.5201662421976017, 1), (0.5270035091936609, 1), (0.5201662421975838, 1), (0.5270035091955569, 1), (0.2464756186084853, 1), (0.26025744935906436, 1), (0.5270035091937523, 1)]",S-Succinyldihydrolipoamide
cyst__L_c,6.308152745398743,0.023950638420247854,"[(0.9059410010109311, 1), (0.9183991115698997, 1), (0.25635317945320024, 1), (0.9687748140588267, 1), (0.9059410010109326, 1), (0.9059410010057753, 1), (1.0, 1), (0.856360948003978, 1), (0.32394005899095335, 1), (0.3239400589906105, 1), (0.31095742406358173, 1), (0.9059410010109306, 1), (0.9183991115698967, 1), (0.9059410010100938, 1), (0.9999999999999994, 1), (0.9868517507261251, 1), (0.9059410010109319, 1)]",L-Cystathionine
lpam_c,6.293827469458676,0.02408603521489685,"[(0.4080512815631462, 1), (0.13093565259389797, 1), (0.5703893557667091, 1), (0.014380934051420682, 1), (0.0, 1), (0.4080512815758714, 1), (0.16943058080054926, 1), (0.3928069577818973, 1), (0.366811429445522, 1), (0.3668114294462118, 1), (0.39280695778192093, 1), (0.408051281563147, 1), (0.3928069577818884, 1), (0.4080512815657298, 1), (0.1694305808005626, 1), (0.18528742540216744, 1), (0.40805128156319587, 1)]",Lipoamide
gthrd_c,6.2280337565085775,0.024719369068749254,"[(0.963636243261288, 1), (0.9729008524060073, 1), (0.17315309589425099, 1), (0.9919765978083209, 1), (0.96363624326129, 1), (0.963636243255851, 1), (0.9731791038243762, 1), (0.8902254722085404, 1), (0.2509401138666236, 1), (0.25094011386597515, 1), (0.23370531787384796, 1), (0.9636362432612879, 1), (0.9729008524059772, 1), (0.9636362432605405, 1), (0.9731791038243809, 1), (0.9698101550444959, 1), (0.9636362432612973, 1)]",Reduced-glutathione
btn_c,6.2266067780357774,0.024733317092580212,"[(0.9158364050949571, 1), (0.9254820734329083, 1), (0.17031775476145894, 1), (0.9532272019211359, 1), (0.9158364050949572, 1), (0.9158364050904022, 1), (0.9994102595755426, 1), (0.8534326787168688, 1), (0.23235249739569275, 1), (0.23235249739536645, 1), (0.22001622153646994, 1), (0.9158364050949552, 1), (0.9254820734329124, 1), (0.9158364050942591, 1), (0.9994102595755372, 1), (0.9863120229395262, 1), (0.9158364050949824, 1)]",Biotin
s_c,6.18832732073029,0.025110899504271395,"[(0.8956576441172558, 1), (0.9043844478370324, 1), (0.1467552030038154, 1), (0.9792673359170777, 1), (0.895657644117256, 1), (0.8956576441120376, 1), (0.9995807737862609, 1), (0.8671354003868808, 1), (0.1898238102570663, 1), (0.18982381025667272, 1), (0.1749423450875235, 1), (0.8956576441172538, 1), (0.9043844478370323, 1), (0.8956576441162158, 1), (0.9995807737862572, 1), (0.9877677948390732, 1), (0.8956576441172646, 1)]",Sulfur
2mpdhl_c,6.177148311051757,0.025222422381571404,"[(0.6141201149227196, 1), (0.3527378141754672, 1), (0.7701016100854666, 1), (0.25471945139533375, 1), (0.22204666380193905, 1), (0.6141201149306503, 1), (0.3371095311331497, 1), (0.6043551745749942, 1), (0.575214598874743, 1), (0.5752145988755126, 1), (0.6043551745750116, 1), (0.6141201149227276, 1), (0.6043551745749951, 1), (0.6141201149254885, 1), (0.33710953113314396, 1), (0.3464008651881429, 1), (0.6141201149229177, 1)]",S-(2-Methylpropanoyl)-dihydrolipoamide
gthrd_e,6.173623452509556,0.025257705443007216,"[(0.9999999999999833, 3), (0.9936023464381333, 1), (0.9997116647855572, 1), (0.17447219023947402, 1), (0.9936023464381348, 1), (0.9936023464325137, 1), (0.9999999999999781, 1), (0.9140401393134412, 1), (0.2515871608048623, 1), (0.2515871608041901, 1), (0.23372777799494726, 1), (0.9936023464381326, 1), (0.9997116647855278, 1), (0.9936023464373598, 1), (0.9936023464381424, 1)]",Reduced-glutathione
hexcoa_c,6.168267820336333,0.025311423485905257,"[(0.7173140024586155, 1), (0.7543094293994435, 1), (0.5377147624652561, 1), (0.7566634821540658, 1), (0.7498455055537618, 1), (0.9771512898744269, 1), (0.790510277463537, 1), (0.7296933097466738, 1), (0.590682664102292, 1), (0.590682664103187, 1), (0.5797141299168036, 1), (0.7332888038009002, 1), (0.7543094293998791, 1), (0.7332888038005275, 1), (0.7905102774635349, 1), (0.7708523906355921, 1), (0.7173140024617, 1)]",hexacosanoyl-CoA
h2s_c,6.118827541189163,0.02581361154172259,"[(0.8678626848315945, 1), (0.8755510754208227, 1), (0.12067311248549062, 1), (1.0, 1), (0.8678626848315949, 1), (0.8678626848257085, 1), (0.9926758147584279, 1), (0.8755510754208189, 1), (0.1432796412614168, 1), (0.1432796412609546, 1), (0.12579870621163403, 1), (0.8678626848315925, 1), (0.8755510754208222, 1), (0.8678626848301987, 1), (0.9926758147584263, 1), (0.9823125211614696, 1), (0.8678626848315858, 1)]",Hydrogen-sulfide
gthox_c,6.106582786433296,0.025939762395773155,"[(0.9748743888177609, 1), (0.9845732853485858, 1), (0.18331649459101973, 1), (0.9839350486388084, 1), (0.9748743888177631, 1), (0.974874388813032, 1), (0.9649648958748378, 1), (0.9017854990795432, 1), (0.25947368496534196, 1), (0.2594736849647492, 1), (0.24437273498264045, 1), (0.9748743888177612, 1), (0.9845732853485551, 1), (0.9748743888172341, 1), (0.9649648958748431, 1), (0.961533616732581, 1), (0.9748743888177771, 1)]",Oxidized-glutathione
pan4p_c,6.09238710243275,0.026086906555805974,"[(0.9451392190905892, 1), (0.9650508995162677, 1), (0.44005431573704146, 1), (0.9848549684009518, 1), (0.9451392190906254, 1), (0.9451392190860081, 1), (0.9950001591703279, 1), (0.9122248695676057, 1), (0.5000781173665985, 1), (0.5000781173672032, 1), (0.4927365859700106, 1), (0.9451392190906223, 1), (0.9650508995162981, 1), (0.9451392190903618, 1), (0.9950001591703223, 1), (0.9752896252844137, 1), (0.9451392190906869, 1)]",Pantetheine-4-phosphate
fdxrd_c,6.02101749539785,0.026841481185378744,"[(0.8955869456520447, 1), (0.9012373462967229, 1), (0.071893015378108, 1), (0.9981116851048207, 1), (0.8955869456520458, 1), (0.8955869456471662, 1), (0.9859421348561133, 1), (0.9012373462967199, 1), (0.08917131498300279, 1), (0.08917131498262088, 1), (0.0747182157004408, 1), (0.8955869456520432, 1), (0.9012373462967234, 1), (0.8955869456506708, 1), (0.9859421348561128, 1), (0.9781557138391183, 1), (0.8955869456520508, 1)]",Reduced-ferredoxin
metsox__R__L_c,5.997089874153797,0.027100096565331595,"[(0.8797349956133536, 1), (0.8913699070392369, 1), (0.23738406349672558, 1), (0.9693455157977366, 1), (0.8797349956133494, 1), (0.8797349956078373, 1), (1.0, 1), (0.8241874405821397, 1), (0.3070348409723459, 1), (0.307034840972934, 1), (0.2906955698257421, 1), (0.8797349956133482, 1), (0.8913699070392814, 1), (0.8797349956123812, 1), (0.9999999999999979, 1), (0.9881815448482746, 1), (0.806455793290516, 1)]",L-methionine-R-sulfoxide
metsox__S__L_c,5.977444677476315,0.02731458499716213,"[(0.8797349956133536, 1), (0.8913699070392369, 1), (0.23738406349672558, 1), (0.9693455157977366, 1), (0.8797349956133494, 1), (0.8797349956078373, 1), (1.0, 1), (0.8241874405821397, 1), (0.3070348409723459, 1), (0.307034840972934, 1), (0.22015399372077216, 1), (0.8797349956133482, 1), (0.8913699070392814, 1), (0.8797349956123812, 1), (0.9999999999999979, 1), (0.9881815448482746, 1), (0.806455793290516, 1)]",L-Methionine-Sulfoxide
4ppcys_c,5.941461969024965,0.027712567608191015,"[(0.958440516518215, 1), (0.9789038316186602, 1), (0.4530226459027259, 1), (0.9786403210626714, 1), (0.9584405165182514, 1), (0.9584405165145535, 1), (0.9927273491669957, 1), (0.9260429771515172, 1), (0.5117879325426299, 1), (0.5117879325432838, 1), (0.5062781541755366, 1), (0.9584405165182486, 1), (0.9789038316186899, 1), (0.9584405165181791, 1), (0.9927273491669897, 1), (0.9728724576763432, 1), (0.9584405165183116, 1)]",N--R-4-Phosphopantothenoyl-L-cysteine
dhlam_c,5.899450403421956,0.028185759514798705,"[(0.41405025472795703, 1), (0.13203847132888114, 1), (0.5777556377285185, 1), (0.13443827159812327, 1), (0.002562120105872548, 1), (0.41405025473644225, 1), (0.2916876024568263, 1), (0.3961154139868451, 1), (0.38300817483950844, 1), (0.38300817483985844, 1), (0.39611541398686667, 1), (0.4140502547279544, 1), (0.396115413986835, 1), (0.41405025472921375, 1), (0.2916876024568358, 1), (0.30802888109115634, 1), (0.41405025472796453, 1)]",Dihydrolipoamide
acser_c,5.77129016644397,0.02968818152320183,"[(0.9999999999968288, 1), (0.999999999996826, 1), (0.9999999999968316, 1), (0.8488450393348665, 1), (0.9999999999968314, 1), (1.0, 1), (0.824245426937958, 1), (0.12253943669598627, 1), (0.9813668357107694, 1), (0.3860312198637121, 1), (0.36739805557814187, 1), (0.9999999999968352, 1), (0.367398055578145, 1), (0.9999999999995832, 1), (0.32644702294353944, 1), (0.8268953138289729, 1), (0.9999999999969478, 1)]",O-Acetyl-L-serine
co_c,5.647000408119976,0.031234617355238956,"[(0.9999999999999968, 13), (0.08027474688765612, 1), (0.08249954420989136, 1), (0.08249954420974892, 1), (0.07712016727252158, 1)]",Carbon-monoxide
co_e,5.647000408119976,0.031234617355238956,"[(0.9999999999999968, 13), (0.08027474688765612, 1), (0.08249954420989136, 1), (0.08249954420974881, 1), (0.07712016727252158, 1)]",Carbon-monoxide
prpp_c,5.350832238251498,0.03531202221204371,"[(0.768329571432684, 1), (0.8002951297620123, 1), (0.7683295714328754, 1), (0.7512298911439774, 1), (0.7683295714328744, 1), (0.7683295714329205, 1), (0.769446062278145, 1), (0.800295129761977, 1), (0.7972327942099688, 1), (0.79723279421005, 1), (0.8002951297619728, 1), (0.7683295714328768, 1), (0.8002951297619759, 1), (0.7683295714333095, 1), (0.7694460622781369, 1), (0.737672641810749, 1), (0.7683295714329113, 1)]",5-Phospho-alpha-D-ribose-1-diphosphate
pram_c,5.276083504120233,0.03643683284115697,"[(0.7687395072501588, 1), (0.8006485032054111, 1), (0.7687395072453588, 1), (0.7497497744087478, 1), (0.7687395072453572, 1), (0.7687395072451795, 1), (0.7663896434025316, 1), (0.8006485032103845, 1), (0.7972476832531625, 1), (0.7972476832532526, 1), (0.8006485032103896, 1), (0.76873950724536, 1), (0.8006485032103879, 1), (0.7687395072465887, 1), (0.7663896434025247, 1), (0.7346940225766827, 1), (0.7687395072454121, 1)]",5-Phospho-beta-D-ribosylamine
adhlam_c,5.2118873468558835,0.03743623009666257,"[(0.42625138949403657, 1), (0.2166162136659649, 1), (0.5870457388781627, 1), (0.34397863661586325, 1), (0.0220803984545052, 1), (0.4936132213336981, 1), (0.49761239119362016, 1), (0.4759973006145744, 1), (0.4974542410471203, 1), (0.4974542410465544, 1), (0.47599730061458134, 1), (0.49361322133395963, 1), (0.4759973006145644, 1), (0.49361322133264446, 1), (0.4976123911936267, 1), (0.5121732490127999, 1), (0.42625138949413344, 1)]",S-Acetyldihydrolipoamide
meroacidACP_c,5.138367049118384,0.038620228880969706,"[(0.9994981546812511, 2), (0.9986230399493043, 2), (0.9985700977249473, 1), (0.9987582678798473, 1), (0.9989968083664007, 1), (0.9997144522300647, 1), (0.9991576246490848, 1), (0.9994888355027584, 1), (0.9994464191283261, 1), (0.9992355653504061, 1), (0.9994981546812512, 1), (0.9994929726138674, 1), (0.9995105660145831, 1), (0.9993545278117838, 1), (0.9986260293527174, 1)]",alpha-meroacid-ACP
meroacidcyc1ACP_c,5.063746172990749,0.03986679445777718,"[(0.9996784362199781, 2), (0.9987950674084441, 2), (0.9987421263912515, 1), (0.9989302922555817, 1), (0.9991899432149569, 1), (0.9998864548033203, 1), (0.9993542158119688, 1), (0.999663238347923, 1), (0.9996290534091241, 1), (0.9994182044389965, 1), (0.9996784362199782, 1), (0.9996649802372004, 1), (0.9996825732367597, 1), (0.999551114484972, 1), (0.9988149349957138, 1)]",cyclopropanated-alpha-meroacid-ACP-1-cyclopropane-ring
gar_c,5.0625383006555875,0.03988735462258982,"[(0.7699920071336399, 1), (0.8017281849265943, 1), (0.7699920071296203, 1), (0.7484102965379443, 1), (0.7699920071296188, 1), (0.7699920071300572, 1), (0.7666820028306502, 1), (0.7931831713263944, 1), (0.7988798470610258, 1), (0.7988798470625932, 1), (0.8017281849306958, 1), (0.7699920071296213, 1), (0.8017281849306934, 1), (0.769992007130853, 1), (0.7666820028306405, 1), (0.7367200443820244, 1), (0.7699920071296652, 1)]",N1-5-Phospho-D-ribosyl-glycinamide
hexc_c,5.0305954990632475,0.04043559051801429,"[(0.6981905292382334, 1), (0.010408809725796386, 1), (0.6981905292382418, 1), (0.24879737817267972, 1), (0.6981905292382413, 1), (0.0037130098623360253, 1), (0.26300733271872956, 1), (0.006134523294566652, 1), (0.05673053444635762, 1), (0.04878302918886196, 1), (0.010408809725717783, 1), (0.0037130098759620145, 1), (0.006134523294569205, 1), (0.0, 1), (0.26300733271871013, 1), (0.9936722789753951, 1), (0.698190529238253, 1)]",hexacosanoate-n-C260
adocbi_c,5.021470046960705,0.04059382095109029,"[(0.7071710495416432, 1), (0.6786407167308404, 1), (0.6915589847613729, 1), (0.6876502148045716, 1), (0.7071710495397645, 1), (0.6915589847617423, 1), (0.6833293089243049, 1), (0.6818078253007991, 1), (0.678711096921484, 1), (0.6787110969210177, 1), (0.6786407167305675, 1), (0.691558984761373, 1), (0.678640716730567, 1), (0.691558984761325, 1), (0.6833293089243095, 1), (0.695853159984188, 1), (0.6915589847613494, 1)]",Adenosyl-cobinamide
5prdmbz_c,5.010153256461083,0.04079105183515821,"[(0.44797815233468496, 1), (0.4931315400334769, 1), (0.4734606386785678, 1), (0.47984065172920853, 1), (0.4479781523377515, 1), (0.47346063867797095, 1), (0.4854786774414017, 1), (0.4879620892260764, 1), (0.493016663348542, 1), (0.4930166633493035, 1), (0.493131540033923, 1), (0.4734606386785677, 1), (0.4931315400339239, 1), (0.47346063867863697, 1), (0.4854786774413944, 1), (0.4664515554462263, 1), (0.4734606386786062, 1)]",N1-5-Phospho-alpha-D-ribosyl-5-6-dimethylbenzimidazole
adocbip_c,5.00753622374455,0.04083682084517956,"[(0.5721536058507921, 1), (0.5284340079523536, 1), (0.5473693544678647, 1), (0.5411641574890594, 1), (0.572153605847821, 1), (0.5473693544684443, 1), (0.5358771776541428, 1), (0.5334618127981342, 1), (0.528545736949242, 1), (0.5285457369485016, 1), (0.5284340079519182, 1), (0.5473693544678649, 1), (0.5284340079519174, 1), (0.5473693544677888, 1), (0.53587717765415, 1), (0.554186384739167, 1), (0.5473693544678274, 1)]",Adenosyl-cobinamide-phosphate
rdmbzi_c,4.998004979882203,0.041004018722246675,"[(0.42704362576305266, 1), (0.47153634474281203, 1), (0.4526110007685422, 1), (0.4590122672699519, 1), (0.42704362576611754, 1), (0.452611000767947, 1), (0.463857988513492, 1), (0.466349673176245, 1), (0.4714210853743409, 1), (0.4714210853751048, 1), (0.4715363447432616, 1), (0.4526110007685421, 1), (0.4715363447432624, 1), (0.4526110007686116, 1), (0.4638579885134847, 1), (0.445578568492205, 1), (0.45261100076858096, 1)]",N1-alpha-D-ribosyl-5-6-dimethylbenzimidazole
ttc_c,4.993806349295795,0.04107792464435322,"[(0.704905299237028, 1), (0.012670508660831747, 1), (0.7049052992370374, 1), (0.24380005304308128, 1), (0.7049052992370376, 1), (0.0049704743986179745, 1), (0.26006057384171455, 1), (0.0069486732621787395, 1), (0.059598839780664936, 1), (0.04895979683316709, 1), (0.012670508660751145, 1), (0.004970474412545833, 1), (0.006948673262181737, 1), (0.0, 1), (0.26006057384169295, 1), (0.9942570485767488, 1), (0.7049052992370541, 1)]",tetracosanoate-n-C240
phdca_c,4.985265068159804,0.04122875157987553,"[(0.9999999999929354, 2), (0.999999999993112, 1), (0.19526614147059485, 1), (0.893009489100724, 1), (0.3327452024054538, 1), (0.9999999999929963, 1), (0.18997861875428923, 1), (0.34501390067456006, 1), (2.220446049250313e-16, 1), (0.25413922546530654, 1), (0.254139225463751, 1), (0.19526614147050092, 1), (0.18997861877071553, 1), (0.1952661414705208, 1), (0.18997861876565114, 1), (0.34501390067454607, 1)]",phenol-palmitic-acid
phdca_e,4.985265068158035,0.04122875157990686,"[(0.9999999999929363, 2), (0.9999999999931128, 1), (0.1952661414705057, 1), (0.8930094891007248, 1), (0.33274520240545424, 1), (0.9999999999929972, 1), (0.18997861875428956, 1), (0.3450139006745605, 1), (4.440892098500626e-16, 1), (0.2541392254653069, 1), (0.25413922546375145, 1), (0.19526614147050125, 1), (0.18997861877071587, 1), (0.19526614147052102, 1), (0.18997861876612088, 1), (0.3450139006745464, 1)]",phenol-palmitic-acid
meroacidcyc2ACP_c,4.983448848238103,0.04126090666672164,"[(0.9989045691265758, 2), (0.9988516326296002, 1), (0.9997961358412935, 1), (0.9990397824279272, 1), (0.9993205253267406, 1), (0.9999958633364662, 1), (0.9994882435835742, 1), (0.9997750608627649, 1), (0.9997491086084885, 1), (0.9995382776410969, 1), (0.9997961358412937, 1), (0.9997744076803181, 1), (0.9997961358412936, 1), (0.9997919991777497, 1), (0.9996851254449486, 1), (0.9989413118284268, 1)]",cyclopropanated-alpha-meroacid-ACP-2-cyclopropane-rings
amet_c,4.94402609163052,0.04196612439832986,"[(0.9735855658073868, 1), (0.99999999999908, 1), (0.6155331998691234, 1), (0.9360385180542695, 1), (0.9735855658124279, 1), (0.9735855658114431, 1), (0.9984962173527694, 1), (0.9584508131452764, 1), (0.7083569523486297, 1), (0.7083569523505511, 1), (0.7053031580790005, 1), (0.9735855658124295, 1), (0.9999999999998012, 1), (0.9735855658130096, 1), (0.9984962173527667, 1), (0.9756321087286927, 1), (0.9735855658124716, 1)]",S-Adenosyl-L-methionine
hipecoa_c,4.91714902011472,0.04245498254942837,"[(0.9653618623474749, 1), (0.9999999999993188, 1), (0.6946373275280979, 1), (0.941874581712066, 1), (0.9653618623513356, 1), (0.9721576251866829, 1), (0.9852238952574992, 1), (0.9685845274227, 1), (0.7803536311928976, 1), (0.7803536311943264, 1), (0.7444693737727487, 1), (0.9721576251884406, 1), (0.9672905950002593, 1), (0.9721576251888687, 1), (0.985223895257495, 1), (0.9600786111336672, 1), (0.9653618623514061, 1)]","(2E)-3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]prop-2-enoyl-CoA"
hipohcoa_c,4.917149020114342,0.042454982549435256,"[(0.9653618623474751, 1), (0.9999999999993188, 1), (0.694637327528098, 1), (0.9418745817120662, 1), (0.9653618623513357, 1), (0.972157625186683, 1), (0.9852238952574992, 1), (0.9685845274227, 1), (0.7803536311928977, 1), (0.7803536311943267, 1), (0.7444693737727487, 1), (0.9721576251884407, 1), (0.9672905950002593, 1), (0.9721576251888688, 1), (0.985223895257495, 1), (0.9600786111336673, 1), (0.9653618623514062, 1)]","3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA"
ahcys_c,4.884402076885682,0.04305961479423488,"[(0.9750140988507192, 1), (0.9999999999990088, 1), (0.5812680416921527, 1), (0.9224158288281957, 1), (0.9750140988562618, 1), (0.9750140988555277, 1), (0.9896161647275039, 1), (0.9574571718738712, 1), (0.6780241708407027, 1), (0.6780241708422988, 1), (0.6759252818804657, 1), (0.9750140988562636, 1), (0.9999999999997802, 1), (0.9750140988567998, 1), (0.9896161647275032, 1), (0.968225839914075, 1), (0.9750140988563004, 1)]",S-Adenosyl-L-homocysteine
butcoa_c,4.842438543432833,0.04384917560324778,"[(0.7223181600258537, 1), (0.7544099154505317, 1), (0.5087075410985361, 1), (0.7282755465060676, 1), (0.7550766108270659, 1), (0.7330423236615689, 1), (0.762083606037249, 1), (0.7296220677386273, 1), (0.5848592556620589, 1), (0.5848592556630868, 1), (0.5785965965424936, 1), (0.7330423236639817, 1), (0.754409915450976, 1), (0.7330423236640288, 1), (0.7620836060372463, 1), (0.7425526277057884, 1), (0.722318160028959, 1)]",butanoyl-CoA
