,sol
1448803_3,246.91716779750095
1418256_3,7.083569090865787
1324223_3,247.06076598047957
1447451_3,247.29167005354637
1421997_3,20.636231440736847
1448632_3,6.943026899725348
1423498_3,247.2236836736223
1427227_3,247.31070689024335
1427257_3,247.02840472931467
1447472_3,7.10551516527934
1354138_3,7.116669172375383
1408906_4,7.314928429187273
1423552_3,247.3135333810226
1427235_3,247.0792614452005
1408913_4,7.19186220614092
1423522_3,246.9198578194267
1455264_3,7.095125633108571
1448609_3,247.38544759313353
1447460_3,247.15953593283115
1422079_3,247.05591293691504
1422049_3,246.90762654208814
1438834_3,6.951402122056205
1423480_3,246.91038151132346
1423437_3,7.105508485641363
1324226_3,7.083627448265325
1423562_3,247.07926812483848
1408923_4,247.06133777354455
1421934_3,247.3053171379565
1447520_3,7.314143386306999
1447501_3,7.202592609565972
1427299_3,9.15268958049317
1423536_3,246.90573042899592
1354132_3,7.270539659570275
1324264_3,7.086466112982411
1447492_3,247.04466540909164
1295726_3,7.007723238331632
1447448_3,6.934156447786124
1397856_3,247.0573803629608
1402590_3,7.314569144032671
1397916_3,7.097048234498569
1408935_4,332.7801524295741
1408905_4,7.313454425915272
1422026_3,7.230353475911425
1448498_3,7.303135660441822
1448399_3,95.94861471300476
1422084_3,7.1850536465718235
1448482_3,247.15825531574882
1448737_3,7.105515120415034
1421952_3,247.31352690465442
1295774_3,247.0552889686966
1240677_3,246.93095188044686
1448530_3,7.215436017550085
1447509_3,7.105505890740466
1421924_3,7.3168919159008325
1402591_3,7.102753463403671
1354119_3,392.59884122049584
1423519_3,315.8980796134588
1354149_3,7.3079702822781805
1423548_3,7.10275347154134
1447525_3,7.100218857692739
1427243_3,247.28946712214255
1400898_3,246.92995415837905
1423474_3,247.08202309407415
1397923_3,247.29642864179607
1447447_3,7.094656493557709
1448644_3,7.089179366755476
1455295_3,247.0767267864897
1408974_4,7.170924199148466
1773_372,7.1207616028243335
1423574_3,246.94758375194385
1397896_3,7.329687901208007
1438871_3,247.02416564281674
1354133_3,7.314559605955379
1324292_3,6.934149768148363
1423484_3,247.18320704761433
1408918_4,7.079502370072005
1423456_3,7.289248558529025
1773_267,247.17483779493338
1448459_3,392.37297543366486
1421999_3,7.2160669279074225
1448785_3,260.6103066256527
1447452_3,7.084251416483211
1447457_3,247.07926807997427
1448783_3,7.076974708188425
1448428_3,7.081496357519728
1354137_3,6.931394754047505
1279039_3,7.102753508268565
1423532_3,7.048120775391234
1421940_3,247.07578333207368
1448827_3,406.27965238143963
1455287_3,247.3004660940924
1773_346,79.12393948413738
1448761_3,6.941220366194931
1324219_3,7.412997030037651
1448733_3,7.090144142561105
1427264_3,7.1027534715414875
1421998_3,7.08371109888318
1448739_3,78.88326195480904
1423533_3,246.95497155694778
1397867_3,247.0586745857883
1200348_3,464.2364328354135
1400871_3,247.31352690465488
1422037_3,6.985477258579606
1402600_3,7.091908069367223
1448667_3,7.314078394133291
1324297_3,7.084258051257159
1427203_3,336.1765624618025
1262529_3,246.92596248015502
1422083_3,7.1851116966060395
1773_276,7.195782558576066
1448484_3,247.31077833019805
1773_298,20.79450501355457
1427192_3,248.9572237765382
1448635_3,7.313913343379665
1421996_3,7.18504670443203
1773_327,7.0887674804272205
1423440_3,247.29166964646797
1427330_3,6.869874021703853
1354121_3,247.05384502191885
1438849_3,7.344852009653475
1423453_3,247.07926807997472
1773_266,7.100996216235578
1421942_3,247.05738040782492
1448395_3,7.083627403401248
1417028_3,7.409997156135675
1427219_3,7.07058600803561
1423503_3,6.953452819493988
1397879_3,632.5884015039819
1266446_3,247.0269908710599
1448707_3,246.91717443227526
1417010_3,7.091908114231594
1448537_3,7.080879068939895
1397904_3,7.332787722025135
1427325_3,7.2078113813928795
1448580_3,247.28748643134674
1402598_3,6.950734579527818
1423563_3,246.9524907291837
1448812_3,20.80234943495828
1773_283,7.120761602824876
1400909_3,7.1878281193131786
1423526_3,7.191766122004803
1448702_3,335.960348023396
1324259_3,7.0808723893015495
1427236_3,247.08201645930026
1448452_3,7.120641399584561
1448767_3,78.87579057280236
1306414_3,7.31414338630724
1455291_3,247.09322971277572
1400888_3,247.159301804339
1448606_3,247.2889146323689
1417017_3,247.0914150425971
1324250_3,247.05800433117864
1447480_3,7.10698239450492
1448409_3,6.931401388821997
1448460_3,7.083627403402827
1448664_3,392.6004436514673
1427224_3,247.07920308780132
1448836_3,6.967187004371943
1448455_3,247.29135682660026
