,sol
1448803_3,782.8382066741244
1418256_3,6.552205018666742
1324223_3,781.859800603277
1447451_3,783.0736672705383
1421997_3,6.588369310642047
1448632_3,95.81789418366091
1423498_3,782.9342357489313
1427227_3,782.911024809888
1427257_3,780.6556497670811
1447472_3,6.636036808729203
1354138_3,6.407817829141642
1408906_4,6.378049307164355
1423552_3,780.7263629100364
1427235_3,782.0217261418966
1408913_4,6.336854578454397
1423522_3,782.8090143845908
1455264_3,6.511361600685047
1448609_3,781.9944112093648
1447460_3,782.9251057260573
1422079_3,783.0661216521711
1422049_3,782.9501183570716
1438834_3,5.27842644100764
1423480_3,782.9718612360996
1423437_3,6.604155879705337
1324226_3,5.500860308991586
1423562_3,782.0129306443802
1408923_4,869.9394714916646
1421934_3,783.0780033098534
1447520_3,6.618314392318893
1447501_3,5.754352264592453
1427299_3,7.083129811206255
1423536_3,782.9764436811787
1354132_3,95.82555165806508
1324264_3,6.5781103349775325
1447492_3,782.0672307716887
1295726_3,5.500370605944264
1447448_3,6.459888493220499
1397856_3,783.0421659499143
1402590_3,162.91882971104653
1397916_3,5.521040385178107
1408935_4,782.9898086977885
1408905_4,6.392666937983456
1422026_3,6.43148588066551
1448498_3,6.687328380917223
1448399_3,213.70135983268221
1422084_3,6.27033183321219
1448482_3,782.1550819929735
1448737_3,6.613556383569506
1421952_3,783.1131732406271
1295774_3,783.0387624763242
1240677_3,871.2698332830319
1448530_3,6.439099464939418
1447509_3,6.607827428342444
1421924_3,5.5369828541151085
1402591_3,6.455120153213164
1354119_3,347.3723691303801
1423519_3,6.384941135827783
1354149_3,5.490953314881992
1423548_3,5.374116877126347
1447525_3,6.616993426571351
1427243_3,783.0541726823304
1400898_3,781.9028241661924
1423474_3,783.0843813985155
1397923_3,781.9184470012412
1447447_3,5.529224907797703
1448644_3,5.525967178190116
1455295_3,782.0482308939779
1408974_4,3.999681373309397
1773_372,503.5404657049563
1423574_3,782.6638955304336
1397896_3,6.580453449729045
1438871_3,780.7928692584312
1354133_3,5.350283402395034
1324292_3,6.409743954993805
1423484_3,782.9742964884534
1408918_4,6.385188935795037
1423456_3,6.4575782370293275
1773_267,780.2595232128882
1448459_3,6.402867600287306
1421999_3,6.449830586987373
1448785_3,782.9717877498081
1447452_3,5.543755050635501
1447457_3,783.1251741245743
1448783_3,5.4907012156347275
1448428_3,6.576448601950035
1354137_3,6.278469821150783
1279039_3,4.270562509364972
1423532_3,6.488485685654056
1421940_3,783.082345746969
1448827_3,6.35009252446184
1455287_3,783.0912032460767
1773_346,3.8105839880013876
1448761_3,6.457899273846153
1324219_3,5.676195408447953
1448733_3,5.4778908554439605
1427264_3,6.557890263098035
1421998_3,5.60343375759272
1448739_3,503.7411587423505
1423533_3,869.2966939837272
1397867_3,783.0941191871848
1200348_3,6.5925207542634245
1400871_3,871.4156720132593
1422037_3,6.2887827804725145
1402600_3,6.491431303764296
1448667_3,95.91178777753676
1324297_3,6.427897678327151
1427203_3,989.1464915106486
1262529_3,780.6353258892275
1422083_3,6.440310268139123
1773_276,3.753127821871042
1448484_3,783.0917591522594
1773_298,160.12323420295377
1427192_3,783.2089659595676
1448635_3,6.538685330546001
1421996_3,6.25996455418047
1773_327,6.374618724031042
1423440_3,781.9993308870098
1427330_3,6.298478936533093
1354121_3,782.0194117960688
1438849_3,6.682729279534989
1423453_3,783.0933580862697
1773_266,3.530150741363193
1421942_3,783.0434873388513
1448395_3,5.50040420005565
1417028_3,5.658154210628028
1427219_3,6.597414775182212
1423503_3,5.3915891843745065
1397879_3,783.0586975389616
1266446_3,782.9491522041582
1448707_3,782.958842239616
1417010_3,6.541673780879768
1448537_3,6.430676682183844
1397904_3,4.272093766969266
1427325_3,6.441297540221706
1448580_3,783.0713868196138
1402598_3,6.343645274137962
1423563_3,782.873657207497
1448812_3,6.529977572804182
1773_283,3.654099263671631
1400909_3,5.271160806403789
1423526_3,5.264531953308277
1448702_3,990.3137313192777
1324259_3,6.516924328990401
1427236_3,782.0344304935261
1448452_3,6.546572855644396
1448767_3,162.96111965476524
1306414_3,6.531816106687946
1455291_3,783.025445192648
1400888_3,781.8865949614614
1448606_3,783.0736670183069
1417017_3,783.0994210800716
1324250_3,783.0713648024691
1447480_3,6.598810371481039
1448409_3,5.393234442952171
1448460_3,6.568690259261875
1448664_3,5.511195490721219
1427224_3,783.0666738996548
1448836_3,6.425319409055198
1448455_3,782.9266178179
