,F_value,pvalue,value_counts,name
nh4_e,inf,0.0,"[(0.9999999999921111, 5), (0.9999999999920838, 1), (0.9999999999921119, 1), (0.9999999999920942, 1), (0.9999999999921172, 1), (0.9999999999920649, 1), (0.9999999999921149, 1), (0.999999999992102, 1), (0.9999999999920964, 1), (0.9999999999999999, 1), (0.9999999999921103, 1), (0.9999999999920607, 1), (0.9999999999921195, 1)]",Ammonium
pi_e,inf,0.0,"[(0.27182410423452774, 17)]",Phosphate
ppdima_c,15.829475340377272,0.0012108420763100134,"[(1.0, 8), (0.500576061802458, 1), (0.626549321436064, 1), (0.5578290103838712, 1), (0.30957976988500147, 1), (0.29035591531223137, 1), (0.6863615410651449, 1), (0.5682418431915801, 1), (0.15949077709096193, 1), (0.5682418431913778, 1)]",phenol-phthiocerol-dimycocerosate-Mtb
agdpcbi_c,15.381322336491548,0.0013591495965468209,"[(0.4241081300790388, 1), (0.5785522161526233, 1), (0.9815703514105638, 1), (0.4551526245333938, 1), (0.39211115374730543, 1), (0.4577371933595279, 1), (0.43676216263787687, 1), (0.8257564044266006, 1), (0.5785522161526252, 1), (0.8502768793885764, 1), (0.4577371933595248, 1), (0.42410813007929193, 1), (0.8162641866609832, 1), (0.9748835952871832, 1), (0.8238055966429251, 1), (0.4093591135440079, 1), (0.42410813007904985, 1)]",Adenosine-GDP-cobinamide
2mpdhl_c,12.64115343256111,0.002876945072570988,"[(0.7875873518309675, 1), (0.9468814904574168, 1), (0.8074789153227637, 1), (0.6231514777646301, 1), (0.7875873518309056, 1), (0.7226092952236864, 1), (0.9357396666861848, 1), (0.3923399009904437, 1), (0.23306771719820882, 1), (0.41338778467988924, 1), (0.7226092952236631, 1), (0.787587351830665, 1), (0.4133877846798901, 1), (0.5500975629847256, 1), (0.4226098012694428, 1), (0.9468814904574923, 1), (0.7875873518311107, 1)]",S-(2-Methylpropanoyl)-dihydrolipoamide
psd5p_c,12.044751356762653,0.0034243108801984196,"[(0.04288978680229738, 1), (0.7759783099086676, 1), (0.7611224927353739, 1), (0.19076650139729723, 1), (0.0016649754823199192, 1), (0.17744669753875164, 1), (0.2424516626175489, 1), (0.9767654241854866, 1), (0.7759783099086502, 1), (0.9971310980738832, 1), (0.17744669753876596, 1), (0.04288978680265376, 1), (0.9533092436073018, 1), (0.7778267179083271, 1), (0.9960614806262362, 1), (0.014998308249138947, 1), (0.04288978680228195, 1)]",Pseudouridine-5-phosphate
lpam_c,11.821578732998793,0.003658997225959365,"[(0.8317517443887894, 1), (0.9439028409119403, 1), (0.852758738209172, 1), (0.6020194902687117, 1), (0.8317517443886691, 1), (0.707054459370696, 1), (0.9195045070530539, 1), (0.2519741386929608, 1), (0.19006156896058612, 1), (0.2891216805323824, 1), (0.707054459370659, 1), (0.8317517443885942, 1), (0.28912168053238396, 1), (0.5659332679526403, 1), (0.2371011544344519, 1), (0.9439028409120463, 1), (0.8317517443889577, 1)]",Lipoamide
ura_c,11.375117365062621,0.004185785915247247,"[(0.04885902628090755, 1), (0.8839760573305356, 1), (0.8670526633057577, 1), (0.18167532654743013, 1), (0.0018967005180698937, 1), (0.1665017224029074, 1), (0.2678314642579739, 1), (0.9720312236197113, 1), (0.8839760573305228, 1), (0.9988307473627265, 1), (0.16650172240292116, 1), (0.048859026281285356, 1), (0.9489099317398763, 1), (0.8777180094434525, 1), (0.9968991285091467, 1), (0.017085716473524082, 1), (0.048859026280888895, 1)]",Uracil
barb_c,11.373062707714936,0.004188402702645968,"[(0.048276232048723555, 1), (0.8784345361707369, 1), (0.8567103922938369, 1), (0.18076274959103067, 1), (0.0018740765280647054, 1), (0.1695182904226421, 1), (0.27020281426337567, 1), (0.9723899249230611, 1), (0.8784345361707248, 1), (0.9978405525453584, 1), (0.16951829042265398, 1), (0.04827623204909248, 1), (0.9485151962598215, 1), (0.8680242604821125, 1), (0.9967212436888524, 1), (0.02188453013096614, 1), (0.048276232048706236, 1)]",Barbiturate
dhlam_c,10.996917147232931,0.0047005326914650175,"[(0.8811634690223249, 1), (0.9405702871826898, 1), (0.9034184215046882, 1), (0.6228866394604532, 1), (0.8811634690222417, 1), (0.6896514969075995, 1), (0.9080314575042399, 1), (0.12499741666474538, 1), (0.1419457038666741, 1), (0.17657403543009886, 1), (0.6896514969075803, 1), (0.8811634690221692, 1), (0.17657403543010053, 1), (0.590341539048073, 1), (0.1120904364062633, 1), (0.9405702871827932, 1), (0.8811634690224832, 1)]",Dihydrolipoamide
ncam_c,10.920074405488911,0.004813750180280246,"[(0.9999999999999999, 9), (0.1480139353362112, 1), (0.332030229551709, 1), (0.24201800082236835, 1), (0.6080136211875113, 1), (0.9999999999999998, 1), (0.37991653214171506, 1), (0.24201800082237268, 1), (0.24201800082240932, 1)]",Nicotinamide
prephthcoa_c,10.178070752560664,0.0060833494406494675,"[(0.6970134158264003, 1), (0.18037185514861576, 1), (0.6213320800223479, 1), (0.3327976294731063, 1), (0.19776156987329774, 1), (0.1295499797236469, 1), (0.7156731319368033, 1), (0.9927725766039674, 1), (0.6830637924419136, 1), (1.0, 1), (0.3082926035008733, 1), (0.27898460078075626, 1), (0.9836365511187002, 1), (0.8966404875080445, 1), (0.9423992624748038, 1), (0.024350962040267432, 1), (0.2789846007803318, 1)]",phthiocerol-precursor-bound-coenzyme-A
adhlam_c,9.957590641965076,0.00653158865995489,"[(0.9753658416141652, 1), (0.975365841614207, 1), (0.9999999999980372, 1), (0.6990948976789833, 1), (0.9753658416141078, 1), (0.6062592703474944, 1), (0.9393483895632346, 1), (0.07260267993533054, 1), (0.0913628543998617, 1), (0.10263538548341114, 1), (0.7557042686955537, 1), (0.9753658416140507, 1), (0.10263538548341225, 1), (0.44077144231987575, 1), (0.05794412428448073, 1), (0.8840029872143227, 1), (0.9753658416143149, 1)]",S-Acetyldihydrolipoamide
cysOamp_c,9.71824955870221,0.0070615131359404466,"[(1.0, 8), (0.20871289073506083, 1), (0.15452065652537295, 1), (0.1221444390738653, 1), (0.1286144253184648, 1), (0.26362825928042377, 1), (0.9809314232219664, 1), (0.9631139190819575, 1), (0.14252275503369916, 1), (0.20871289073510013, 1)]",CysO-amp
pphthiocerol_c,8.538729133135057,0.010512361157551232,"[(0.7461205223250449, 1), (0.2062827380699383, 1), (0.7461205223250544, 1), (0.22587673631497615, 1), (0.30394953270889313, 1), (0.19578145876930253, 1), (0.07081569233790741, 1), (0.5297142442876546, 1), (0.7941153716929112, 1), (0.5566897572558656, 1), (0.27232049180552853, 1), (0.31436236551664276, 1), (0.5553039777113025, 1), (0.9696542340728056, 1), (0.5072470146390947, 1), (0.1594907770909635, 1), (0.31436236551642527, 1)]",phenolphtiocerol
sdhlam_c,8.276306809930432,0.011522680838671515,"[(0.8898546711823905, 1), (0.9449167254719353, 1), (0.9104819903983173, 1), (0.6504671185163956, 1), (0.8898546711823178, 1), (0.7123490761642365, 1), (0.9395644961811571, 1), (0.49500077174432744, 1), (0.20470017246865882, 1), (0.49749179359573037, 1), (0.7123490761642153, 1), (0.8898546711822897, 1), (0.49749179359573165, 1), (0.6451090771066313, 1), (0.4712280588416482, 1), (0.8167188930798319, 1), (0.8898546711825392, 1)]",S-Succinyldihydrolipoamide
pentdcoa_c,7.572118839115126,0.014833946153776277,"[(0.7135899252363309, 1), (0.7386850894213177, 1), (0.6710436913416917, 1), (0.5793813052869822, 1), (0.7410594670853058, 1), (0.6885687614505671, 1), (0.25274581119387873, 1), (0.9853623619987517, 1), (0.6955336784807739, 1), (0.9781686155987233, 1), (0.7868762933455031, 1), (0.7794483693534705, 1), (0.9699748675569997, 1), (0.6764363423503068, 1), (0.9463259768473596, 1), (0.286175445406627, 1), (0.7794483693532961, 1)]",pentadecanoyl-CoA
6pgl_c,7.535981596554989,0.015031406878970244,"[(0.23924110444530666, 1), (0.02870795481430699, 1), (0.23924110444530267, 1), (0.24970855125315006, 1), (0.23924110444528668, 1), (0.2712176705778042, 1), (0.25472315311133376, 1), (0.9619645287243808, 1), (0.21053314963111625, 1), (0.9315670581050882, 1), (0.27121767057781254, 1), (0.2392411044454833, 1), (0.9315670581050883, 1), (0.28221287287361996, 1), (0.9434115617285738, 1), (0.21053314963109815, 1), (4.3520742565306136e-14, 1)]",6-phospho-D-glucono-1-5-lactone
ragund_c,7.472878723922868,0.015383508441892624,"[(0.288992376965032, 1), (0.26200235148093143, 1), (0.2976209242686404, 1), (0.40142265263015886, 1), (0.03581715855106715, 1), (0.3613057590452051, 1), (0.3168538124549639, 1), (0.9688158224372596, 1), (0.26192031970460217, 1), (0.9449839073523076, 1), (0.3718611895647165, 1), (0.28899237696514035, 1), (0.945384365987324, 1), (0.3449013893036029, 1), (0.961790150619257, 1), (0.26336042390835535, 1), (0.03581715855100276, 1)]",rhamanosyl-N-acetylglucosamyl-undecaprenyl-diphosphate
6pgc_c,7.44703826183014,0.015530424805442356,"[(0.23006465926991948, 1), (0.027606818895113072, 1), (0.2300646592699156, 1), (0.24013061172761108, 1), (0.23006465926989828, 1), (0.2608147170785554, 1), (0.24806226363561612, 1), (0.9634234352851485, 1), (0.20245784037491055, 1), (0.9555728519628395, 1), (0.26081471707856296, 1), (0.23006465927009634, 1), (0.9555728519628393, 1), (0.27449757467967606, 1), (0.9441018188988199, 1), (0.2024578403748929, 1), (3.452793606584237e-14, 1)]",6-Phospho-D-gluconate
akg_c,7.439262697493519,0.015574948418767158,"[(0.422056312663323, 1), (0.29524575950882137, 1), (0.42205631266331334, 1), (0.2952457595088235, 1), (0.42205631266330834, 1), (0.2952457595088144, 1), (0.3523771202456141, 1), (0.97199789406124, 1), (0.29524575950883647, 1), (0.9217306250379566, 1), (0.29524575950881904, 1), (0.42205631266352894, 1), (0.9217306250379559, 1), (0.4738064101995585, 1), (0.9283383156177267, 1), (2.3314683517128287e-14, 1), (0.422056312663319, 1)]",2-Oxoglutarate
akg_e,7.299009646156881,0.016403827085250983,"[(0.25101907085203756, 2), (0.3588338868210592, 1), (0.2510190708520791, 1), (0.3588338868210482, 1), (0.25101907085204045, 1), (0.3588338868210431, 1), (0.3117356968609971, 1), (0.9761925027260626, 1), (0.25101907085205233, 1), (0.9334550788745369, 1), (0.3588338868212634, 1), (0.9334550788745364, 1), (0.4149753423318445, 1), (0.9332919393796103, 1), (1.6542323066914832e-14, 1), (0.358833886821052, 1)]",2-Oxoglutarate
pdima_c,7.22094321089977,0.016887141141276457,"[(1.0, 5), (0.9861623622423435, 4), (0.5308726389461611, 1), (0.7333235653707539, 1), (0.5110424460378935, 1), (0.17674894943312092, 1), (0.7251370758141984, 1), (0.5233048859750999, 1), (0.0, 1), (0.5233048859750145, 1)]",phthiocerol-dimycocerosate-A-Mtb
prepphth_c,7.168655172644519,0.017220031261365645,"[(0.7323398690126239, 1), (0.2062827380699435, 1), (0.7427527018202573, 1), (0.2079424225619794, 1), (0.3005817122040931, 1), (0.18794035486988833, 1), (0.06740179367110011, 1), (0.4725094505011463, 1), (0.7941153716929101, 1), (0.5006258721860831, 1), (0.2644793879061106, 1), (0.3005817122041802, 1), (0.49978191593788746, 1), (0.9630154298881466, 1), (0.45154399457931815, 1), (0.15949077709096382, 1), (0.30058171220400737, 1)]",phenolic-phthiocerol-precursor
pphthdl_c,7.041260315813914,0.018063217403746112,"[(0.732339869012624, 1), (0.2062827380699403, 1), (0.7427527018202573, 1), (0.21046572502537397, 1), (0.30058171220409624, 1), (0.18794035486988733, 1), (0.06702247159701002, 1), (0.4685739312046914, 1), (0.7941153716929098, 1), (0.49594667608819476, 1), (0.26447938790611036, 1), (0.3005817122041803, 1), (0.4951027198399991, 1), (0.9626361078140568, 1), (0.44820719614427007, 1), (0.15949077709096376, 1), (0.3005817122040065, 1)]",phenolic-phthiodiolone
gln__L_c,6.854653165421195,0.019385703834468717,"[(0.38523635816809587, 1), (0.2214057663954454, 1), (0.3545492910269511, 1), (0.28277990067769376, 1), (0.385236358168106, 1), (0.22140576639543907, 1), (0.26627313925682206, 1), (0.9999999999999928, 1), (0.2214057663954503, 1), (0.9843821735397951, 1), (0.22140576639543974, 1), (0.38523635817000557, 1), (0.9843821735397955, 1), (0.4428677290758777, 1), (0.9581574518704971, 1), (0.03068706714111491, 1), (0.3852363581680871, 1)]",L-Glutamine
thm_c,6.807651504609195,0.019736188478407635,"[(0.38079503130238346, 1), (0.38856520038703146, 1), (0.2936634804340309, 1), (0.4125794376936206, 1), (0.2845261457429642, 1), (0.3871819291348181, 1), (0.08294181132682987, 1), (0.9890370041127777, 1), (0.29508527788315553, 1), (0.9712824741550083, 1), (0.39497192267700365, 1), (0.47427495380561646, 1), (0.9676743330205653, 1), (0.40118482121932275, 1), (0.9651755869005261, 1), (0.2963256800925276, 1), (0.38079503130076264, 1)]",Thiamin
glu5p_c,6.681224595109551,0.020715797892630065,"[(0.28718218802891915, 1), (0.1650513797244444, 1), (0.26430589689250716, 1), (0.21080396199723384, 1), (0.2871821880289315, 1), (0.16505137972443606, 1), (0.21913229634842746, 1), (0.9999999999999947, 1), (0.1650513797244456, 1), (0.9883573772828047, 1), (0.16505137972443928, 1), (0.287182188029799, 1), (0.9883573772828042, 1), (0.35077828360536667, 1), (0.9589846626180139, 1), (0.022876291136384896, 1), (0.2871821880289117, 1)]",L-Glutamate-5-phosphate
urea_e,6.671877716633215,0.02079042156407191,"[(0.45142834831415957, 1), (0.4514283483144702, 1), (0.4514283483142064, 1), (0.15560569607017327, 1), (0.4514283483137811, 1), (0.45142834831436707, 1), (0.4958986659395348, 1), (0.9128140811480582, 1), (0.45142834831425294, 1), (0.9999999999999942, 1), (0.4514283483142181, 1), (0.45142834832192125, 1), (1.0, 1), (0.49589866593949006, 1), (0.8426222608076139, 1), (0.45142834831414247, 1), (0.45142834831435474, 1)]",Urea
for_c,6.671877716550351,0.02079042156473486,"[(0.35033710064984747, 1), (0.35033710065028456, 1), (0.3503371006498589, 1), (5.551115123125783e-16, 1), (0.3503371006494055, 1), (0.3503371006499989, 1), (0.40300244599666013, 1), (0.8967473863263021, 1), (0.3503371006499123, 1), (0.999999999999997, 1), (0.350337100649876, 1), (0.350337100649893, 1), (0.9999999999999999, 1), (0.40300244599666213, 1), (0.8136205580024121, 1), (0.3503371006498569, 1), (0.35033710064997237, 1)]",Formate
hco3_c,6.671877716550346,0.02079042156473491,"[(0.350337100649871, 1), (0.3503371006503154, 1), (0.35033710064990187, 1), (3.341771304121721e-14, 1), (0.35033710064941537, 1), (0.35033710065001167, 1), (0.4030024459966849, 1), (0.896747386326306, 1), (0.3503371006499253, 1), (0.9999999999999979, 1), (0.3503371006499004, 1), (0.35033710064985535, 1), (0.9999999999999977, 1), (0.40300244599668456, 1), (0.8136205580024198, 1), (0.35033710064986245, 1), (0.35033710064995793, 1)]",Bicarbonate
for_e,6.671877716536829,0.020790421564843016,"[(0.35033710064987955, 1), (0.3503371006502918, 1), (0.350337100649871, 1), (0.0, 1), (0.3503371006492765, 1), (0.350337100650006, 1), (0.4030024459966668, 1), (0.8967473863263037, 1), (0.3503371006499221, 1), (0.9999999999999998, 1), (0.350337100649883, 1), (0.3503371006482928, 1), (1.0, 1), (0.4030024459966687, 1), (0.8136205580024143, 1), (0.3503371006498639, 1), (0.3503371006499416, 1)]",Formate
citr__L_c,6.504918472559618,0.022177111788342814,"[(0.25198968683664846, 1), (0.10957197760596704, 1), (0.22531346136518415, 1), (0.16292442854883138, 1), (0.25198968683665757, 1), (0.10957197760592896, 1), (0.16461581823287108, 1), (0.9842757732608612, 1), (0.10957197760593629, 1), (1.0, 1), (0.10957197760593151, 1), (0.25198968683801526, 1), (0.9999999999999999, 1), (0.3181292534981822, 1), (0.9402656753787275, 1), (0.026676225471432446, 1), (0.2519896868366407, 1)]",L-Citrulline
sucglu_c,6.5005244018174535,0.022215024020075008,"[(0.995593456930696, 2), (0.9244860630301643, 1), (0.8792819637853133, 1), (0.9160188945143654, 1), (0.8962163008168894, 1), (0.9244860630301651, 1), (0.8792819637853044, 1), (0.884024662843811, 1), (0.9999027240196865, 1), (0.8792819637853082, 1), (0.8792819637853055, 1), (0.9244860630304444, 1), (0.9327506014973398, 1), (0.9919932989242035, 1), (0.8266589041011536, 1), (0.9244860630301602, 1)]",N2-Succinyl-L-glutamate
urea_c,6.460193220160989,0.02256652230306658,"[(0.21236890323950153, 1), (0.21236890323970703, 1), (0.21236890323952862, 1), (4.8183679268731794e-14, 1), (0.21236890323922097, 1), (0.2123689032396463, 1), (0.2762187302163406, 1), (0.9374098710019032, 1), (0.2123689032395608, 1), (0.9999999999999953, 1), (0.21236890323953606, 1), (0.2123689032451488, 1), (0.9999999999999999, 1), (0.2762187302163096, 1), (0.8718213169942239, 1), (0.21236890323947188, 1), (0.21236890323963498, 1)]",Urea
1pyr5c_c,6.383412810148581,0.02325360004151103,"[(0.5264134456481271, 1), (0.24949279610389863, 1), (0.4918334872761261, 1), (0.38781262959170226, 1), (0.5264134456482127, 1), (0.24949279610383202, 1), (0.2896552951459723, 1), (0.9986080040903768, 1), (0.24949279610387465, 1), (1.0, 1), (0.24949279610386876, 1), (0.5264134456494511, 1), (0.9999999999999997, 1), (0.5770420700150625, 1), (0.9558850805675931, 1), (0.03457995837194405, 1), (0.526413445648086, 1)]",1-Pyrroline-5-carboxylate
arg__L_e,6.299647652150847,0.024030918723500654,"[(0.18829808465240938, 1), (0.0872269495812138, 1), (0.1599006711315064, 1), (0.12509016760904978, 1), (0.1882980846524016, 1), (0.08722694958119759, 1), (0.14297635330005987, 1), (0.9888408158421695, 1), (0.08722694958119692, 1), (1.0, 1), (0.08722694958119215, 1), (0.1882980846536827, 1), (0.9999999999999999, 1), (0.25800362612188, 1), (0.9467688327832611, 1), (0.028397413520867665, 1), (0.18829808465240716, 1)]",L-Arginine
