,F_value,pvalue,value_counts
sol,0.7654763033424381,0.39541362060604024,"[(-1.199261030128761, 1), (-2.910905665486977, 1), (-2.570357227044034, 1), (-2.343675754655531, 1), (-1.2990529698447415, 1), (-2.870159698233149, 1), (-530.3809493031763, 1), (-3.7070092162598365, 1), (-3.20273611557388, 1), (-3.703623898850834, 1), (-3.1784238373756097, 1), (-2.8980146217494753, 1), (-90.53701822621606, 1), (-3.0268931138539754, 1), (-3.3576979834826366, 1), (-1.2089971071173717, 1), (-1.1886086217066512, 1)]"
