,F_value,pvalue,value_counts,name
oaa_c,15.158212091649759,0.0005864347706837242,"[(0.7714739741594966, 1), (0.8628818753867888, 1), (0.7176365550193721, 1), (0.5203524101961022, 1), (0.7761542263409414, 1), (0.7714739741592993, 1), (0.87504690507149, 1), (0.5203524101961037, 1), (0.8425896499469583, 1), (0.8425896499431569, 1), (0.7761542263410491, 1), (0.8131250058022089, 1), (0.5811093554247099, 1), (0.7761542263409347, 1), (0.15741035005215265, 1), (0.9335645763930576, 1), (0.15741035005212045, 1), (0.5811093554247142, 1), (0.5002135789554495, 1), (0.5002135789554438, 1), (0.15741035005216997, 1), (0.7714739741594888, 1), (0.550706712861283, 1), (0.8075104887707096, 1), (0.15741035005212822, 1), (0.3005409098124805, 1), (0.5203524101961053, 1), (0.30054090981253956, 1), (0.15741035005211046, 1)]",Oxaloacetate
sucbz_c,15.117537528955477,0.0005945604629481763,"[(0.6223313968728899, 1), (0.6744626297563551, 1), (0.6512040332065859, 1), (0.5283155093541061, 1), (0.7043046498236283, 1), (0.6589977943479517, 1), (0.6738338317958268, 1), (0.5283155093541116, 1), (0.7645900624010555, 1), (0.7645900624027339, 1), (0.7043046498235713, 1), (0.7041415698365752, 1), (0.5062268963209263, 1), (0.7043046498238645, 1), (0.047359065673052925, 1), (0.7249179693008461, 1), (0.047359065674439815, 1), (0.5062268963209335, 1), (0.50283633331262, 1), (0.9533292844650674, 1), (0.0473590656730436, 1), (0.6589977943479832, 1), (0.5636459846402091, 1), (0.6773247201811834, 1), (0.047359065673041933, 1), (0.4349321179829492, 1), (0.5283155093541074, 1), (0.4349321179829724, 1), (0.0473590656730416, 1)]",o-Succinylbenzoate
2shchc_c,15.117537528955344,0.000594560462948204,"[(0.6223313968728899, 1), (0.6744626297563551, 1), (0.6512040332065859, 1), (0.5283155093541061, 1), (0.7043046498236283, 1), (0.6589977943479517, 1), (0.6738338317958268, 1), (0.5283155093541118, 1), (0.7645900624010555, 1), (0.7645900624027339, 1), (0.7043046498235713, 1), (0.7041415698365752, 1), (0.5062268963209263, 1), (0.7043046498238645, 1), (0.047359065673052925, 1), (0.7249179693008461, 1), (0.047359065674439815, 1), (0.5062268963209335, 1), (0.5028363333126264, 1), (0.9533292844650674, 1), (0.0473590656730436, 1), (0.6589977943479832, 1), (0.563645984640209, 1), (0.6773247201811834, 1), (0.047359065673041933, 1), (0.4349321179829492, 1), (0.5283155093541074, 1), (0.4349321179829724, 1), (0.0473590656730416, 1)]",2-Succinyl-6-hydroxy-2-4-cyclohexadiene-1-carboxylate
pnto__R_c,15.100190275904497,0.0005980628866899042,"[(0.7779098936304134, 1), (0.8558675786898996, 1), (0.80886827676607, 1), (0.4311825354649752, 1), (0.874825184383387, 1), (0.7509699043344666, 1), (0.8527033757788998, 1), (0.43118253546498486, 1), (0.9497064125377874, 1), (0.9497064125379799, 1), (0.8748251843834194, 1), (0.891663772523778, 1), (0.4948009650023646, 1), (0.8748251843833887, 1), (0.09736736911788713, 1), (0.9135866751179622, 1), (0.19005357535813538, 1), (0.49480096500238757, 1), (0.3911305640020142, 1), (0.40892001429803926, 1), (0.10605573568743276, 1), (0.7509699043343394, 1), (0.4567136707004633, 1), (0.8702700345210614, 1), (0.10605573568738391, 1), (0.3442108277390642, 1), (0.43118253546498075, 1), (0.34421082773911793, 1), (0.10605573568738436, 1)]",R-Pantothenate
4adcho_c,15.059544077614152,0.0006063569408953478,"[(0.6708753365919091, 1), (0.6929225489440594, 1), (0.6844318109675618, 1), (0.5129772631478406, 1), (0.7402418940466509, 1), (0.6656457725246813, 1), (0.6935367808830177, 1), (0.5129772631478465, 1), (0.8036033783164112, 1), (0.8036033783151978, 1), (0.7402418940466619, 1), (0.7718206642278782, 1), (0.4996866684527155, 1), (0.7402418940466512, 1), (0.009104969915469718, 1), (0.7493468639611811, 1), (0.009104969911815752, 1), (0.49968666845272225, 1), (0.5190783152635069, 1), (0.9591356563326867, 1), (0.009104969915463279, 1), (0.6656457725247318, 1), (0.5958736877933721, 1), (0.6901267584671413, 1), (0.009104969915461503, 1), (0.4356577682145305, 1), (0.5129772631478431, 1), (0.4356577682145527, 1), (0.00910496991546128, 1)]",4-amino-4-deoxychorismate
gal_c,15.058493799371192,0.0006065728945380556,"[(0.806200659211264, 1), (0.8521558570702208, 1), (0.8491055101321923, 1), (0.4601708908715574, 1), (0.9183434507188442, 1), (0.8062006592111828, 1), (0.8521558570702126, 1), (0.4601708908715638, 1), (0.9969496530607125, 1), (0.9969496530633867, 1), (0.9183434507188367, 1), (0.9170837664084883, 1), (0.4632296588430016, 1), (0.9183434507188475, 1), (0.0030503469380507298, 1), (0.9213937976573113, 1), (0.003050346938003212, 1), (0.46322965884301526, 1), (0.46017089087141605, 1), (0.4601708908715618, 1), (0.003050346938032522, 1), (0.8062006592112703, 1), (0.5143356720905761, 1), (0.8521558570702032, 1), (0.003050346938061388, 1), (0.39938248335560855, 1), (0.4601708908715534, 1), (0.39938248335564797, 1), (0.0030503469380485093, 1)]",D-Galactose
lcts_e,15.058493799370446,0.000606572894538208,"[(0.8062006592112653, 1), (0.8521558570702221, 1), (0.8491055101321943, 1), (0.4601708908715558, 1), (0.9183434507188463, 1), (0.8062006592111867, 1), (0.852155857070213, 1), (0.46017089087156227, 1), (0.9969496530607163, 1), (0.9969496530633453, 1), (0.9183434507188388, 1), (0.9170837664084902, 1), (0.46322965884300094, 1), (0.9183434507188497, 1), (0.0030503469380407378, 1), (0.9213937976570902, 1), (0.0030503469379987713, 1), (0.4632296588430139, 1), (0.4601708908714841, 1), (0.4601708908715605, 1), (0.003050346938028081, 1), (0.8062006592112714, 1), (0.5143356720905781, 1), (0.8521558570702061, 1), (0.003050346938057169, 1), (0.3993824833556072, 1), (0.46017089087155183, 1), (0.3993824833556471, 1), (0.00305034693804207, 1)]",Lactose
glc__D_e,15.0584937993696,0.0006065728945383831,"[(0.8062006592112668, 1), (0.8521558570702266, 1), (0.8491055101321965, 1), (0.46017089087155416, 1), (0.9183434507188444, 1), (0.8062006592111883, 1), (0.8521558570702152, 1), (0.46017089087156304, 1), (0.9969496530607214, 1), (0.9969496530633044, 1), (0.9183434507188408, 1), (0.9170837664084932, 1), (0.4632296588429996, 1), (0.9183434507188526, 1), (0.0030503469380356307, 1), (0.9213937976568694, 1), (0.00305034693799322, 1), (0.46322965884301204, 1), (0.4601708908715517, 1), (0.46017089087155905, 1), (0.003050346938022308, 1), (0.8062006592112723, 1), (0.5143356720905771, 1), (0.8521558570702081, 1), (0.003050346938052728, 1), (0.3993824833556059, 1), (0.4601708908715507, 1), (0.39938248335564497, 1), (0.0030503469380391834, 1)]",D-Glucose
xylu__D_c,15.058493799369057,0.0006065728945384939,"[(0.8062006592112707, 1), (0.8521558570702278, 1), (0.8491055101321967, 1), (0.4601708908715556, 1), (0.9183434507188504, 1), (0.8062006592111874, 1), (0.8521558570702135, 1), (0.4601708908715624, 1), (0.9969496530607225, 1), (0.9969496530633055, 1), (0.9183434507188419, 1), (0.9170837664084881, 1), (0.46322965884299894, 1), (0.9183434507188533, 1), (0.0030503469380054327, 1), (0.92139379765687, 1), (0.0030503469379956627, 1), (0.46322965884301237, 1), (0.4601708908715516, 1), (0.46017089087155916, 1), (0.003050346938022308, 1), (0.806200659211274, 1), (0.5143356720905758, 1), (0.8521558570702089, 1), (0.003050346938052284, 1), (0.3993824833556061, 1), (0.46017089087155105, 1), (0.39938248335564686, 1), (0.003050346938037185, 1)]",D-Xylulose
lcts_c,14.98465263438136,0.0006219659633402569,"[(0.8152790061594648, 1), (0.8520656068255709, 1), (0.8496238396277294, 1), (0.5239236101488998, 1), (0.9189040459474255, 1), (0.8152790061594001, 1), (0.8520656068255645, 1), (0.5239236101489075, 1), (0.9975582328009105, 1), (0.9975582328032422, 1), (0.9189040459474189, 1), (0.933626520698902, 1), (0.5174744483798639, 1), (0.9189040459474278, 1), (0.0024417671978518296, 1), (0.9213458131454395, 1), (0.0024417671978176347, 1), (0.5174744483798754, 1), (0.5275000230986756, 1), (0.5275000230987371, 1), (0.0024417671978425037, 1), (0.8152790061594698, 1), (0.59605633595426, 1), (0.852065606825558, 1), (0.002441767197864042, 1), (0.457214143305385, 1), (0.523923610148898, 1), (0.4572141433054172, 1), (0.002441767197854716, 1)]",Lactose
ocholc5coa_c,14.928300526067504,0.0006339969196456123,"[(0.8037042225548192, 1), (0.8570662777632728, 1), (0.8297172564822664, 1), (0.5963898647344301, 1), (0.8973742360005565, 1), (0.7988349114732959, 1), (0.8733376109096509, 1), (0.5963898647344393, 1), (0.9741855648302685, 1), (0.9741855648308801, 1), (0.8973742360004769, 1), (0.9414108604074225, 1), (0.6037664942653173, 1), (0.8973742360012997, 1), (0.05132279031018583, 1), (0.9107324705975582, 1), (0.13648076639693008, 1), (0.60376649426533, 1), (0.5863953205992305, 1), (0.6133411140182354, 1), (0.06553072580831709, 1), (0.8125854585092536, 1), (0.6813110762820985, 1), (0.8674790566263975, 1), (0.06553072580829156, 1), (0.5352841120392026, 1), (0.5963898647344398, 1), (0.5352841120392284, 1), (0.06553072580829267, 1)]",CoA-22-one-cholest-4-en-3-one C5 side chain
hcholc5coa_c,14.919997760314665,0.0006357906659145622,"[(0.8035819954076528, 1), (0.8560482026798042, 1), (0.8307162467850115, 1), (0.5940909521691545, 1), (0.898454686181257, 1), (0.7986623671403488, 1), (0.8722950665760646, 1), (0.5940909521691636, 1), (0.9753584968438258, 1), (0.9753584968445225, 1), (0.8984546861811749, 1), (0.9427116293195525, 1), (0.6013751222953392, 1), (0.8984546861820077, 1), (0.049360849047704214, 1), (0.9094586715340036, 1), (0.1353988078736883, 1), (0.6013751222953524, 1), (0.5839931290842932, 1), (0.6112173677434679, 1), (0.06371560271335341, 1), (0.8125550059051443, 1), (0.6768436789465684, 1), (0.8674452806394581, 1), (0.06371560271332766, 1), (0.5350236801718745, 1), (0.5940909521691642, 1), (0.5350236801719005, 1), (0.06371560271332877, 1)]",CoA-22-hydroxy-cholest-4-en-3-one C5 side chain
dxyl5p_c,14.903749892853154,0.0006393167632472069,"[(0.8142783391480728, 1), (0.8521211584724128, 1), (0.8493047927686631, 1), (0.5749082938272939, 1), (0.9185589833020905, 1), (0.8142783391480293, 1), (0.8521211584724104, 1), (0.5749082938273031, 1), (0.9971836342952006, 1), (0.9971836342974677, 1), (0.9185589833020822, 1), (0.939406589671314, 1), (0.564562332154871, 1), (0.9185589833020915, 1), (0.002816365703769197, 1), (0.921375349005839, 1), (0.0028163657037461043, 1), (0.5645623321548799, 1), (0.5804084014451328, 1), (0.5804084014451366, 1), (0.0028163657037507672, 1), (0.8142783391480795, 1), (0.6787709552374963, 1), (0.8521211584724088, 1), (0.002816365703759649, 1), (0.49231106360104093, 1), (0.5749082938272969, 1), (0.4923110636010629, 1), (0.002816365703760537, 1)]",1-deoxy-D-xylulose-5-phosphate
