,F_value,pvalue,value_counts
sol,1.448390597366644,0.23066974868636925,"[(159.7821925177149, 2), (160.10900921677916, 1), (159.70654939310427, 1), (105.47339133917482, 1), (159.7181541010475, 1), (290.75821384317794, 1), (159.88401417413274, 1), (105.55117288573238, 1), (174602.13083783176, 1), (105.41453216050138, 1), (159.69505263743181, 1), (174601.9194407379, 1), (105.41781611554501, 1), (159.7195387143329, 1), (159.7813360123397, 1), (159.76149920572465, 1), (160.12126359915, 1), (159.7676599246499, 1), (105.41277072161246, 1), (159.67771580757153, 1), (159.8262338573794, 1), (105.36381239635485, 1), (105.51713399995636, 1), (159.75074955290356, 1), (105.42763135401616, 1), (159.74298302242016, 1), (159.6951029155402, 1), (105.42670478966197, 1), (159.62924989916166, 1), (105.35477880110572, 1), (159.81671984579808, 1), (401.0573035687125, 1), (159.7990189356647, 1), (159.64003531849934, 1), (159.84486372557245, 1), (159.6850723665184, 1), (159.71566536618423, 1), (105.36575901028081, 1), (105.35366079285785, 1), (159.76491806940763, 1), (160.11006301178847, 1), (344.03620205729374, 1), (159.68961658078646, 1), (160.0530413307053, 1), (105.41517758700422, 1), (895.7820234523358, 1), (160.00658552766302, 1), (159.8994200934658, 1), (159.68983359826183, 1), (105.31387671100437, 1), (159.73881006106063, 1), (160.01366057238727, 1), (159.66761640936048, 1), (159.7225346028452, 1), (174601.98662448872, 1), (622.364412181929, 1), (159.80191093541904, 1), (159.7709306530548, 1), (105.40542153118811, 1), (159.69505263743278, 1), (105.35488799259298, 1), (159.65614389156053, 1), (159.7579076253033, 1), (159.72402541972136, 1), (159.8295578346522, 1), (159.8643941902162, 1), (159.80216505398496, 1), (105.27755826499161, 1), (622.4945650132585, 1), (160.1951944620981, 1), (159.70447270192346, 1), (159.70393671163302, 1), (105.48477818046516, 1), (159.69881484213806, 1), (159.70993745737226, 1), (159.69359964420127, 1), (159.62700829171462, 1), (159.6639457681633, 1), (159.6964818122743, 1), (159.96381954291073, 1), (291.19423775088524, 1), (159.80216505398323, 1), (159.97544282311975, 1), (159.92225451342716, 1), (159.8889951547944, 1), (159.66363185829152, 1), (290.7638542738688, 1), (159.75307074053225, 1), (212.99651808626626, 1), (159.79435264237287, 1), (159.73085355163167, 1), (159.7029464663848, 1), (159.72789911402037, 1), (159.567405030948, 1), (675.9208608759461, 1), (159.97663507884306, 1), (159.73251826372922, 1), (159.81392265719603, 1), (105.64300908938478, 1), (159.6117298407276, 1), (159.88764870512566, 1), (105.4337367576588, 1), (895.7192153311568, 1), (159.90254622204927, 1), (159.79260648119978, 1), (159.66818645352598, 1), (290.8033185716154, 1), (401.03724438968777, 1), (159.74686284961928, 1), (159.98075045632, 1), (159.7195687343691, 1), (159.85856315857566, 1), (159.81276021504368, 1), (159.85530906417034, 1), (159.79901644991452, 1), (159.7286283129122, 1), (105.31412580070656, 1), (159.82583348535334, 1), (159.91275918275312, 1), (159.65940302187508, 1), (159.78678427327569, 1), (159.60294858483968, 1), (105.37313494669597, 1), (105.72315747457469, 1), (159.72600607888518, 1), (159.7139054418844, 1), (159.74929088064468, 1), (159.63185512909163, 1), (105.43307549359236, 1), (159.60974578432825, 1), (159.99658198142959, 1), (290.81055283872297, 1), (159.7735552161239, 1), (105.37398648637456, 1), (105.39414206140137, 1), (841.4935254037523, 1), (105.4643741818134, 1), (159.8557895127392, 1), (159.76351822891982, 1), (213.25691542287316, 1), (160.10670379400193, 1), (159.15562748121616, 1), (159.71623113694417, 1), (159.78575895691895, 1), (159.84000454179352, 1), (105.30136572986993, 1), (159.81473365060995, 1), (105.4867304282461, 1), (159.75177059068926, 1), (159.88817528242694, 1), (159.89134125738852, 1), (159.86490756921236, 1)]"
