,F_value,pvalue,value_counts
sol,26.81687019021104,7.0400294681503e-07,"[(1472.205416196019, 1), (1.8685967698872235, 1), (1472.226332649842, 1), (1472.7058748722197, 1), (12.010923315233322, 1), (25.615025857090853, 1), (1472.6499880558993, 1), (1472.5896795928998, 1), (1472.566424612244, 1), (1.8778453511884519, 1), (2.0146138002873553, 1), (2.47897195742755, 1), (1472.6750933802916, 1), (1472.2281246326418, 1), (2.4702461574280647, 1), (1472.212011031469, 1), (2.0698208080572775, 1), (1473.0294964779375, 1), (1472.5603750949226, 1), (1472.218834373205, 1), (1472.168876653965, 1), (1.964701604561594, 1), (1472.1786593167005, 1), (2.0080433021234714, 1), (1.8659787566592825, 1), (1472.2281183594416, 1), (1496.008003686749, 1), (1472.6581961841673, 1), (2.3605440792803685, 1), (2.387472195444492, 1), (1.9511675214557482, 1), (1472.0422443669208, 1), (26.53790487375246, 1), (2.011106446978966, 1), (1472.569668465937, 1), (2.1050056375571544, 1), (1.818224955366913, 1), (1472.2178244051618, 1), (2.445098531385249, 1), (2.6533264579590723, 1), (1655.7437155396751, 1), (2.3662793339187487, 1), (2.6395660455914265, 1), (2.3579436823664883, 1), (242.0032264272431, 1), (2.498035919956235, 1), (1472.6141464640768, 1), (2.0112585174541553, 1), (1472.5933628795478, 1), (1472.21688812552, 1), (2.63059890320718, 1), (242.02703486070712, 1), (2.372964824875088, 1), (2.0045769607771176, 1), (2.37044615843662, 1), (599.0336575359333, 1), (2.474383355813437, 1), (2.0014227705858767, 1), (1.8661175334147326, 1), (1472.5788844649396, 1), (1472.0476584152054, 1), (1472.2347464079214, 1), (1472.6245635104217, 1), (1.8706665190990504, 1), (1.8711564427308491, 1), (1472.2229329357078, 1), (2.4415265941492175, 1), (1.8807809595627663, 1), (1472.2294099394755, 1), (2.377979226811384, 1), (1472.5583745602937, 1), (2.4768514120728273, 1), (1.955738410028607, 1), (1472.5646792277325, 1), (1.9971786823947317, 1), (2.761116326670636, 1), (1472.6160488741389, 1), (2.0165357530156935, 1), (2.630648679564684, 1), (1482.247928093178, 1), (1.868599776841384, 1), (1472.2281257360626, 1), (1.9974669281833959, 1), (1.9994444726291616, 1), (1.949117204247288, 1), (2.3334499575747762, 1), (1472.09270777683, 1), (12.403499866380052, 1), (1472.5875809604033, 1), (175.33177601309913, 1), (1.821521683156719, 1), (2.7968882261527317, 1), (1.9888252530453412, 1), (2.0046367421763263, 1), (1.9988165726738258, 1), (174.83023836562393, 1), (1495.8840697166872, 1), (1472.2254561484824, 1), (1496.4562020642409, 1), (2.1229324370864275, 1), (1.9933749180334035, 1), (26.147385615907552, 1), (1.8654380665939425, 1), (1472.6682132962508, 1), (2.4980566127959025, 1), (2.3799022627918314, 1), (1472.668472177632, 1), (11.91440797822055, 1), (1472.0475986354575, 1), (2.3717501435338173, 1), (2.4991582117147244, 1), (1.9884520619787487, 1), (1472.591655626701, 1), (1.9455782283572391, 1), (1472.2219749095675, 1), (2.605749865145906, 1), (1472.2281258763817, 1), (1.867337519692783, 1), (1472.2209861154092, 1), (2.001791807296635, 1), (2.785657380666583, 1), (1.8547810178374027, 1), (1.9563800987810678, 1), (1472.7097948256383, 1), (1472.202255055268, 1), (1.8640534045669235, 1), (1.8619420568096854, 1), (2.3674852081781936, 1), (2.4198602807930394, 1), (1472.6938799005673, 1), (1.821584677796601, 1), (1472.2370858787426, 1), (11.91304805459929, 1), (1.880762975792237, 1), (2.335824439801598, 1), (2.4455689063691315, 1), (1472.1097562293953, 1), (1.9919491129853055, 1), (1472.2347458384231, 1), (2.017022049736895, 1), (174.8275726442624, 1), (1472.2542826264373, 1), (1472.5504720401486, 1), (1472.5850345501053, 1), (1472.2526977473378, 1), (1472.2229323630943, 1), (2.0831625971002445, 1), (1.9491177737438137, 1), (2.0009577204783775, 1), (2.4489706900860164, 1), (1472.2280327447536, 1), (1.847964904674005, 1), (1712.737915869137, 1)]"
