,F_value,pvalue,value_counts,name
hxan_c,2.7043934540454475,0.10986215430173202,"[(0.9901666113529711, 1), (0.791025759403182, 1), (0.7761838948625811, 1), (0.18012302166060445, 1), (0.984495730194437, 1), (3.2862601528904634e-14, 1), (0.7506027950039776, 1), (0.18039814247879093, 1), (0.06863805262251821, 1), (0.1801230216606069, 1), (0.07730590795505643, 1), (0.990979900617416, 1), (0.9901666113529731, 1), (0.10321369006665981, 1), (0.0728520506729804, 1), (0.7910257594027756, 1), (0.9844957301944373, 1), (0.9901666113529717, 1), (0.1801230216607601, 1), (0.1704720379722957, 1), (0.07690933159398439, 1), (0.1801230216605837, 1), (0.9968590373253511, 1), (0.9999999999999789, 1), (0.0674417617844909, 1), (0.0769093315939573, 1), (0.17194344962854025, 1), (0.07718445241220362, 1), (0.9999999999999172, 1), (4.3076653355456074e-14, 1), (0.07718445241219707, 1), (0.0728520506729805, 1), (0.07690933160055546, 1), (0.18039814247880825, 1)]",Hypoxanthine
aicar_c,2.703812213773199,0.10989884473813696,"[(0.9918260306203973, 1), (0.7892520407950636, 1), (0.7349771080439269, 1), (0.03935901496731653, 1), (0.9823881569421026, 1), (9.325873406851315e-15, 1), (0.7349771080439231, 1), (0.039380668220858395, 1), (0.035453092426800614, 1), (0.039359014967311645, 1), (0.03943802282639597, 1), (0.991826030620397, 1), (0.9918260306203985, 1), (1.2656542480726785e-14, 1), (0.037334790471359236, 1), (0.7892520407947758, 1), (0.9823881569421024, 1), (0.9918260306203975, 1), (0.039359014967509376, 1), (0.03609950495390524, 1), (0.03935901496731942, 1), (0.03935901496730454, 1), (0.9979050477176216, 1), (0.9999999999999898, 1), (0.03622942447529465, 1), (0.039359014967295436, 1), (0.035388132666108185, 1), (0.0393806682208655, 1), (0.9999999999999578, 1), (1.1546319456101628e-14, 1), (0.03938066822087927, 1), (0.037334790471361234, 1), (0.03935901497196592, 1), (0.039380668220873716, 1)]",5-Amino-1-5-Phospho-D-ribosyl-imidazole-4-carboxamide
dhpmp_c,2.7026073898079597,0.10997494338112611,"[(0.9921985597793862, 1), (0.7923589289733775, 1), (0.7347460117969926, 1), (0.03752574849763268, 1), (0.9825921136886246, 1), (9.103828801926284e-15, 1), (0.734746011796989, 1), (0.03754064181288386, 1), (0.0334959520755691, 1), (0.03752574849763235, 1), (0.037599815383733026, 1), (0.992198559779386, 1), (0.9921985597793874, 1), (9.769962616701378e-15, 1), (0.03542988033479788, 1), (0.7923589289731792, 1), (0.9825921136886242, 1), (0.9921985597793864, 1), (0.03752574849782575, 1), (0.035283826279343455, 1), (0.0375257484976349, 1), (0.03752574850058754, 1), (0.998067592343354, 1), (0.9999999999999992, 1), (0.03537318617098262, 1), (0.03752574849762058, 1), (0.03342148549919943, 1), (0.037540641812878084, 1), (0.999999999999966, 1), (1.2212453270876722e-14, 1), (0.03754064181290484, 1), (0.03542988033479588, 1), (0.03752574850082868, 1), (0.03754064181290029, 1)]",Dihydroneopterin-monophosphate
25dhpp_c,2.7026073898048,0.10997494338132596,"[(0.9921985597793769, 1), (0.7923589289733781, 1), (0.7347460117969962, 1), (0.037525748497670874, 1), (0.9825921136886158, 1), (4.929390229335695e-14, 1), (0.7347460117969925, 1), (0.03754064181292216, 1), (0.03349595207560718, 1), (0.03752574849767065, 1), (0.03759981538377155, 1), (0.9921985597793767, 1), (0.9921985597793781, 1), (4.951594689828198e-14, 1), (0.035429880334836295, 1), (0.7923589289731798, 1), (0.9825921136886153, 1), (0.9921985597793771, 1), (0.03752574849785684, 1), (0.03528382627938176, 1), (0.037525748497673206, 1), (0.03752574849765822, 1), (0.9980675923433443, 1), (0.9999999999999896, 1), (0.03537318617102103, 1), (0.03752574849777135, 1), (0.03342148549923796, 1), (0.03754064181287764, 1), (0.9999999999999564, 1), (5.240252676230739e-14, 1), (0.03754064181294314, 1), (0.03542988033483441, 1), (0.037525748500867095, 1), (0.03754064181291772, 1)]",2-5-Diamino-6-hydroxy-4-5-phosphoribosylamino-pyrimidine
co2dam_c,2.702311236962832,0.10999365815033925,"[(0.04558541669699993, 25), (0.03428725367358755, 1), (4.613670556707916e-14, 1), (4.619221671831042e-14, 1), (4.499178807293447e-14, 1), (0.04558541669699991, 1), (4.3007264416417e-14, 1), (0.04558541669700015, 1), (4.50195436485501e-14, 1), (4.193867475521529e-14, 1)]",Cob-II-yrinate-a-c-diamide
dgtp_c,2.702093174880526,0.11000744047488897,"[(0.9920062031061658, 1), (0.7930051698900336, 1), (0.7332297768850038, 1), (0.04633565218840063, 1), (0.986005933626032, 1), (8.659739592076221e-15, 1), (0.7332297768850001, 1), (0.04630792993152211, 1), (0.04258514233094457, 1), (0.046335652188398746, 1), (0.04636300245567604, 1), (0.9920062031061655, 1), (0.992006203106167, 1), (9.769962616701378e-15, 1), (0.04434345557571273, 1), (0.7930051698898489, 1), (0.9860059336260316, 1), (0.992006203106166, 1), (0.04633565218859037, 1), (0.04330734981761153, 1), (0.04633565218840274, 1), (0.04633565218838842, 1), (0.9980039975065061, 1), (0.9999999999999902, 1), (0.043473683358737025, 1), (0.04633565218838809, 1), (0.0424742533035265, 1), (0.04630792993153088, 1), (0.9999999999999604, 1), (1.1324274851176597e-14, 1), (0.04630792993154553, 1), (0.044343455575711066, 1), (0.04633565219137281, 1), (0.0463079299315422, 1)]",dGTP
2ahhmd_c,2.7010810325885837,0.1100714375831839,"[(0.9948153004521486, 1), (0.7977564464872542, 1), (0.7287041042356925, 1), (0.03892238835204287, 1), (0.982295169267334, 1), (8.548717289613705e-15, 1), (0.7363549639025023, 1), (0.041026767375467066, 1), (0.03311300836097075, 1), (0.038922388352040094, 1), (0.04112060286855024, 1), (0.9948153004521484, 1), (0.9948153004521498, 1), (6.8833827526759706e-15, 1), (0.0358923834432735, 1), (0.7977564464870825, 1), (0.9822951692673334, 1), (0.9948153004521487, 1), (0.03892238835223072, 1), (0.03531000933251127, 1), (0.03892238835204431, 1), (0.03892238835459749, 1), (0.9932228896426543, 1), (0.99369991796692, 1), (0.05046443148440227, 1), (0.03892238835203232, 1), (0.032997068754866854, 1), (0.03893527053046797, 1), (0.9936999179668919, 1), (1.0547118733938987e-14, 1), (0.03893527053049761, 1), (0.03589238344327128, 1), (0.03892238835480466, 1), (0.04102676737548239, 1)]",2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridine-diphosphate
6hmhptpp_c,2.7010810325885775,0.11007143758318444,"[(0.9948153004521486, 1), (0.7977564464872543, 1), (0.7287041042356927, 1), (0.03892238835204287, 1), (0.982295169267334, 1), (8.548717289613705e-15, 1), (0.7363549639025023, 1), (0.041026767375467066, 1), (0.03311300836097075, 1), (0.038922388352040094, 1), (0.04112060286855046, 1), (0.9948153004521484, 1), (0.9948153004521498, 1), (6.661338147750939e-15, 1), (0.0358923834432735, 1), (0.7977564464870825, 1), (0.9822951692673334, 1), (0.9948153004521487, 1), (0.03892238835223072, 1), (0.03531000933251127, 1), (0.03892238835204409, 1), (0.038922388354596715, 1), (0.9932228896426543, 1), (0.99369991796692, 1), (0.05046443148440216, 1), (0.03892238835203232, 1), (0.032997068754866854, 1), (0.03893527053046797, 1), (0.9936999179668919, 1), (1.0547118733938987e-14, 1), (0.03893527053049761, 1), (0.03589238344327128, 1), (0.03892238835480466, 1), (0.04102676737548239, 1)]",6-hydroxymethyl-dihydropterin-pyrophosphate
dhnpt_c,2.6995954467385297,0.11016544775414364,"[(0.9922027016574663, 1), (0.7901546226011592, 1), (0.7338242820352074, 1), (0.039512686431188104, 1), (0.9816703895114964, 1), (9.325873406851315e-15, 1), (0.7338242820352039, 1), (0.03952836832746065, 1), (0.03526951770621056, 1), (0.03951268643118755, 1), (0.039590675059332114, 1), (0.9922027016574659, 1), (0.9922027016574674, 1), (9.992007221626409e-15, 1), (0.03730584486680377, 1), (0.7901546226009505, 1), (0.9816703895114961, 1), (0.9922027016574664, 1), (0.03951268643138073, 1), (0.037152057445467124, 1), (0.039512686431190325, 1), (0.03951268643429928, 1), (0.9980593653336159, 1), (0.9999999999999991, 1), (0.03724614882323363, 1), (0.039512686431175226, 1), (0.03519110822473437, 1), (0.03952836832745332, 1), (0.9999999999999639, 1), (1.2434497875801753e-14, 1), (0.03952836832748141, 1), (0.03730584486680166, 1), (0.03951268643455452, 1), (0.03952836832747619, 1)]",Dihydroneopterin
dgdp_c,2.6968043481651307,0.11034232254284947,"[(0.9919960215960615, 1), (0.7893489998555118, 1), (0.731541584402648, 1), (0.05046916321341166, 1), (0.9847575509032348, 1), (8.881784197001252e-15, 1), (0.7315415844026445, 1), (0.05043896790934521, 1), (0.04638407785926968, 1), (0.050469163213409884, 1), (0.05049895334342713, 1), (0.9919960215960612, 1), (0.9919960215960627, 1), (1.0436096431476471e-14, 1), (0.04829924671822228, 1), (0.7893489998553108, 1), (0.9847575509032345, 1), (0.9919960215960617, 1), (0.05046916321360062, 1), (0.047170712033972495, 1), (0.05046916321341399, 1), (0.05046916321339856, 1), (0.9979844634551963, 1), (0.9999999999999893, 1), (0.04735188385822531, 1), (0.050469163213398116, 1), (0.04626329664309958, 1), (0.05043896790935265, 1), (0.9999999999999564, 1), (1.176836406102666e-14, 1), (0.05043896790936875, 1), (0.048299246718220945, 1), (0.0504691632166504, 1), (0.05043896790936431, 1)]",dGDP
4ahmmp_c,2.6954637521605127,0.11042739355393852,"[(0.9977363554315842, 1), (0.8126604061123157, 1), (0.725314230814389, 1), (0.03709008431767136, 1), (0.9778802861232114, 1), (6.613598557692058e-13, 1), (0.7412834671506238, 1), (0.04140177891749697, 1), (0.029814716626887505, 1), (0.037090084317664584, 1), (0.0415264157511549, 1), (0.9977363554318558, 1), (0.9977363554315858, 1), (3.624212041586361e-12, 1), (0.03322555298179897, 1), (0.8126604061019332, 1), (0.9778802861232109, 1), (0.9977363554315845, 1), (0.03709008431544092, 1), (0.03470805643517527, 1), (0.037090084320379524, 1), (0.03709008431765648, 1), (0.987971947599514, 1), (0.9868501706598617, 1), (0.06617775370409495, 1), (0.03709008431766225, 1), (0.029599610287213474, 1), (0.037036307732698504, 1), (0.9868501706597371, 1), (6.636913241209186e-13, 1), (0.037036307733264606, 1), (0.033225552981792195, 1), (0.037090084318041394, 1), (0.04140177891348096, 1)]",4-Amino-5-hydroxymethyl-2-methylpyrimidine
gar_c,2.6933010668634365,0.11056479140200189,"[(0.9925950074707129, 1), (0.8098023247110959, 1), (0.7348496070776691, 1), (0.010336017119267016, 1), (0.9844058456434935, 1), (1.887379141862766e-14, 1), (0.734849607077666, 1), (0.010150765884392232, 1), (0.01033601711926857, 1), (0.01033601711926102, 1), (0.010150765884409996, 1), (0.9925950074707132, 1), (0.9925950074707139, 1), (2.1316282072803006e-14, 1), (0.01015076588441044, 1), (0.8098023247117303, 1), (0.984405845643493, 1), (0.992595007470713, 1), (0.010336017119472185, 1), (0.01416098175043412, 1), (0.010336017119271679, 1), (0.010336017119260577, 1), (0.9984161019419763, 1), (0.9999999999999912, 1), (0.014160981750438673, 1), (0.010336017119250585, 1), (0.010150765884410662, 1), (0.010150765884362256, 1), (0.9999999999999591, 1), (2.042810365310288e-14, 1), (0.010150765884408441, 1), (0.010150765884405999, 1), (0.01033601711732901, 1), (0.010150765884409108, 1)]",N1-5-Phospho-D-ribosyl-glycinamide
atp_c,2.692545452080428,0.11061284279934763,"[(0.9917870511472866, 1), (0.777062783518188, 1), (0.7306837701661073, 1), (0.03747986603520281, 1), (0.984340358942309, 1), (1.7763568394002505e-14, 1), (0.7306837701661034, 1), (0.037541909558483466, 1), (0.03328297025226157, 1), (0.03747986603519993, 1), (0.037603536818020755, 1), (0.9917870511472863, 1), (0.9917870511472879, 1), (2.0650148258027912e-14, 1), (0.03534362333796037, 1), (0.7770627835179821, 1), (0.9843403589423085, 1), (0.9917870511472868, 1), (0.037479866035397436, 1), (0.034184200205605864, 1), (0.03747986603520359, 1), (0.037479866035188714, 1), (0.9978594984457723, 1), (0.999999999999989, 1), (0.03427726549057575, 1), (0.03747986603517983, 1), (0.03325194849060431, 1), (0.037541909558494124, 1), (0.9999999999999548, 1), (2.2426505097428162e-14, 1), (0.037541909558510556, 1), (0.03534362333795715, 1), (0.03747986603852638, 1), (0.03754190955850811, 1)]",ATP
din_c,2.691624777751242,0.11067142319887854,"[(0.9899417516941655, 1), (0.7860808888480657, 1), (0.7789495634767812, 1), (0.20085389313535118, 1), (0.9827112996331147, 1), (3.68594044175552e-14, 1), (0.7504242619916331, 1), (0.20116067839193008, 1), (0.07653780155009016, 1), (0.20085389313535418, 1), (0.08620326503512277, 1), (0.9908486447359486, 1), (0.9899417516941676, 1), (0.1150928475640175, 1), (0.08123680063580863, 1), (0.7860808888476126, 1), (0.982711299633115, 1), (0.9899417516941662, 1), (0.20085389313550217, 1), (0.19009215025256165, 1), (0.08576104557137831, 1), (0.2008538931353282, 1), (0.9967020584914391, 1), (0.9999999999999764, 1), (0.07520382619299948, 1), (0.08576104557134834, 1), (0.19173291086626187, 1), (0.08606783082799119, 1), (0.999999999999907, 1), (4.8183679268731794e-14, 1), (0.0860678308279833, 1), (0.08123680063580929, 1), (0.085761045578709, 1), (0.20116067839194585, 1)]",Deoxyinosine
2ahhmp_c,2.689473317024978,0.11080845487858243,"[(0.9953405443241008, 1), (0.7906946023488914, 1), (0.7241337608406784, 1), (0.04650829215061325, 1), (0.9788445294583583, 1), (1.021405182655144e-14, 1), (0.7332757593575469, 1), (0.04902281087777882, 1), (0.0395666744010813, 1), (0.046508292150610364, 1), (0.04913493474044506, 1), (0.9953405443241005, 1), (0.9953405443241021, 1), (7.993605777301127e-15, 1), (0.04288774471040313, 1), (0.7906946023486865, 1), (0.9788445294583578, 1), (0.995340544324101, 1), (0.046508292150799435, 1), (0.04219186692820509, 1), (0.04650829215061514, 1), (0.046508292153665476, 1), (0.9922483830378845, 1), (0.992472043259084, 1), (0.06029985882323197, 1), (0.04650829215060093, 1), (0.03942813837334003, 1), (0.046523685042548446, 1), (0.9924720432590495, 1), (1.2323475573339238e-14, 1), (0.04652368504258331, 1), (0.04288774471040102, 1), (0.046508292153916386, 1), (0.04902281087779148, 1)]",2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridine
6hmhpt_c,2.6894733170249587,0.11080845487858354,"[(0.9953405443241008, 1), (0.7906946023488914, 1), (0.7241337608406784, 1), (0.04650829215061303, 1), (0.9788445294583582, 1), (9.992007221626409e-15, 1), (0.7332757593575467, 1), (0.0490228108777786, 1), (0.03956667440108108, 1), (0.04650829215061003, 1), (0.049134934740444836, 1), (0.9953405443241005, 1), (0.9953405443241021, 1), (7.549516567451064e-15, 1), (0.04288774471040291, 1), (0.7906946023486865, 1), (0.9788445294583578, 1), (0.995340544324101, 1), (0.04650829215079921, 1), (0.04219186692820487, 1), (0.04650829215061458, 1), (0.046508292153665254, 1), (0.9922483830378845, 1), (0.992472043259084, 1), (0.06029985882323152, 1), (0.046508292150600705, 1), (0.039428138373339805, 1), (0.046523685042548224, 1), (0.9924720432590494, 1), (1.1879386363489175e-14, 1), (0.046523685042582974, 1), (0.0428877447104008, 1), (0.046508292153916164, 1), (0.04902281087779137, 1)]",6-hydroxymethyl-dihydropterin
aps_c,2.6887421890730434,0.1108550665836196,"[(0.9917686320083978, 1), (0.7739166719333026, 1), (0.7294972056619861, 1), (0.03955121187464117, 1), (0.9834749200871788, 1), (1.9095836023552692e-14, 1), (0.7294972056619822, 1), (0.03961668426807208, 1), (0.035122372289916326, 1), (0.03955121187463839, 1), (0.039681717392706206, 1), (0.9917686320083975, 1), (0.9917686320083992, 1), (2.2426505097428162e-14, 1), (0.03729690852534584, 1), (0.7739166719330852, 1), (0.9834749200871785, 1), (0.991768632008398, 1), (0.03955121187483557, 1), (0.03607340922262614, 1), (0.039551211874641945, 1), (0.0395512118746264, 1), (0.9978394110157883, 1), (0.9999999999999886, 1), (0.036171617812820966, 1), (0.039551211874616965, 1), (0.035089636093183496, 1), (0.03961668426808207, 1), (0.9999999999999521, 1), (2.4202861936828413e-14, 1), (0.039616684268098834, 1), (0.03729690852534251, 1), (0.03955121187815125, 1), (0.03961668426809606, 1)]",Adenosine-5-phosphosulfate
hexcoa_c,2.68723784874671,0.11095104396363638,"[(0.9746658062528142, 1), (0.7622763739726772, 1), (0.7658526782037787, 1), (0.1983508788642353, 1), (0.9583557402625595, 1), (0.23875690840308006, 1), (0.7599868894440208, 1), (0.2127545401799117, 1), (0.20763791424638345, 1), (0.21026859598237468, 1), (0.20930214181255014, 1), (0.958541237743339, 1), (0.9426047680122752, 1), (0.19857139041838656, 1), (0.26113496930083924, 1), (0.7963135179749583, 1), (0.9464001958183699, 1), (0.9462382856421372, 1), (0.25974645057800294, 1), (0.22650014151864128, 1), (0.25974645057782375, 1), (0.2557601117008397, 1), (0.9784892542997967, 1), (0.9794224111544336, 1), (0.27152829659205024, 1), (0.19835087886424096, 1), (0.2230385947471345, 1), (0.2554597853568914, 1), (0.9764656016374625, 1), (0.23875690840308184, 1), (0.20996826963834414, 1), (0.2156434535823687, 1), (0.2102685959842091, 1), (0.2596391911692525, 1)]",hexacosanoyl-CoA
6pgc_c,2.687154925001106,0.11095633730320918,"[(0.9952137867324541, 2), (0.018112550309709152, 2), (0.7992266708547197, 1), (0.738336772957874, 1), (0.01811255030971004, 1), (0.9719131395068212, 1), (0.018281904803391313, 1), (0.7383367729578713, 1), (0.20253533563472614, 1), (0.20304952321678849, 1), (0.018112550309698716, 1), (0.018197673273572912, 1), (0.9952137867324544, 1), (0.9952137867324543, 1), (0.01828190480339531, 1), (0.01507615635015469, 1), (0.7992266708547191, 1), (0.9931763792910963, 1), (0.20304952321695702, 1), (0.20304952321678982, 1), (0.018112550309695052, 1), (0.9995179491417965, 1), (0.9999999999999943, 1), (0.018112550309666187, 1), (0.20253533563471016, 1), (0.20253533563467319, 1), (0.9999999999999841, 1), (0.1565384439377261, 1), (0.018112550309706932, 1), (0.20253533563470372, 1), (0.01811255030968939, 1), (0.20253533563470794, 1)]",6-Phospho-D-gluconate
ins_c,2.686567795748589,0.11099382431760242,"[(0.9916434420785698, 1), (0.7854034545026833, 1), (0.7557918437305191, 1), (0.12856710665476323, 1), (0.9828525522083638, 1), (7.327471962526033e-15, 1), (0.7372188807609907, 1), (0.1286558841557891, 1), (0.04762429289584702, 1), (0.12856710665476034, 1), (0.0538065514516225, 1), (0.9922339245627299, 1), (0.9916434420785712, 1), (0.0749375145772383, 1), (0.05057286225026647, 1), (0.785403454502388, 1), (0.9828525522083634, 1), (0.9916434420785701, 1), (0.1285671066549373, 1), (0.12385136903982263, 1), (0.053629592077536814, 1), (0.1285671066547447, 1), (0.9977028821603785, 1), (0.9999999999999843, 1), (0.049047020714170886, 1), (0.05362959207750295, 1), (0.12251741872254451, 1), (0.05371836957855847, 1), (0.9999999999999343, 1), (1.199040866595169e-14, 1), (0.053718369578579894, 1), (0.05057286225026536, 1), (0.05362959208230178, 1), (0.12865588415580131, 1)]",Inosine
prbatp_c,2.686539159624403,0.11099565304872848,"[(0.9923708847964968, 1), (0.7806940089937547, 1), (0.7281447963458951, 1), (0.02772367594103886, 1), (0.9847427781562426, 1), (1.3322676295501878e-14, 1), (0.7281447963458915, 1), (0.02771170953355584, 1), (0.02448583499858248, 1), (0.02772367594103442, 1), (0.027759254022251434, 1), (0.9923708847964967, 1), (0.9923708847964979, 1), (1.532107773982716e-14, 1), (0.02601576531760108, 1), (0.7806940089935958, 1), (0.984742778156242, 1), (0.9923708847964969, 1), (0.027723675941238035, 1), (0.026416498813800482, 1), (0.027723675941040082, 1), (0.027723675941026205, 1), (0.9981960640756998, 1), (0.9999999999999917, 1), (0.026488297258551396, 1), (0.027723675941015213, 1), (0.02440207014637341, 1), (0.027711709533550732, 1), (0.9999999999999629, 1), (1.5987211554602254e-14, 1), (0.02771170953357771, 1), (0.02601576531759764, 1), (0.02772367594359937, 1), (0.027711709533576823, 1)]",1-5-Phosphoribosyl-ATP
prpp_c,2.6864040070561286,0.1110042844927992,"[(0.0064231565752710384, 2), (0.9938810607440215, 1), (0.8046955811265697, 1), (0.7300984353535142, 1), (0.006423156575290134, 1), (0.9894956370774013, 1), (0.010363780099512776, 1), (0.730098435353511, 1), (0.006225269954564849, 1), (0.006423156575297906, 1), (0.006423156575281919, 1), (0.006225269954577728, 1), (0.993881060744022, 1), (0.9938810607440219, 1), (0.010363780099512665, 1), (0.006225269954578616, 1), (0.804695581126569, 1), (0.9894956370774002, 1), (0.9938810607440214, 1), (0.006423156575498412, 1), (0.010509009637471922, 1), (0.006423156575293021, 1), (0.006423156575283917, 1), (0.9990798272136833, 1), (0.999999999999997, 1), (0.010509009637471478, 1), (0.006225269954579726, 1), (0.006225269954526658, 1), (0.9999999999999902, 1), (0.010363780099509667, 1), (0.006225269954574397, 1), (0.006225269954574619, 1), (0.006225269954579282, 1)]",5-Phospho-alpha-D-ribose-1-diphosphate
orot_c,2.6862744147536484,0.11101256155865491,"[(0.9999999999999994, 1), (0.7357477094622651, 1), (0.6931897563593963, 1), (0.13716865540488177, 1), (0.9125259908486922, 1), (0.024550249563637272, 1), (0.7277161370212591, 1), (0.19123312643269386, 1), (0.12143890420959291, 1), (0.13716865540487122, 1), (0.19150259822658688, 1), (0.9999999999999979, 1), (1.0000000000000002, 1), (0.02455024956364371, 1), (0.12945279675269739, 1), (0.7357477094622658, 1), (0.9258335161126239, 1), (0.9999999999999997, 1), (0.13716865540500234, 1), (0.11126436241269999, 1), (0.13716865540488166, 1), (0.13716865540486667, 1), (0.9715519503958224, 1), (0.9671645838610791, 1), (0.22410408567299545, 1), (0.13716865540484946, 1), (0.12161330617873989, 1), (0.13769186131231292, 1), (0.9671645838610832, 1), (0.024550249563642268, 1), (0.13769186131222977, 1), (0.12945279675269605, 1), (0.12406632914315063, 1), (0.1912331264326782, 1)]",Orotate
adp_c,2.6855657311448375,0.11105783776918761,"[(0.9917534238297953, 1), (0.7713190137487869, 1), (0.7285174918430628, 1), (0.04126146541384379, 1), (0.9827603509231266, 1), (1.9539925233402755e-14, 1), (0.7285174918430589, 1), (0.041329768931462785, 1), (0.036641116183388056, 1), (0.0412614654138409, 1), (0.04139761418564425, 1), (0.9917534238297948, 1), (0.9917534238297966, 1), (2.2648549702353193e-14, 1), (0.038909682617046526, 1), (0.7713190137485602, 1), (0.9827603509231263, 1), (0.9917534238297955, 1), (0.04126146541403808, 1), (0.03763327737507716, 1), (0.04126146541384457, 1), (0.04126146541382858, 1), (0.9978228253749118, 1), (0.999999999999988, 1), (0.03773573265155561, 1), (0.04126146541381859, 1), (0.03660696442456102, 1), (0.04132976893147222, 1), (0.9999999999999499, 1), (2.4424906541753444e-14, 1), (0.041329768931490096, 1), (0.038909682617043306, 1), (0.041261465417504195, 1), (0.04132976893148699, 1)]",ADP
orot5p_c,2.6849081303169537,0.11109986941575259,"[(0.7674455444127837, 2), (0.9991088515619098, 1), (0.7085490303843994, 1), (0.062391401530883406, 1), (0.9532237711806874, 1), (0.011658699680952678, 1), (0.7249453078301105, 1), (0.08792811128454314, 1), (0.054921479697034425, 1), (0.06239140153087208, 1), (0.08805608109232277, 1), (0.9991088515619094, 1), (0.9991088515619103, 1), (0.011658699680955564, 1), (0.05858917083662207, 1), (0.9595433990177356, 1), (0.9991088515619099, 1), (0.06239140153105294, 1), (0.05293978204036742, 1), (0.062391401530884405, 1), (0.062391401530871526, 1), (0.9882300534374051, 1), (0.986498524683023, 1), (0.10652638376363677, 1), (0.062391401530853985, 1), (0.054866265046337515, 1), (0.06250183083230487, 1), (0.9864985246830195, 1), (0.011658699680952456, 1), (0.06250183083229799, 1), (0.05858917083661919, 1), (0.05616922091265231, 1), (0.0879281112845407, 1)]",Orotidine-5-phosphate
ctp_c,2.684865649825188,0.11110258525593725,"[(0.997498165413553, 3), (0.7824947002377256, 2), (0.715644524122576, 1), (0.026130158644692036, 1), (0.9609585355798436, 1), (0.00836039255354959, 1), (0.7274022089085528, 1), (0.044383008418506176, 1), (0.022559064063857104, 1), (0.026130158644685486, 1), (0.04444855590405361, 1), (0.9974981654135535, 1), (0.008360392553551144, 1), (0.0242794570363285, 1), (0.9654903076432724, 1), (0.026130158644878443, 1), (0.02315006407693654, 1), (0.02613015864469359, 1), (0.0261301586446836, 1), (0.9912777246620889, 1), (0.9903181626775774, 1), (0.061457953444986946, 1), (0.026130158644672608, 1), (0.022499672858080633, 1), (0.026149955713270168, 1), (0.9903181626775741, 1), (0.008360392553552143, 1), (0.026149955713286377, 1), (0.024279457036325502, 1), (0.021668265472119086, 1), (0.04438300841852527, 1)]",CTP
prlp_c,2.6818227996520756,0.11129731794159348,"[(1.6431300764452317e-14, 2), (0.9923870490923202, 1), (0.7772556006491427, 1), (0.7265958328890019, 1), (0.029512279808802444, 1), (0.9837584524824354, 1), (1.4210854715202004e-14, 1), (0.7265958328889981, 1), (0.029499541383831263, 1), (0.02606554828325036, 1), (0.02951227980879778, 1), (0.029550153223930842, 1), (0.9923870490923201, 1), (0.9923870490923213, 1), (0.027694182659112387, 1), (0.7772556006489735, 1), (0.9837584524824349, 1), (0.9923870490923203, 1), (0.029512279809001507, 1), (0.028120769634582543, 1), (0.029512279808803554, 1), (0.02951227980878912, 1), (0.9981943282638742, 1), (0.999999999999991, 1), (0.02819720018426264, 1), (0.029512279808777242, 1), (0.02597637930862373, 1), (0.02949954138382449, 1), (0.99999999999996, 1), (0.02949954138385269, 1), (0.027694182659108946, 1), (0.02951227981153015, 1), (0.02949954138385169, 1)]",5-5-phospho-1-deoxyribulos-1-ylamino-methylideneamino-1-5-phosphoribosyl-imidazole-4-carboxamide
prbamp_c,2.6818227996520756,0.11129731794159348,"[(1.6431300764452317e-14, 2), (0.9923870490923202, 1), (0.7772556006491427, 1), (0.7265958328890019, 1), (0.029512279808802444, 1), (0.9837584524824354, 1), (1.3988810110276972e-14, 1), (0.7265958328889981, 1), (0.029499541383831263, 1), (0.02606554828325014, 1), (0.029512279808797892, 1), (0.029550153223930842, 1), (0.9923870490923201, 1), (0.9923870490923213, 1), (0.027694182659112387, 1), (0.7772556006489735, 1), (0.9837584524824349, 1), (0.9923870490923203, 1), (0.029512279809001507, 1), (0.028120769634582543, 1), (0.029512279808803554, 1), (0.029512279808789343, 1), (0.9981943282638742, 1), (0.999999999999991, 1), (0.02819720018426264, 1), (0.02951227980877702, 1), (0.02597637930862351, 1), (0.02949954138382438, 1), (0.99999999999996, 1), (0.02949954138385269, 1), (0.027694182659108946, 1), (0.02951227981153015, 1), (0.02949954138385147, 1)]",1-5-Phosphoribosyl-AMP
prfp_c,2.6818227996520756,0.11129731794159348,"[(1.6431300764452317e-14, 2), (0.9923870490923202, 1), (0.7772556006491427, 1), (0.7265958328890019, 1), (0.029512279808802444, 1), (0.9837584524824354, 1), (1.3988810110276972e-14, 1), (0.7265958328889981, 1), (0.029499541383831263, 1), (0.02606554828325014, 1), (0.029512279808797892, 1), (0.029550153223930842, 1), (0.9923870490923201, 1), (0.9923870490923213, 1), (0.027694182659112387, 1), (0.7772556006489735, 1), (0.9837584524824349, 1), (0.9923870490923203, 1), (0.029512279809001507, 1), (0.028120769634582543, 1), (0.029512279808803554, 1), (0.029512279808789343, 1), (0.9981943282638742, 1), (0.999999999999991, 1), (0.02819720018426264, 1), (0.02951227980877702, 1), (0.02597637930862351, 1), (0.02949954138382438, 1), (0.99999999999996, 1), (0.02949954138385269, 1), (0.027694182659108946, 1), (0.02951227981153015, 1), (0.02949954138385147, 1)]",1-5-Phosphoribosyl-5-5-phosphoribosylamino-methylideneaminoimidazole-4-carboxamide
